Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-7.8339,-0.9638,-1.1520,-0.4106,0.2641,-3.5034,0.0418,1.1171,-0.7879,-6.8511,1.4933,-0.0832,0.5684,2.1256,-2.2264,1.3744,1.4941,-1.3685,-0.3401
3.9062,-4.6190,1.1990,1.0636,1.5639,1.9498,-1.6598,1.9653,3.3168,1.3813,-2.6359,3.6333,2.2511,2.2675,3.5025,-1.0666,2.0048,2.6443,0.0988,0.9633
7.8125,-1.7917,2.6411,2.3960,2.5484,3.0259,-0.0082,3.3750,4.8076,2.3495,1.5354,4.2800,3.5703,3.5883,4.6113,-0.1672,1.4873,3.6704,0.5551,1.5549
11.7188,-0.9284,2.2148,1.8747,1.8145,2.8308,0.3845,3.4214,4.8168,1.0016,3.4660,2.3026,2.8975,3.7104,4.9401,-0.2641,-0.0951,4.1413,-0.6736,1.0019
15.6250,-2.4583,-0.3038,-0.4720,-0.3610,1.4414,-0.9428,1.9766,3.4147,-2.5364,1.9704,-2.0184,0.4863,2.5097,4.5544,-1.5358,-1.8663,3.9409,-3.2091,-0.4578
19.5312,-5.2175,-3.9411,-3.5130,-2.7442,-0.2581,-3.4538,-0.2227,1.5115,-6.7370,-2.1965,-6.8800,-2.2417,0.7485,4.1027,-3.3264,-2.7095,3.3758,-5.7317,-1.9553
23.4375,-7.1394,-7.0254,-5.6336,-3.8455,-1.0407,-5.8864,-2.0105,0.2871,-9.4355,-6.6295,-9.8691,-3.5932,-0.3432,4.3902,-4.4461,-2.0552,3.0132,-6.7756,-2.4422
27.3438,-6.6817,-8.1753,-5.7055,-2.8406,-0.0651,-7.0453,-2.5321,0.4336,-9.0959,-8.6878,-9.3959,-2.7074,0.1611,5.8306,-3.9222,-0.3161,3.3444,-5.6697,-1.2996
31.2500,-4.0018,-7.1434,-3.7815,-0.1033,2.5931,-6.5845,-1.7963,1.7332,-5.7819,-7.1370,-5.7280,-0.0877,2.2810,8.1786,-1.7177,1.3843,4.4831,-2.9689,1.2631
35.1562,-0.9978,-4.9573,-1.0632,3.0097,5.9528,-5.2314,-0.6618,3.2541,-1.1898,-2.9271,-0.9123,2.7921,5.0979,10.7223,1.1078,2.0082,6.0823,-0.0862,4.2703
39.0625,-0.1015,-3.2613,0.8344,4.9878,8.6774,-4.2803,-0.2652,4.0168,2.3072,1.4193,2.4148,4.4831,7.3019,12.7580,2.9794,1.3410,7.5113,1.5961,6.4760
42.9688,-2.6072,-3.2860,0.8470,5.0724,9.8131,-4.6974,-1.2681,3.6564,3.0135,3.3951,2.5867,4.4287,7.9406,13.9726,2.8056,0.1149,8.1794,1.5198,7.0133
46.8750,-7.6884,-5.1050,-0.9427,3.6635,9.2588,-6.4487,-3.4147,2.6297,0.8320,2.0164,-0.1576,3.1326,6.8892,14.4593,0.7392,-0.5730,7.8171,0.1513,5.8284
50.7812,-12.8124,-7.6369,-3.4170,1.9925,7.6968,-8.5125,-5.6724,1.8469,-2.7896,-1.7149,-3.9402,1.6077,4.7890,14.4058,-1.8558,-0.1041,6.5653,-1.4540,3.6684
54.6875,-15.3104,-9.3595,-5.1274,1.3024,6.0692,-9.5628,-6.8495,2.0092,-5.8018,-5.6172,-6.4931,0.5985,2.5676,13.7524,-3.2811,1.1909,4.8423,-2.3468,1.6459
58.5938,-14.0641,-9.2624,-5.1364,2.0726,4.9612,-8.8596,-6.2908,3.1132,-6.7626,-7.7793,-6.5437,0.1603,0.8934,12.1323,-2.6938,2.2784,3.0819,-2.1634,0.6392
62.5000,-10.1935,-7.4462,-3.5064,3.7614,4.2897,-6.7540,-4.2334,4.4474,-5.5784,-7.6654,-4.4534,-0.1712,-0.1025,9.1667,-0.8107,2.1875,1.4997,-1.1619,0.8583
66.4062,-6.3105,-5.0277,-1.1964,5.1917,3.4771,-4.4890,-1.6416,5.0612,-3.3875,-6.2101,-1.7765,-0.8512,-0.7313,4.9041,0.4091,0.7197,0.0300,0.0761,1.8034
70.3125,-4.8623,-3.4490,0.5169,5.3064,1.9726,-3.4433,0.3476,4.3827,-1.7467,-4.9724,-0.1352,-1.8920,-1.4073,0.0741,-1.0135,-1.4015,-1.5227,0.9980,2.6154
74.2188,-6.6607,-3.6274,0.7412,3.8234,-0.2355,-4.3081,1.0266,2.5951,-1.6699,-5.0195,-0.2083,-2.8268,-2.3061,-4.0525,-5.6867,-3.0095,-3.2044,1.2889,2.6082
78.1250,-10.5118,-5.4402,-0.5816,1.4123,-2.4618,-6.6934,0.4397,0.5585,-3.0876,-6.2902,-1.4645,-3.0259,-3.2067,-6.1514,-12.2000,-3.2229,-4.6864,0.9224,1.6769
82.0312,-14.0952,-7.8132,-2.6805,-0.6847,-3.6454,-9.3664,-0.7179,-0.6550,-4.9834,-7.7692,-2.6990,-2.0877,-3.5812,-5.4322,-17.7006,-1.9112,-5.2844,0.1381,0.3544
85.9375,-15.4351,-9.3297,-4.3796,-1.3527,-2.9767,-10.9362,-1.5320,-0.3346,-6.0497,-8.2383,-2.8975,-0.0449,-2.8745,-2.0358,-19.4104,0.3576,-4.2839,-0.6164,-0.5167
89.8438,-13.9971,-9.0028,-4.7059,-0.2254,-0.4575,-10.5693,-1.3798,1.4931,-5.4420,-7.0495,-1.8082,2.6705,-0.8477,2.9369,-16.1803,2.7473,-1.4322,-0.8279,-0.3046
93.7500,-10.7803,-6.7925,-3.3755,2.1081,2.9599,-8.3561,-0.2492,4.0627,-3.2159,-4.4609,0.0862,5.3947,2.1763,7.7822,-9.1288,4.5987,2.7018,-0.1716,1.0047
97.6562,-7.4768,-3.6022,-0.9181,4.4194,5.7785,-5.1817,1.2885,6.2255,-0.2535,-1.4191,2.0329,7.4185,5.3131,10.8103,-0.9820,5.6150,6.7873,1.2328,2.7670
101.5625,-5.3391,-0.7751,1.6246,5.5076,6.7177,-2.2290,2.4231,6.9843,2.2306,0.9955,3.4770,8.1722,7.4297,11.0049,5.4562,5.7903,9.2810,2.7803,4.0460
105.4688,-4.4888,0.6321,3.2708,4.8603,5.4105,-0.3984,2.5741,5.9565,3.3188,2.1286,4.1971,7.4374,7.6800,8.4624,8.7407,5.2739,9.2173,3.6899,4.1821
109.3750,-4.0235,0.4030,3.6357,2.9475,2.6309,0.0736,1.7216,3.5544,2.8380,2.0647,4.1243,5.5348,6.0003,4.3887,9.2746,4.3340,6.7819,3.5411,3.2187
113.2812,-2.7376,-0.7525,3.1282,0.9801,-0.1065,-0.3518,0.4114,0.7928,1.4228,1.5971,3.1373,3.3348,3.2554,0.5829,8.6490,3.3921,3.2843,2.6729,1.9176
117.1875,0.0672,-1.6241,2.6849,0.2535,-1.3681,-0.8103,-0.5720,-1.1918,0.1841,1.8812,1.1154,1.9540,0.8725,-1.4091,8.3837,2.9701,0.4852,2.0949,1.3322
121.0938,4.1751,-1.1947,3.1892,1.4374,-0.5772,-0.4938,-0.6693,-1.6780,0.1548,3.8817,-1.7512,2.2039,0.1064,-1.0594,8.9504,3.4585,-0.3535,2.8839,2.1886
125.0000,8.6254,0.7958,4.9260,4.2123,1.7062,0.9462,0.1383,-0.6786,1.7817,7.8106,-4.6919,4.0977,1.3459,0.8972,9.6799,4.8224,0.8655,5.4345,4.4469
128.9062,12.2716,3.7380,7.4110,7.4610,4.1640,3.2396,1.3609,1.1308,4.7085,12.8278,-6.4684,6.7734,3.8958,2.9234,9.4866,6.4955,3.0977,9.1020,7.3125
132.8125,14.3588,6.5419,9.6996,9.8951,5.5171,5.6553,2.3567,2.8273,7.9486,17.2442,-5.9477,8.9618,6.3935,3.6052,7.7901,7.6232,4.8373,12.5300,9.6860
136.7188,14.8064,8.2744,10.9699,10.7381,5.2469,7.3879,2.7698,3.7558,10.3583,19.2523,-2.8273,9.7414,7.6131,2.4829,4.9546,7.5522,5.0184,14.4695,10.7679
140.6250,14.0984,8.6429,10.9929,10.0589,3.8053,7.9677,2.7474,3.8347,11.1642,17.8795,1.9842,9.0859,7.1502,0.2601,1.9998,6.2413,3.5784,14.5258,10.4476
144.5312,12.9010,8.0387,10.1863,8.5810,2.2098,7.4724,2.7840,3.4820,10.2786,13.6215,6.6623,7.8213,5.5626,-1.7402,-0.1007,4.2952,1.3766,13.3113,9.2560
148.4375,11.6492,7.1469,9.2387,7.1314,1.3196,6.4276,3.3048,3.2366,8.2535,8.2945,9.3321,7.0183,3.9099,-2.4993,-0.9540,2.5913,-0.4121,11.9185,7.9478
152.3438,10.3258,6.4220,8.5876,6.1123,1.2757,5.4698,4.2931,3.3450,5.9214,4.0840,9.0050,7.2450,3.0347,-1.9730,-0.7563,1.7697,-0.9996,11.1169,7.0098
156.2500,8.5433,5.8018,8.1293,5.3368,1.4631,4.9854,5.2417,3.5948,3.9429,2.3088,6.0211,8.1983,3.0714,-1.0650,0.1162,1.9434,-0.3534,10.8638,6.4140
160.1562,5.8861,4.8544,7.3610,4.3019,0.9896,4.9538,5.4795,3.4929,2.5170,2.6819,1.7492,8.9487,3.4762,-0.9541,1.4923,2.7918,0.9237,10.4574,5.7518
164.0625,2.3356,3.2369,5.8449,2.6760,-0.6562,5.0859,4.6537,2.6467,1.4050,3.6000,-2.2249,8.5944,3.4973,-2.2685,3.4096,3.8897,2.0367,9.1771,4.6270
167.9688,-1.4579,1.1239,3.6551,0.6479,-3.2060,5.1477,3.0291,1.0751,0.2282,3.3333,-4.8779,6.8590,2.7273,-4.6762,5.7716,4.9632,2.4423,6.9156,3.0255
171.8750,-4.2431,-0.7180,1.4876,-1.0918,-5.7130,5.2353,1.3911,-0.7548,-1.1602,1.3585,-6.0300,4.2536,1.3748,-7.1293,8.0520,5.8797,2.0596,4.3542,1.4177
175.7812,-4.6078,-1.2843,0.3490,-1.7063,-7.0635,5.7920,0.6110,-2.1725,-2.4640,-1.0739,-6.0420,1.7620,0.1285,-8.5332,9.4237,6.4555,1.2090,2.5931,0.5371
179.6875,-1.6181,0.1043,1.0210,-0.6594,-6.5659,7.3322,1.1598,-2.6497,-3.0307,-1.5756,-5.2594,0.3188,-0.2446,-8.3566,9.3159,6.3495,0.3993,2.5291,0.9845
183.5938,4.6547,3.3889,3.6349,2.0162,-4.2760,10.0425,2.8785,-2.0292,-2.1938,1.8995,-3.6716,0.4172,0.7021,-6.8153,7.9774,5.2342,0.0953,4.3934,2.8979
187.5000,13.0209,7.7661,7.5948,5.7528,-0.9151,13.5223,5.1252,-0.5299,0.3238,9.6684,-1.0383,2.0108,2.8949,-4.6113,6.5319,3.1521,0.5335,7.6898,5.8681
191.4062,21.5780,12.0771,11.8613,9.7093,2.5129,16.8608,7.1679,1.4201,4.1790,19.9248,2.6621,4.6484,5.7826,-2.5040,6.3659,0.7404,1.6073,11.4771,9.1206
195.3125,28.4665,15.3417,15.4028,13.0852,5.1627,19.0399,8.5516,3.3825,8.4936,29.5925,6.8748,7.6797,8.5494,-1.0121,8.2211,-0.9510,2.8576,14.7703,11.8470
199.2188,32.5976,17.1271,17.5640,15.3425,6.6310,19.4490,9.2283,5.0298,12.2213,35.8892,10.5507,10.4376,10.4067,-0.3459,11.6432,-1.0166,3.6263,16.8571,13.5103
203.1250,33.9820,17.5778,18.2015,16.2929,7.0020,18.2164,9.4244,6.1736,14.6042,37.6424,12.6753,12.4021,10.8833,-0.4629,15.2184,0.7265,3.3753,17.4642,13.9977
207.0312,33.5060,17.1590,17.5883,16.0827,6.6993,16.1554,9.3924,6.7538,15.4728,35.6214,12.8886,13.3632,10.0326,-1.1039,17.4524,3.5664,2.0428,16.7939,13.5801
210.9375,32.3196,16.3237,16.2002,15.1120,6.2495,14.3391,9.2322,6.8302,15.2289,31.8213,11.7409,13.5182,8.4483,-1.8040,17.6694,6.2875,0.2026,15.4411,12.7295
214.8438,31.2095,15.3097,14.5088,13.8990,6.0538,13.5300,8.8782,6.5665,14.5342,28.2713,10.3667,13.3861,7.0207,-1.9902,16.2976,7.8765,-1.1459,14.1663,11.8880
218.7500,30.3059,14.1464,12.8534,12.8945,6.2381,13.7777,8.2121,6.1711,13.8933,26.1255,9.7681,13.4981,6.4945,-1.2395,14.3826,8.0609,-1.1068,13.5427,11.2883
222.6562,29.2342,12.7962,11.4038,12.3013,6.6271,14.4098,7.1946,5.7906,13.3794,25.4664,10.1807,14.0112,7.0502,0.4135,12.7544,7.3257,0.5670,13.6240,10.8953
226.5625,27.5321,11.2879,10.1907,11.9931,6.8590,14.4231,5.9293,5.4197,12.6571,25.7019,10.9452,14.5158,8.1826,2.3680,11.5070,6.4378,3.2803,13.8538,10.4859
230.4688,25.0152,9.7403,9.1696,11.6029,6.5986,13.0632,4.6434,4.9084,11.2669,26.0974,10.9661,14.2254,8.9975,3.7174,10.1550,5.8596,5.9129,13.3509,9.8196
234.3750,21.8619,8.2814,8.2874,10.7553,5.7425,10.2748,3.6199,4.0890,8.9813,26.0502,9.4449,12.4802,8.7691,3.7740,8.2689,5.4810,7.4552,11.4547,8.8061
238.2812,18.4384,6.9533,7.5215,9.3077,4.4930,6.7780,3.1176,2.9468,6.0077,25.0685,6.4116,9.2346,7.3917,2.5090,6.0071,4.8243,7.5313,8.1970,7.5726
242.1875,15.0790,5.6982,6.8782,7.4464,3.2408,3.7339,3.2906,1.7041,2.9262,22.7220,2.7335,5.1859,5.4103,0.5697,4.0797,3.5108,6.4595,4.3664,6.3926
246.0938,12.0430,4.4516,6.3661,5.5784,2.3260,2.1854,4.1169,0.7365,0.4276,18.8223,-0.3629,1.4357,3.6088,-1.1648,3.1765,1.5990,4.8487,1.0945,5.5216
250.0000,9.6691,3.2795,5.9815,4.1017,1.8408,2.5758,5.3649,0.3605,-0.9707,13.7952,-1.9223,-1.0844,2.4675,-2.1707,3.3625,-0.4576,3.0787,-0.7661,5.0529
253.9062,8.5262,2.4434,5.7324,3.2223,1.6226,4.5868,6.6435,0.6373,-1.0711,8.9010,-1.6630,-2.0369,1.8996,-2.5638,3.9824,-2.1670,1.0926,-1.0500,4.8920
257.8125,9.3079,2.3160,5.6854,2.9318,1.4455,7.3516,7.5470,1.3300,0.0306,5.9403,0.0307,-1.6991,1.4571,-2.8738,4.1963,-3.3604,-1.3448,-0.2182,4.8644
261.7188,12.4125,3.1623,5.9776,3.1246,1.2608,9.8940,7.8371,2.0448,2.0583,6.4209,2.4284,-0.6430,0.8159,-3.5061,3.7274,-4.2713,-4.1634,1.0716,4.8720
265.6250,17.4545,4.9052,6.7405,3.7178,1.2824,11.5449,7.5521,2.4534,4.6374,10.6153,4.8304,0.6318,0.1226,-4.3488,3.1927,-5.2821,-6.7316,2.3983,4.9674
269.5312,23.1145,7.0337,7.9536,4.6552,1.8223,12.1365,6.9528,2.4411,7.3072,17.1491,6.7894,1.8493,-0.1024,-4.8541,3.6898,-6.5547,-8.1057,3.6925,5.2812
273.4375,27.5793,8.7499,9.3254,5.7962,2.9861,11.9240,6.3255,2.0962,9.5283,23.5069,8.1305,2.8642,0.5581,-4.5287,5.8957,-7.8342,-7.6553,5.0058,5.8522
277.3438,29.4192,9.3163,10.3232,6.8236,4.4702,11.3380,5.7689,1.5808,10.7749,27.2685,8.8617,3.5215,1.9573,-3.4145,9.3477,-8.5713,-5.5964,6.2062,6.5000
281.2500,28.3751,8.4286,10.3917,7.3068,5.6569,10.7318,5.1279,1.0077,10.7233,27.3649,9.0812,3.6655,3.3450,-2.1361,12.4844,-8.2636,-2.9924,6.9142,6.8627
285.1562,25.5004,6.3960,9.2624,6.9333,5.9867,10.2451,4.1388,0.4197,9.4262,24.5714,8.9130,3.2995,3.8276,-1.4485,13.4913,-6.7704,-1.1644,6.7546,6.6037
289.0625,22.4853,4.0005,7.1569,5.7529,5.3642,9.8132,2.6923,-0.1341,7.3240,20.9127,8.4383,2.6993,3.0010,-1.6352,11.4223,-4.3986,-0.8949,5.6944,5.6508
292.9688,20.5658,2.0930,4.7235,4.2291,4.2940,9.2690,1.0144,-0.5250,5.0316,18.3577,7.6087,2.2876,1.2724,-2.2507,6.8610,-1.7342,-1.9774,4.1418,4.2902
296.8750,19.7595,1.1520,2.7133,3.0105,3.6116,8.4659,-0.3943,-0.5678,3.0142,17.6526,6.2064,2.2997,-0.3898,-2.4352,1.6928,0.6401,-3.4206,2.6801,3.0221
300.7812,18.9927,1.0688,1.5829,2.5428,3.9543,7.3712,-1.0508,-0.1454,1.3745,18.0477,3.9471,2.5077,-1.1070,-1.5788,-1.8636,2.3565,-4.1506,1.6381,2.2569
304.6875,17.0729,1.2941,1.2803,2.7859,5.3136,6.1058,-0.8230,0.6638,-0.0838,18.0628,0.7381,2.2878,-0.6712,0.1677,-2.3736,3.3044,-3.7155,0.8581,2.0508
308.5938,13.8219,1.2520,1.3552,3.2422,6.9736,4.9210,-0.0601,1.5690,-1.5470,16.7207,-3.0464,1.0584,0.3480,1.9222,0.1768,3.5310,-2.5232,-0.1269,2.0673
312.5000,10.5087,0.7509,1.3118,3.2889,7.8901,4.1090,0.5971,2.1968,-2.8759,14.3567,-6.5056,-1.2098,1.0170,2.6141,4.5055,3.1078,-1.5043,-1.6375,1.7947
316.4062,9.1700,0.1165,0.9529,2.5858,7.2808,3.8698,0.6198,2.2859,-3.5546,12.4096,-8.5140,-3.8266,0.6413,1.6414,8.7504,2.0604,-1.4825,-3.4905,0.8765
320.3125,11.2065,-0.0503,0.4740,1.2729,5.0610,4.1929,-0.0599,1.8116,-2.9976,12.3291,-8.2901,-5.7460,-0.8659,-0.8104,11.3310,0.3968,-2.6972,-5.0504,-0.6705
324.2188,16.2164,0.6686,0.2482,-0.1716,1.8767,4.8347,-1.0032,0.9570,-1.0313,14.3758,-5.9058,-6.2399,-3.0521,-3.9550,11.5350,-1.7982,-4.7447,-5.6674,-2.4889
328.1250,21.9494,2.1460,0.4773,-1.2922,-1.2557,5.4360,-1.5689,-0.0339,1.8050,17.2086,-2.3715,-5.3951,-5.2928,-6.8912,9.6348,-4.2708,-6.8877,-5.1648,-4.1222
332.0312,25.5253,3.7020,0.9806,-1.9588,-3.4584,5.7347,-1.3711,-0.9997,4.4061,18.6239,0.8279,-4.0567,-7.1367,-9.0142,6.5878,-6.5779,-8.4565,-3.9881,-5.2819
335.9375,25.1756,4.4775,1.2899,-2.3908,-4.3492,5.7417,-0.5794,-1.8946,5.6669,17.0094,2.5137,-3.2421,-8.4053,-10.1222,3.5281,-8.1826,-9.0887,-2.8968,-5.9515
339.8438,21.3530,3.9567,0.9866,-2.9026,-4.0868,5.7402,0.1533,-2.7054,5.1261,12.5385,2.4272,-3.4538,-9.0741,-10.2721,1.2835,-8.6500,-8.7443,-2.4396,-6.2809
343.7500,16.4338,2.2978,0.0292,-3.5876,-3.1517,6.0696,0.0997,-3.3515,3.2561,7.2517,1.2746,-4.3882,-9.1384,-9.6153,0.1052,-7.8667,-7.6092,-2.6154,-6.3877
347.6562,13.1748,0.2467,-1.1801,-4.2011,-2.0521,6.8128,-1.0623,-3.6807,1.1793,3.8916,0.1628,-5.2330,-8.6238,-8.3758,-0.2965,-6.1556,-6.0197,-2.9623,-6.2476
351.5625,12.9369,-1.3160,-2.0521,-4.3443,-1.1320,7.6055,-3.0151,-3.5874,-0.0285,4.1949,-0.1940,-5.3053,-7.7090,-6.9263,-0.4451,-4.1809,-4.4316,-2.9768,-5.7666
355.4688,14.8561,-1.9033,-2.2091,-3.8072,-0.5373,7.7450,-4.9696,-3.1574,0.0041,7.7395,0.0549,-4.5402,-6.7818,-5.7776,-0.6904,-2.6422,-3.3506,-2.5177,-4.9597
359.3750,16.5065,-1.6752,-1.7342,-2.7961,-0.2740,6.5907,-6.1202,-2.6915,0.7666,12.1107,0.0853,-3.4790,-6.2913,-5.3736,-0.9405,-1.8991,-3.1616,-1.8865,-4.0536
363.2812,15.5909,-1.2532,-1.0806,-1.8437,-0.2544,4.0392,-6.0869,-2.5360,1.2943,14.3096,-0.8778,-2.7997,-6.4547,-5.7887,-0.7193,-1.7532,-3.9108,-1.5444,-3.3801
367.1875,11.5174,-1.2212,-0.6982,-1.4387,-0.2927,0.7619,-5.0611,-2.7986,0.9134,12.5314,-2.8224,-2.7648,-7.0399,-6.5752,0.4672,-1.5575,-5.1991,-1.7051,-3.1042
371.0938,5.8131,-1.6591,-0.6507,-1.6331,-0.0987,-1.9947,-3.5864,-3.1553,-0.2082,7.2112,-4.7546,-3.0026,-7.4272,-6.9381,2.6832,-0.6376,-6.3141,-2.1169,-2.9978
375.0000,1.1343,-2.0455,-0.5186,-1.9283,0.6485,-2.9940,-2.1576,-2.9325,-1.1041,0.7223,-5.2495,-2.7689,-6.9538,-6.1782,5.3489,1.2082,-6.5745,-2.1886,-2.4823
378.9062,-0.4341,-1.6209,0.3081,-1.5659,2.1191,-1.6775,-0.9413,-1.4896,-0.6477,-4.0327,-3.4252,-1.4896,-5.3301,-4.1283,7.4394,3.4476,-5.6992,-1.3620,-0.9894
382.8125,1.3460,0.0111,2.1253,-0.0663,4.1256,1.4663,0.1895,1.2934,1.6183,-5.2311,0.3044,0.7910,-2.8554,-1.2972,8.0014,4.9966,-3.9774,0.5158,1.5609
386.7188,4.8212,2.4535,4.5473,2.3333,6.0426,5.0680,1.3561,4.7340,5.0129,-2.9828,4.2409,3.3405,-0.3049,1.3689,6.6680,4.7823,-2.1364,3.0348,4.4989
390.6250,7.5901,4.5839,6.5611,4.6533,6.9716,7.5208,2.3755,7.5077,7.9522,0.9806,6.2395,5.0700,1.4233,2.9434,3.8461,2.3803,-0.9911,5.3464,6.5999
394.5312,8.0228,5.1358,7.0200,5.6250,6.1363,7.7715,2.7323,8.2389,8.7819,4.4405,4.9017,5.0595,1.6826,2.9183,0.4709,-1.6555,-1.0731,6.4881,6.6832
398.4375,6.1578,3.4624,5.2992,4.3836,3.3277,5.8398,1.8905,6.2325,6.7204,5.8673,0.4050,2.9921,0.2904,1.3536,-2.4962,-5.9837,-2.4195,5.7694,4.2821
402.3438,3.4549,0.0032,1.7067,0.9947,-0.8546,2.7865,-0.2629,1.9312,2.3390,4.9707,-5.5352,-0.6948,-2.4597,-1.2296,-4.5034,-9.1072,-4.5856,3.0787,-0.0321
406.2500,1.6750,-3.8721,-2.6181,-3.5066,-5.1542,0.1441,-3.1835,-3.1993,-2.7125,2.4774,-10.5471,-4.9838,-5.9167,-4.0836,-5.5406,-10.1077,-6.8319,-1.0021,-4.8860
410.1562,1.7007,-6.5819,-6.2725,-7.6009,-8.1788,-0.8870,-5.8692,-7.3395,-6.5667,-0.4997,-12.8026,-8.6782,-9.2424,-6.4691,-5.9544,-9.0823,-8.3888,-5.3472,-8.7716
