Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-25.6868,-9.0187,-5.0314,-3.2561,2.9867,-11.8039,-4.2444,-1.8296,-8.8743,-25.9750,-10.3626,-2.4768,-1.3192,2.1302,-10.5236,-4.2633,0.5254,-3.9670,-4.0618
3.9062,-20.1742,-8.0696,-4.5141,-2.8807,3.2757,-9.8613,-4.4107,-1.2141,-7.9492,-19.6549,-8.8856,-2.7283,-0.3437,4.6449,-9.1056,-4.9317,1.5804,-4.2889,-3.8551
7.8125,-12.6241,-6.6442,-3.9457,-2.1760,3.5089,-6.6010,-4.1135,-0.3104,-6.6757,-11.4429,-6.7897,-3.5590,0.7944,7.9698,-7.7149,-5.3185,2.9299,-5.1159,-3.5303
11.7188,-5.1782,-4.8906,-3.5091,-1.4773,3.1787,-2.7829,-3.2539,0.4956,-5.2833,-3.8283,-4.5555,-4.9512,1.4999,10.9833,-6.6846,-5.4018,3.8258,-6.2512,-3.2797
15.6250,0.0565,-2.8885,-3.1889,-1.2279,1.7680,0.5662,-1.9343,0.7686,-3.8559,0.9525,-2.5468,-6.4870,1.2159,12.3971,-5.9857,-5.3429,3.4423,-7.1364,-3.3149
19.5312,2.1570,-0.6522,-2.7656,-1.7224,-0.9407,2.6811,-0.4409,0.2521,-2.2760,2.1328,-0.7973,-7.5177,-0.2615,11.3497,-5.2345,-5.3082,1.3345,-7.1157,-3.7537
23.4375,1.8376,1.7427,-1.9930,-2.8907,-4.6600,3.4290,0.8636,-0.9872,-0.3725,0.7595,0.9211,-7.5403,-2.6337,7.8167,-3.9422,-5.2931,-2.2560,-5.8446,-4.5326
27.3438,0.9512,4.0453,-0.8174,-4.2477,-8.6198,3.3207,1.7041,-2.5688,1.8506,-1.0023,2.8220,-6.5196,-5.1946,2.6262,-1.8226,-5.0953,-6.4442,-3.5630,-5.3679
31.2500,1.3960,5.8783,0.5557,-5.0438,-11.8096,3.1914,2.0448,-3.9358,4.1168,-1.1071,4.8698,-4.9033,-7.0997,-2.9042,1.0499,-4.4648,-10.0734,-1.0026,-5.7754
35.1562,4.1145,6.9676,1.8265,-4.5503,-13.3152,3.7655,2.1440,-4.5386,6.0251,1.3732,6.7919,-3.2887,-7.6554,-7.4871,4.3100,-3.3099,-12.2008,1.0621,-5.1599
39.0625,8.7376,7.3914,2.8834,-2.3584,-12.5989,5.3436,2.4573,-3.9890,7.3539,6.0075,8.3258,-1.9778,-6.5061,-10.2820,7.4952,-1.7951,-12.4342,2.3395,-2.9918
42.9688,13.9619,7.6236,3.9609,1.4256,-9.6357,7.7328,3.4086,-2.1592,8.2712,11.4885,9.4729,-0.7649,-3.6925,-11.0573,10.1946,-0.2507,-10.9771,3.2471,0.9482
46.8750,18.3099,8.2664,5.4980,6.1511,-4.9157,10.3839,5.1317,0.7605,9.2441,16.3896,10.5146,0.8520,0.3640,-10.1164,12.0673,1.0301,-8.4295,4.6328,6.3325
50.7812,20.7970,9.6107,7.7458,10.7662,0.6396,12.6263,7.3227,4.2425,10.6640,19.7280,11.7444,3.1636,4.9046,-8.1084,12.8020,1.9423,-5.5140,7.1248,12.1919
54.6875,21.2220,11.3268,10.3885,14.0904,5.8209,13.9003,9.3037,7.4740,12.4430,21.1620,13.1257,5.8225,8.9175,-5.8307,12.1610,2.5461,-2.8831,10.5210,17.0765
58.5938,20.0979,12.5470,12.4873,15.1496,9.3561,13.9425,10.2880,9.5281,13.9016,20.9519,14.1733,7.8408,11.3224,-4.0574,10.1689,2.8977,-1.0437,13.6475,19.4818
62.5000,18.4059,12.3440,12.8687,13.4854,10.2316,12.8957,9.7243,9.6565,14.0886,19.8686,14.2007,8.0704,11.2762,-3.3670,7.3261,2.8929,-0.3316,14.8399,18.4005
66.4062,17.3143,10.3304,10.7795,9.3437,8.0467,11.2991,7.5538,7.6140,12.3699,19.0697,12.7880,5.8778,8.5145,-3.9680,4.6265,2.2851,-0.8535,12.8199,13.7611
70.3125,17.8823,6.9951,6.4313,3.6635,3.2505,9.9144,4.2620,3.8556,8.9171,19.8080,10.1389,1.5839,3.5601,-5.5838,3.2375,0.9064,-2.3977,7.4816,6.5408
74.2188,20.7276,3.5485,1.0852,-2.1598,-2.9080,9.4105,0.7160,-0.5345,4.7703,22.9104,7.0666,-3.6043,-2.3554,-7.4951,3.9421,-1.0583,-4.3976,0.1437,-1.5176
78.1250,25.7310,1.3560,-3.4140,-6.6835,-8.7691,10.0401,-2.1267,-4.2071,1.4137,28.2293,4.6108,-8.1092,-7.6774,-8.7862,6.6587,-2.9729,-6.0495,-6.8850,-8.4652
82.0312,31.9548,1.2936,-5.4301,-8.8639,-12.8619,11.5037,-3.5160,-6.0696,0.1037,34.4655,3.5461,-10.6242,-11.0693,-8.7230,10.3752,-3.9643,-6.5948,-11.2179,-12.7519
85.9375,37.9237,3.3830,-4.2521,-8.3755,-14.4355,13.1227,-3.1254,-5.7251,1.3222,39.6442,4.0894,-10.5386,-11.8622,-7.0879,13.6097,-3.3737,-5.6522,-11.3470,-13.6426
89.8438,42.2162,6.8712,-0.3776,-5.6720,-13.6573,14.2562,-1.1404,-3.6105,4.6297,42.1068,5.9421,-8.0024,-10.2109,-4.2919,15.1820,-1.1819,-3.4225,-7.2224,-11.3272
93.7500,44.0804,10.6491,4.7547,-1.7585,-11.3838,14.7117,1.7915,-0.7570,8.9405,41.4598,8.5593,-3.7213,-6.9063,-1.1899,14.8666,1.8832,-0.6325,-0.2362,-6.7316
97.6562,43.7224,13.7454,9.4315,2.2341,-8.6468,14.8684,4.7540,1.7094,13.0284,38.8492,11.4201,1.3317,-2.9689,1.3130,13.5435,4.6742,1.7774,7.3512,-1.1391
101.5625,42.0968,15.6556,12.4058,5.4932,-6.1532,15.4060,6.8753,3.0814,15.9999,36.3239,14.1501,6.1716,0.7687,2.6613,12.7414,6.2346,3.0764,13.2930,4.2439
