Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,5.3269,2.7872,-0.6823,-1.6804,-3.2207,5.1222,-1.6206,-2.4507,-0.2398,6.6637,0.1898,-0.0119,-1.9012,0.6147,1.7818,-0.6110,-1.2989,-1.4496,-1.9583
3.9062,3.8909,3.2979,-1.6178,-3.1925,-2.7490,4.2979,-2.7535,-1.9128,-1.8059,5.6943,-0.7429,0.9389,-2.9233,0.3752,0.3207,-0.7484,-2.6520,-2.0329,-2.5757
7.8125,3.1087,3.4547,-3.0270,-5.0118,-1.3212,2.9903,-4.3780,-0.9029,-3.2813,5.0392,-1.4561,1.0802,-4.0169,0.4156,-0.6221,-0.4113,-3.7413,-2.9245,-3.3550
11.7188,4.0574,3.4796,-4.0238,-6.2386,0.8942,1.7416,-6.2631,0.2940,-3.7772,5.8136,-1.2163,0.3374,-4.7041,1.0214,-0.0676,0.9078,-4.0485,-3.5756,-3.7751
15.6250,7.1679,3.9285,-3.6221,-5.9675,3.3316,1.3016,-7.7061,1.2814,-2.6670,8.7194,0.4442,-0.6354,-4.5182,2.2482,2.3885,3.3193,-3.4002,-3.3012,-3.2554
19.5312,11.8224,5.2865,-1.4813,-3.8480,5.2353,2.1830,-7.7664,1.7399,-0.0265,13.4783,3.3014,-0.8512,-3.3029,3.7649,6.1568,6.2681,-2.1444,-1.7199,-1.5980
23.4375,16.4902,7.4804,1.6474,-0.4132,5.9671,4.2211,-5.8519,1.5738,3.2710,18.7436,6.3722,0.2933,-1.4011,4.8944,9.7918,8.6759,-1.0236,0.9008,0.7190
27.3438,19.3840,9.6980,4.2000,3.0805,5.2854,6.4636,-2.2778,0.9525,5.9347,22.6150,8.3667,2.5080,0.4462,4.8835,11.7132,9.4931,-0.7594,3.6681,2.6862
31.2500,19.3141,10.7355,4.7341,5.2663,3.4758,7.5549,1.6700,0.2412,6.9446,23.5197,8.4618,4.7225,1.4955,3.2912,11.1375,8.3382,-1.5662,5.5070,3.3511
35.1562,16.2783,9.7204,2.9332,5.3921,1.2699,6.4657,4.3521,-0.1457,6.1510,20.9779,6.8989,5.7879,1.4759,0.2876,8.6270,5.7730,-2.9105,5.7827,2.4932
39.0625,11.4400,6.7359,-0.0469,3.7193,-0.4370,3.1415,4.7456,0.0815,4.3931,15.8037,4.9364,5.2752,0.8161,-3.3288,5.8279,2.9634,-3.7239,4.7003,0.8912
42.9688,6.4852,2.8792,-2.2207,1.3401,-0.9678,-1.3673,3.1107,0.9493,3.0142,9.6157,4.0762,3.7743,0.4207,-6.4424,4.4671,0.9096,-3.0047,3.1928,-0.0895
46.8750,2.7226,-0.3489,-2.0428,-0.4749,-0.1760,-5.4317,0.8307,2.1842,3.0389,3.9580,5.0180,2.4553,1.0895,-8.1174,5.2099,-0.2182,-0.4679,2.3353,0.6117
50.7812,0.4727,-1.9414,0.5405,-0.9934,1.4835,-7.7279,-0.5294,3.3231,4.5257,-0.4035,7.0708,2.2061,2.9415,-8.0141,7.1592,-1.1166,3.1730,2.6564,2.9676
54.6875,-0.8547,-1.9461,4.0048,-0.3588,3.1949,-7.9158,-0.3087,3.9480,6.5291,-3.5467,8.5215,2.9942,5.2496,-6.4864,8.4234,-2.6619,6.5136,3.8039,5.7629
58.5938,-2.0342,-1.2820,6.2267,0.6327,4.2336,-6.6699,0.8155,3.9342,7.7244,-5.7969,7.8165,3.9395,6.8361,-4.3098,7.4609,-4.9701,8.2066,4.8023,7.3125
62.5000,-3.1489,-0.9411,5.8778,1.1300,4.3830,-5.0611,1.4015,3.5533,7.3018,-6.9508,4.7851,4.0420,6.8058,-2.2061,4.3175,-6.9460,7.7084,4.7359,6.5557
66.4062,-3.2504,-1.1793,3.2799,0.7803,4.0560,-3.7591,0.4320,3.3295,5.5329,-6.0104,1.0039,3.0014,5.1393,-0.4611,0.8375,-6.8007,5.5648,3.3943,3.7893
70.3125,-0.9436,-1.3377,0.1383,-0.1158,4.0217,-2.6590,-1.7720,3.7008,3.6057,-1.8242,-1.0810,1.4831,2.7468,1.1318,-0.4389,-3.3287,3.0671,1.4349,0.5222
74.2188,4.3464,-0.4740,-1.6435,-0.9089,4.8907,-1.2202,-3.6465,4.6906,2.8049,5.6411,0.2037,0.6073,0.9341,2.9811,1.9283,2.8895,1.5035,-0.0552,-1.4705
78.1250,11.2631,1.6509,-1.2316,-1.1022,6.6850,0.7483,-3.4910,5.8279,3.5739,14.2898,4.4338,1.0458,0.6230,5.2716,6.9816,9.2910,1.4775,-0.2975,-1.2602
82.0312,16.5001,4.0206,0.6582,-0.6795,8.7844,2.5172,-0.8101,6.4097,5.1025,20.1118,9.0492,2.4263,1.8279,7.7057,11.5484,12.4869,2.6874,0.6491,0.6995
85.9375,16.2470,4.7833,2.3507,-0.0415,10.2981,2.6381,3.1198,5.9649,5.7684,18.9415,10.7659,3.5335,3.7085,9.6046,11.9735,10.2062,4.2353,1.9360,2.9523
89.8438,8.5092,2.4899,2.4090,0.3638,10.6228,-0.0751,5.9539,4.6104,4.1976,9.0274,7.6262,3.1932,5.1305,10.3105,6.4256,2.8433,5.2046,2.5205,4.0380
93.7500,-5.0482,-2.6535,0.5836,0.4132,9.8133,-5.4073,5.8245,3.0408,0.2873,-7.1060,0.3922,1.2048,5.3466,9.6213,-3.6597,-6.4416,5.1192,1.9030,3.4117
97.6562,-19.0660,-8.4419,-2.0980,0.3970,8.5207,-11.3099,2.6609,2.1321,-4.4795,-22.9240,-7.6455,-1.3728,4.3703,7.9532,-13.9893,-13.2591,4.0540,0.5048,1.6835
101.5625,-26.6807,-11.6247,-4.0743,0.7682,7.5492,-14.6610,-1.6738,2.4182,-7.6802,-30.6049,-12.3920,-2.8197,2.8528,6.1071,-19.5479,-14.3213,2.4368,-0.5676,0.0832
105.4688,-23.0050,-9.6904,-4.2373,1.7551,7.3453,-12.9259,-4.5687,3.7920,-7.2234,-25.0390,-11.1927,-1.8424,1.6100,4.7809,-17.2664,-9.1915,0.7656,-0.2160,-0.4130
109.3750,-8.0157,-2.4225,-2.4919,3.1382,7.7613,-5.7637,-4.3785,5.6291,-2.5229,-6.9206,-4.2771,1.5821,1.1390,4.1491,-7.6923,-0.4241,-0.5642,1.9516,0.3227
113.2812,12.9163,7.7547,0.3924,4.3614,8.2289,4.4612,-1.4828,7.2242,5.0960,16.9963,5.4073,6.1606,1.4122,3.7885,5.2755,7.9413,-1.2908,5.3542,1.6133
117.1875,31.3872,16.9039,3.3909,4.8937,8.1809,13.6888,2.0325,8.2103,12.9883,36.9215,13.7980,10.0315,2.0107,2.9973,16.3903,12.5729,-1.2800,8.7493,2.5346
121.0938,40.0781,21.5497,5.7877,4.5756,7.4051,18.2031,3.8342,8.6650,18.4472,44.8614,17.7800,11.7865,2.4436,1.2933,21.6362,12.4202,-0.5766,10.8991,2.5397
125.0000,36.3967,20.3734,7.3463,3.7087,6.1004,16.5458,2.9160,8.8612,19.9453,38.6300,16.5632,11.1237,2.4275,-1.2400,19.9836,8.8433,0.5240,11.1805,1.7239
128.9062,23.6042,14.7030,8.1209,2.8442,4.6507,10.1951,0.2050,8.9087,17.7248,22.7668,11.7376,8.7979,1.9889,-3.9775,13.4942,4.4239,1.5118,9.8056,0.6268
132.8125,8.8027,7.6046,8.2092,2.4430,3.3414,2.6265,-2.1771,8.6063,13.4862,5.8385,6.1626,6.0281,1.3924,-6.1119,5.9163,1.3597,1.8848,7.5966,-0.1967
136.7188,-1.0318,2.1867,7.7027,2.6564,2.2510,-2.6666,-2.4352,7.6455,9.4134,-4.3069,2.4313,3.8192,0.9859,-7.0966,0.6741,0.4502,1.4628,5.5175,-0.4959
140.6250,-2.6752,0.1011,6.8192,3.3511,1.3727,-4.0233,-0.3220,5.9966,7.0933,-4.5898,1.7382,2.6056,1.0533,-6.8860,-0.6605,1.1433,0.5658,4.2581,-0.3495
