Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-6.9962,-0.9886,1.2367,1.2707,3.0758,-1.7473,-1.3806,3.1108,-0.7803,-2.4647,-1.8316,-0.7848,-0.2602,0.5303,-3.5218,-0.5561,-0.6615,-1.1521,0.0655
3.9062,-12.1726,-4.5626,-0.8244,0.1837,2.1683,-3.9057,-4.4404,2.4216,-3.1258,-3.7538,-2.9926,-1.1471,-0.4813,0.3023,-4.0115,-1.2474,-0.5950,-2.2936,-0.4863
7.8125,-16.3615,-7.6330,-3.2068,-0.9778,0.8304,-6.0473,-6.0255,1.3645,-6.0676,-6.1924,-4.9588,-1.6016,-0.7600,0.3371,-4.5485,-2.6174,-0.0055,-3.7409,-1.3915
11.7188,-17.8998,-8.7276,-4.8359,-1.4971,-0.3940,-7.2384,-5.8830,0.2900,-8.2060,-8.6678,-6.6792,-2.0778,-0.8916,0.5991,-4.6079,-4.4655,0.8337,-4.6683,-1.9725
15.6250,-16.6305,-7.5265,-5.0371,-1.1261,-1.1406,-6.9788,-4.6664,-0.4602,-8.5937,-9.9361,-7.1926,-2.6268,-0.9008,0.7010,-3.9693,-6.2272,1.2893,-4.5430,-1.7728
19.5312,-13.8114,-5.0903,-3.9521,-0.2807,-1.4360,-5.5237,-3.3188,-0.7274,-7.3430,-9.4335,-6.2824,-3.2902,-0.9984,0.1930,-2.9289,-7.1365,0.8543,-3.4823,-0.8804
23.4375,-11.0930,-3.1490,-2.3987,0.2905,-1.5714,-3.7417,-2.3833,-0.5753,-5.4868,-7.6235,-4.5997,-3.9172,-1.3175,-1.0012,-2.0931,-6.5720,-0.3573,-2.1393,0.1905
27.3438,-9.4123,-2.9598,-1.3072,0.0954,-1.7743,-2.5984,-1.7969,-0.2095,-4.2306,-5.6462,-3.1841,-4.1500,-1.6790,-2.3699,-1.9057,-4.4350,-1.5432,-1.2288,0.9386
31.2500,-8.6540,-4.5462,-1.1619,-0.7320,-1.9769,-2.6106,-1.2643,0.1318,-4.1698,-4.5569,-2.7623,-3.6669,-1.6429,-3.0512,-2.2957,-1.3314,-1.7052,-1.0666,1.2549
35.1562,-8.2243,-6.8237,-1.8237,-1.5765,-1.8823,-3.6165,-0.7795,0.2439,-5.0281,-4.7121,-3.3361,-2.5173,-0.8539,-2.3988,-2.7419,1.6078,-0.3814,-1.4486,1.4316
39.0625,-7.8978,-8.4523,-2.7842,-1.8577,-1.2542,-4.9724,-0.7425,-0.0174,-6.0272,-5.6991,-4.3065,-1.2333,0.5977,-0.4648,-2.7081,3.2383,1.9436,-1.8982,1.8273
42.9688,-8.0867,-8.7361,-3.5732,-1.4746,-0.1601,-5.9942,-1.5201,-0.6934,-6.5149,-6.7644,-4.9598,-0.5316,2.1419,1.9869,-2.0849,3.0000,4.1125,-2.0258,2.5100
46.8750,-9.2533,-7.9191,-3.9847,-0.8067,1.0569,-6.3246,-2.8710,-1.6530,-6.3362,-7.3387,-4.9019,-0.7559,3.1151,3.9729,-1.2626,1.2508,5.0951,-1.7052,3.2046
50.7812,-11.0314,-6.7457,-4.0106,-0.3014,2.0486,-6.0100,-3.8641,-2.5643,-5.7205,-7.2622,-4.1483,-1.4901,3.2896,4.9312,-0.7680,-0.8926,4.7265,-0.9868,3.5778
54.6875,-11.9926,-5.7339,-3.6489,-0.0416,2.7182,-5.3121,-3.5274,-3.0019,-4.8941,-6.6318,-2.9066,-1.7201,3.0968,5.0224,-0.7721,-2.1532,3.8072,0.0795,3.5789
58.5938,-10.5032,-4.7899,-2.8405,0.3003,3.2151,-4.4565,-1.7799,-2.6941,-3.8346,-5.5224,-1.3340,-0.5297,3.3046,4.8676,-0.8958,-1.7990,3.4618,1.4817,3.4972
62.5000,-6.1350,-3.4467,-1.6052,1.0702,3.6637,-3.5141,0.1825,-1.7668,-2.3888,-3.8933,0.4967,2.1377,4.3557,4.9457,-0.4916,-0.0339,4.2362,3.1015,3.6670
66.4062,-0.4522,-1.4524,-0.2040,2.1688,3.8876,-2.4524,0.5499,-0.7755,-0.5951,-1.7536,2.4467,5.2560,5.8983,5.1501,0.8274,2.1680,5.6364,4.5808,4.0905
70.3125,3.6822,0.8608,0.9152,2.9798,3.4279,-1.2460,-1.7314,-0.4196,1.1725,0.6328,4.2120,7.2948,6.9413,4.8768,2.8598,3.6829,6.4906,5.4328,4.3635
