Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-0.9425,-0.4487,-0.4748,-0.6114,-0.5329,-0.2408,-1.4278,-1.5025,0.1673,0.0619,0.9819,2.1462,1.5978,0.6643,0.3618,2.2930,1.0626,0.7397,1.3555
3.9062,0.5693,0.5920,0.7176,0.8863,1.3766,0.0701,-0.6348,-0.4185,1.8880,0.7912,2.8459,3.7054,3.3616,2.6196,2.3819,3.9824,2.4005,2.2962,3.2414
7.8125,2.5458,2.5435,3.0762,3.4488,4.1701,1.1271,1.5075,1.7358,4.2177,2.1439,5.2647,5.2724,4.9909,5.0551,5.2305,5.8661,3.9866,4.0957,5.3999
11.7188,4.3622,4.9908,6.3443,6.5789,7.0735,2.9536,4.8607,4.5783,6.4275,3.8291,7.3193,6.1307,5.7277,7.1021,7.8594,6.9100,5.1624,5.5246,7.0848
15.6250,5.4463,7.2333,9.8089,9.5043,9.2333,5.1211,8.6111,7.3341,7.7681,5.2864,8.1452,5.9227,5.3121,8.1146,9.1001,6.4482,5.4774,6.1735,7.8716
19.5312,5.5655,8.6173,12.5544,11.5647,10.1690,6.8447,11.5476,9.1875,7.8658,5.9260,7.4383,4.9083,4.2208,8.0811,8.3096,4.6714,5.0182,6.0809,7.9449
23.4375,4.9058,8.8379,13.8313,12.5103,9.9831,7.3446,12.6246,9.6577,6.9079,5.4289,5.6367,3.8060,3.4024,7.5804,5.7584,2.5406,4.3672,5.6703,7.9466
27.3438,3.9270,8.0487,13.3592,12.5231,9.2046,6.3068,11.5082,8.7736,5.5148,3.9425,3.6596,3.3063,3.6405,7.2961,2.5099,1.1555,4.1797,5.4250,8.4717
31.2500,3.1226,6.7525,11.4281,11.9791,8.4043,4.1698,8.7858,6.9669,4.3963,2.0563,2.3845,3.6001,4.9717,7.4513,-0.1403,1.0173,4.6661,5.5445,9.5738
35.1562,2.8435,5.5637,8.7728,11.1513,7.8655,2.0211,5.6926,4.7901,4.0142,0.5556,2.2038,4.2671,6.5831,7.6094,-1.3323,1.7178,5.3697,5.8384,10.6603
39.0625,3.2493,4.9739,6.2927,10.0836,7.5283,1.0996,3.4949,2.6675,4.4319,0.0692,2.9181,4.6084,7.3045,7.0199,-1.0316,2.2781,5.4444,5.9310,10.8785
42.9688,4.3331,5.1983,4.7350,8.7117,7.1997,2.1425,2.8698,0.8251,5.3807,0.7819,3.9664,4.1708,6.3856,5.2677,0.0471,1.8751,4.2666,5.5984,9.7284
46.8750,5.9242,6.1106,4.4422,7.0947,6.8191,4.9348,3.6226,-0.6149,6.4332,2.3434,4.7722,3.0656,4.0279,2.7249,0.8858,0.4153,1.9536,4.9559,7.4533
50.7812,7.6476,7.2593,5.2343,5.5331,6.5467,8.3334,4.8798,-1.5215,7.1463,4.0127,4.9598,1.8383,1.2874,0.4307,0.6900,-1.4594,-0.6104,4.3358,4.9111
54.6875,8.9257,7.9747,6.4654,4.4417,6.6071,10.7825,5.6195,-1.7599,7.1276,4.9676,4.3587,0.9988,-0.6029,-0.5575,-0.7820,-2.9024,-2.2947,3.9548,3.0112
58.5938,9.1296,7.5930,7.2626,4.0582,7.0361,11.0566,5.2212,-1.3247,6.0821,4.6439,2.9137,0.5925,-1.0304,0.1104,-3.1989,-3.4988,-2.4494,3.6598,2.1229
62.5000,7.8806,5.7588,6.8901,4.2216,7.5612,8.8433,3.7346,-0.4716,3.9129,2.9651,0.6715,0.1666,-0.3671,1.8035,-5.8716,-3.5126,-1.3323,2.9918,1.8862
66.4062,5.3404,2.6751,5.1024,4.4160,7.7353,4.8656,1.7568,0.3038,0.8595,0.3743,-2.1096,-0.8211,0.3530,3.3000,-8.0470,-3.5805,0.0736,1.5556,1.5538
70.3125,2.2588,-0.8775,2.3024,4.0789,7.2298,0.4985,0.0331,0.4770,-2.4464,-2.3440,-4.8587,-2.4629,0.2127,3.5739,-9.1540,-4.1246,0.7288,-0.5847,0.5961
74.2188,-0.3396,-3.8434,-0.6227,2.9605,6.0532,-2.8974,-0.9656,-0.2294,-5.1392,-4.3805,-6.7907,-4.1666,-0.9045,2.4304,-8.9578,-4.9693,0.2288,-2.8155,-0.8843
78.1250,-1.7010,-5.4062,-2.7491,1.2771,4.5184,-4.5729,-1.2594,-1.6994,-6.4850,-5.2272,-7.2515,-4.9496,-2.2078,0.5644,-7.6179,-5.4625,-0.9581,-4.3057,-2.2326
82.0312,-1.7909,-5.4274,-3.6187,-0.4507,2.9840,-4.6330,-1.2775,-3.5162,-6.2731,-4.8727,-6.1274,-4.0856,-2.5427,-0.9587,-5.6431,-4.9931,-1.8540,-4.5502,-2.7372
85.9375,-1.3254,-4.5173,-3.4913,-1.7478,1.5847,-3.8473,-1.5576,-5.2267,-4.9686,-3.7737,-4.0170,-1.6552,-1.2043,-1.4001,-3.7232,-3.4864,-1.6601,-3.7256,-2.1563
89.8438,-1.3156,-3.6574,-3.1653,-2.4623,0.1764,-3.1757,-2.4044,-6.5820,-3.4814,-2.6117,-1.9814,1.3981,1.5367,-0.7358,-2.4603,-1.4982,-0.2863,-2.5820,-0.8870
93.7500,-2.3863,-3.5925,-3.4539,-2.7841,-1.4521,-3.2775,-3.6920,-7.5870,-2.6538,-1.9530,-0.9792,3.7556,4.5403,0.4762,-2.1022,0.1439,1.6214,-1.9307,0.3231
