Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-12.1708,-4.9056,-1.5285,-1.5030,-1.5747,-7.1525,-4.5462,-1.2359,-3.5737,-10.8060,-4.3458,-1.3042,-0.2125,-0.2930,-4.5866,1.6144,-0.7281,-1.3196,-1.0134
3.9062,-15.2258,-5.6206,-0.9537,-0.3653,-0.8265,-7.2306,-1.7765,-0.0532,-3.8335,-13.0167,-3.5507,0.2566,0.9431,0.3846,-4.1083,3.2708,-0.0252,-0.8743,0.1348
7.8125,-15.3347,-4.7209,0.0694,1.2001,0.2948,-5.1897,2.8439,1.5106,-2.8563,-12.7084,-1.5214,2.4605,2.4279,1.0968,-2.5382,4.0328,1.1419,0.2462,1.6803
11.7188,-13.6247,-3.0773,1.0136,2.5012,1.3044,-2.1702,7.5153,2.8428,-1.4303,-11.1285,0.6693,4.3007,3.4969,1.4215,-0.8364,2.8996,2.3700,1.3849,2.9766
15.6250,-13.6287,-2.6313,1.1713,2.7372,1.5430,-0.6611,9.7941,3.2771,-1.1831,-11.5360,1.3636,4.6602,3.3325,1.0128,-0.5742,-0.2040,2.9935,1.5445,3.2902
19.5312,-18.8858,-5.0808,0.0792,1.4614,0.5308,-2.9194,8.0364,2.4558,-3.5043,-16.9494,-0.6141,3.0137,1.5355,-0.1813,-2.9020,-4.1695,2.4370,0.0452,2.1922
23.4375,-30.0440,-10.4970,-2.1461,-1.0962,-1.7108,-9.2412,2.5612,0.5597,-8.4123,-27.5828,-5.0319,-0.1418,-1.5449,-1.8567,-7.5907,-7.1988,0.6049,-2.9086,-0.1761
27.3438,-43.6786,-16.9446,-4.8124,-4.0850,-4.5931,-17.3771,-4.3096,-1.7554,-14.2452,-39.9663,-10.1813,-3.4741,-4.8970,-3.5069,-12.8933,-7.8140,-1.9627,-6.2095,-3.1413
31.2500,-53.9843,-21.5364,-7.0365,-6.4763,-7.2254,-23.6822,-9.4922,-3.7008,-18.5379,-48.6958,-13.8357,-5.5697,-7.3552,-4.7102,-16.4596,-5.7670,-4.3174,-8.4816,-5.8364
35.1562,-56.4157,-22.3108,-8.2825,-7.6393,-8.8746,-25.3582,-10.9499,-4.7863,-19.5902,-49.8341,-14.6653,-5.8062,-8.2482,-5.3696,-16.7803,-2.2537,-5.6094,-8.9908,-7.6474
