Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-6.0633,8.8879,-0.6518,1.3585,-3.0003,-2.0390,-3.3673,-1.1041,1.8971,-2.1894,3.1004,5.3421,-0.0901,3.7331,-8.3351,4.5760,1.0225,2.8739,-2.5453
3.9062,-5.4774,2.2257,-10.6082,0.7671,-3.2911,-3.0083,-14.6565,-2.6511,-1.6322,-2.4412,-9.3034,2.0882,-1.7459,3.7104,-10.1505,3.1224,-0.6449,-0.0075,-8.9499
7.8125,-5.1494,-5.4138,-20.3343,0.6757,-1.3214,-3.5001,-26.1329,-2.4606,-5.9336,-1.5624,-22.4592,-1.8367,-2.9946,4.3550,-13.1523,1.2407,-2.2875,-3.5336,-14.9386
11.7188,-5.6032,-11.1611,-26.1000,1.8559,2.1178,-3.7968,-33.8217,-0.0197,-8.7723,1.0691,-31.4184,-4.6991,-3.1237,6.2049,-16.2952,-0.5397,-3.0731,-5.7700,-18.2098
15.6250,-6.4199,-13.5642,-26.4759,4.0870,5.0352,-3.7940,-35.7984,3.3685,-8.7568,4.9681,-33.4974,-5.2796,-2.1373,8.6986,-17.8028,-1.5687,-2.5802,-5.6599,-18.0182
19.5312,-6.4390,-13.2762,-22.9687,6.3116,5.6252,-3.0454,-33.0581,5.6490,-6.2230,8.5605,-29.6114,-3.6779,-0.7116,10.5189,-16.3558,-1.5894,-1.1126,-3.7113,-15.4811
23.4375,-4.9237,-12.1125,-18.7195,7.4704,3.5678,-1.4720,-28.5165,5.7559,-2.9265,9.9545,-23.2608,-1.3042,0.2769,10.6481,-12.2693,-1.1175,0.4216,-1.5210,-12.6554
27.3438,-2.6563,-11.3795,-16.3319,7.3128,0.2774,-0.0523,-24.9432,4.5292,-0.7869,8.0715,-18.0504,-0.0394,0.3158,9.2690,-7.6405,-1.3093,1.0521,-0.5503,-11.1089
31.2500,-1.7499,-10.9545,-16.4136,6.5115,-2.0746,-0.6221,-23.3001,3.9718,-0.6119,3.4820,-15.5795,-1.1100,-0.4479,7.7271,-5.1124,-3.2752,0.3956,-1.1198,-11.0187
35.1562,-3.9659,-9.8933,-17.7206,6.0175,-2.0213,-4.6074,-22.5527,5.4342,-1.7049,-1.5913,-15.0815,-4.4027,-1.3357,7.5286,-5.9908,-7.2358,-1.0178,-2.3587,-11.3578
39.0625,-8.7563,-7.9462,-18.5069,6.2508,0.3240,-11.5600,-20.8986,8.2965,-2.5663,-4.2108,-14.7565,-8.6232,-1.5612,9.1657,-9.1036,-12.1220,-1.9994,-3.0450,-10.8818
42.9688,-12.8085,-6.4856,-17.8597,6.8489,3.5692,-18.8052,-17.3836,10.3670,-2.0792,-2.1850,-13.5015,-12.1298,-0.6592,11.7385,-11.3820,-15.9974,-1.4200,-2.5803,-9.0806
46.8750,-11.8953,-7.8062,-16.0410,7.1814,6.2104,-22.8219,-12.7234,9.7684,-0.2619,4.6924,-11.6424,-13.8555,1.3271,13.7026,-9.9018,-17.1333,1.0653,-1.3187,-6.4016
50.7812,-3.9556,-13.2004,-13.8288,7.1258,7.7332,-21.5788,-8.8307,6.7518,1.9268,14.3274,-10.2729,-13.7427,3.9638,14.1346,-3.9566,-15.0740,4.7739,-0.0789,-3.7147
54.6875,8.9123,-21.4095,-11.6756,7.3414,8.8338,-16.0990,-7.4904,3.8203,3.4751,23.1955,-9.9981,-12.5160,6.7187,13.4576,4.3917,-10.9711,8.4133,0.6335,-1.5794
58.5938,21.3034,-28.9140,-9.4910,8.7109,10.6656,-9.9161,-9.1406,3.8911,4.1320,28.0196,-10.2735,-11.0707,9.2206,13.0071,11.7463,-6.9195,10.8740,0.9835,0.0544
62.5000,27.8622,-32.0783,-7.1214,11.3988,13.7609,-6.6476,-12.5303,7.8951,4.5137,27.3810,-9.8713,-9.9500,11.3389,13.7898,15.7371,-4.7060,11.8477,1.4811,1.5471
66.4062,26.7775,-29.5856,-4.8839,14.3928,17.4908,-7.4564,-15.3787,13.7905,5.4885,22.3501,-7.9543,-9.2168,13.0809,15.4879,16.5065,-4.8047,11.8466,2.3550,3.0456
70.3125,20.7827,-23.2474,-3.4872,16.0504,20.4662,-10.3723,-15.5715,17.9083,7.4065,15.7441,-4.7355,-8.6760,14.4252,16.5839,16.1768,-6.2993,11.6549,3.2619,4.2636
74.2188,14.8738,-16.5234,-3.3396,15.3183,21.5542,-12.0504,-12.2172,17.6634,9.8189,10.4387,-1.1597,-8.1665,15.2425,15.5516,16.7608,-7.7573,11.6685,3.6139,4.7557
78.1250,12.5135,-11.9496,-3.9324,12.6434,20.7321,-10.5817,-6.0718,13.4988,11.8726,7.7770,2.0111,-7.6679,15.3791,12.1558,18.2648,-8.3893,11.6569,3.1910,4.3951
82.0312,13.3000,-9.5766,-4.0083,9.7575,19.1437,-7.0649,0.8097,8.4811,12.9916,7.0842,4.7715,-7.1957,14.8481,7.7709,18.6279,-8.6020,11.1270,2.4123,3.5800
85.9375,13.9157,-7.6567,-2.5148,8.3975,18.3266,-4.6029,6.0180,5.8324,13.2482,6.5594,7.5226,-6.6547,13.9728,4.4143,15.6655,-9.4969,9.9632,1.9481,2.9659
89.8438,11.4974,-4.8789,0.4497,8.9270,19.1610,-5.5056,7.9298,6.3583,13.1420,4.8516,10.1465,-5.8365,13.3312,3.2401,9.4690,-11.6768,8.7648,1.9961,2.9725
93.7500,6.5688,-2.0692,3.5955,9.9779,21.2675,-9.0333,6.5331,7.8450,13.0366,2.1177,11.4884,-4.5835,13.4705,3.6894,3.1694,-14.3087,8.5248,1.9200,3.5224
97.6562,2.9957,-1.6987,5.4546,9.4583,23.2462,-11.6792,3.4728,6.9220,12.7969,-0.2579,9.9542,-2.9726,14.5371,3.9713,1.1382,-15.2869,9.8402,0.6780,4.2343
101.5625,4.8713,-5.4704,5.6236,6.1845,23.5769,-9.9406,1.1746,1.9001,11.9622,-1.0595,4.9295,-1.3447,16.0727,2.4780,5.7435,-12.5633,12.2739,-2.2352,4.8523
105.4688,12.8285,-12.0853,5.1158,0.8647,21.5894,-3.4061,1.4230,-5.6929,10.2928,-0.5918,-2.1322,-0.1436,17.1664,-0.9960,15.1142,-5.7932,14.4438,-6.1326,5.4600
109.3750,22.8793,-17.3709,5.4206,-4.3435,17.8982,4.4326,4.2248,-12.1132,8.1715,-0.7619,-8.0169,0.3154,16.9410,-5.1657,23.8441,2.9238,14.8803,-9.4040,6.2510
113.2812,28.9308,-17.0920,7.0290,-7.3620,14.0504,8.5194,7.7620,-14.1387,6.4568,-3.6168,-9.4950,-0.0188,15.1035,-8.2915,26.4622,9.9153,13.0815,-10.5999,7.0919
117.1875,27.1764,-10.4127,8.7609,-7.6124,11.6192,6.0600,9.6134,-11.3841,5.8571,-9.3545,-5.3713,-0.9594,12.1964,-9.4396,21.3380,12.0280,9.9729,-9.4985,7.3797
121.0938,18.9784,-1.1485,8.6326,-6.2424,11.2823,-1.1309,8.5143,-6.4171,6.3322,-15.4384,2.6271,-2.1957,9.3390,-8.9557,12.1527,8.6179,7.3687,-7.2778,6.4668
125.0000,9.9525,4.5290,5.6733,-5.0456,12.4165,-7.6896,5.4073,-2.6814,7.0309,-17.7893,10.7942,-3.3795,7.5661,-7.8695,5.6688,2.0645,6.7529,-5.6143,4.3707
128.9062,5.8941,2.4837,1.1562,-5.0001,13.4340,-8.4816,2.9113,-1.9449,6.8460,-13.4936,15.5719,-4.1553,7.1650,-6.8648,7.1719,-3.6420,8.2190,-5.4174,2.1085
132.8125,8.6219,-6.1680,-1.9551,-5.6099,12.6663,-2.2776,3.4456,-3.2640,5.1611,-3.1788,15.4060,-4.2089,7.4433,-5.7706,16.7182,-5.3758,10.3221,-6.2271,1.1969
136.7188,14.8477,-15.5806,-1.1236,-5.5320,9.2964,7.4338,7.3199,-4.1376,2.2083,8.7762,11.1831,-3.4149,7.1029,-3.9965,28.8618,-2.7790,10.9603,-6.7636,2.5436
140.6250,18.8167,-19.2194,3.6740,-3.8972,3.8152,15.0463,12.2630,-2.7499,-1.2142,16.6034,5.2146,-2.0278,5.0054,-1.4445,36.1461,1.7013,8.6810,-6.1562,5.5580
144.5312,16.6034,-14.4694,9.6138,-1.1936,-2.2468,16.7976,14.8806,0.5740,-4.3911,16.6299,-0.2723,-0.7285,0.8556,1.0228,34.0054,4.6640,3.5383,-4.7981,8.2839
148.4375,8.8183,-4.3809,12.8611,1.0215,-7.1431,13.0959,13.0732,3.7938,-7.1483,9.5385,-4.0428,-0.3576,-4.6118,2.0871,23.7404,4.2000,-3.0185,-4.0800,8.6234
152.3438,-0.1369,4.7057,11.2588,1.3218,-9.7943,7.6275,7.6361,4.9434,-9.7560,-0.1609,-5.7852,-1.3920,-10.0280,1.0879,11.5844,1.2101,-9.0474,-5.1974,5.8349
156.2500,-5.4370,7.7716,5.8134,-0.4729,-10.2189,4.2244,1.7842,3.7053,-12.4102,-7.0700,-5.5472,-3.4880,-14.0898,-1.2289,4.5786,-1.3354,-13.1313,-8.0258,1.1722
160.1562,-5.1439,4.4467,-0.1753,-3.1571,-9.2999,4.1105,-1.1191,1.5026,-14.7923,-8.1983,-3.4187,-5.4848,-16.1288,-3.0600,6.0982,-0.6639,-14.8617,-11.0302,-2.8908
164.0625,-1.1071,-1.3398,-3.6442,-5.0475,-8.1054,5.5983,0.0313,0.1741,-16.1342,-4.3863,0.2633,-6.0033,-16.2586,-2.8197,13.9749,3.6387,-14.6254,-12.3344,-4.3460
167.9688,2.8549,-4.8372,-3.9649,-5.1716,-7.2465,6.1513,3.3378,0.4651,-15.7705,0.9349,4.5779,-4.3378,-15.1112,-0.3531,22.2627,9.1444,-13.0447,-11.1185,-3.0207
171.8750,3.7826,-4.1538,-3.1200,-3.8131,-6.6759,4.8078,5.3665,1.6047,-13.7258,4.5017,8.1281,-1.0408,-13.4156,2.9093,25.2198,12.1626,-10.5774,-8.2325,-0.6165
175.7812,1.2532,-1.2635,-3.8302,-2.0798,-5.9791,2.8456,3.6935,2.2039,-10.8355,5.3664,9.7104,2.2750,-11.6927,5.0249,20.7622,10.3026,-7.5152,-5.5402,0.5967
179.6875,-3.0109,0.2061,-7.2424,-0.9622,-4.8527,2.2576,-1.4060,1.5625,-8.2763,4.9713,9.0239,3.8814,-10.1809,5.0090,11.2622,4.2316,-4.2176,-4.5289,-0.5744
183.5938,-6.8049,-1.6873,-12.0748,-0.6887,-3.3742,3.5745,-7.3573,0.2084,-6.8618,5.3915,6.7429,3.0315,-8.9226,3.5426,1.5275,-2.6079,-1.2348,-5.2836,-3.5050
187.5000,-8.8243,-5.6056,-15.8356,-0.8172,-1.8911,5.1099,-11.3650,-0.7187,-6.6392,7.3658,3.8004,0.4443,-7.8738,2.3643,-4.3761,-6.1521,0.8559,-6.5957,-6.4235
191.4062,-8.8509,-8.3176,-16.9947,-0.8225,-0.6946,4.3920,-12.4933,-0.5606,-7.0594,9.7299,0.4870,-2.2044,-6.9618,2.8594,-5.3062,-4.3003,1.7574,-7.0421,-7.9001
195.3125,-7.0740,-7.7201,-16.2363,-0.5582,0.1982,0.5451,-12.1555,0.3512,-7.5222,10.5866,-3.7775,-3.4608,-6.1092,4.9908,-3.0665,1.7693,1.6044,-6.1172,-7.9474
199.2188,-3.5499,-4.7904,-15.7698,-0.1939,0.9646,-4.5315,-12.7491,1.2133,-7.8137,9.0952,-9.6849,-3.1072,-5.2678,7.4153,-0.6865,8.3683,0.8101,-4.5244,-7.8858
203.1250,1.6065,-2.7611,-17.3535,0.2007,1.7113,-7.3697,-15.6362,1.7279,-8.0977,6.3217,-16.8940,-2.2620,-4.4521,8.6465,-0.3872,11.5863,-0.2428,-3.4757,-9.1390
207.0312,7.6377,-4.2431,-20.7633,0.9065,2.3131,-5.6578,-20.0985,2.5230,-8.5378,4.4626,-23.5637,-2.4648,-3.7248,8.2846,-2.5305,9.5976,-1.3710,-3.6498,-11.9674
210.9375,12.9940,-8.8016,-24.0065,2.3104,2.5371,-0.2521,-24.0033,4.5309,-8.9482,5.1460,-27.1709,-4.4065,-3.1143,7.3093,-5.9064,3.5772,-2.4734,-4.6755,-15.1584
214.8438,16.0095,-13.1078,-25.0490,4.3783,2.3464,5.2530,-25.5014,7.8609,-8.8253,8.2433,-26.1565,-7.2651,-2.5353,7.2258,-8.7824,-3.2187,-3.2959,-5.4928,-16.8991
218.7500,15.9235,-13.5927,-23.5239,6.4057,2.0788,7.1458,-24.3186,11.2632,-7.7413,12.1210,-21.1647,-9.1951,-1.8149,8.7923,-9.8590,-7.5067,-3.3992,-5.2047,-16.1169
222.6562,13.3459,-9.3968,-20.9378,7.4054,2.2894,4.3479,-21.6711,12.8264,-5.7381,15.0129,-14.8469,-8.6801,-0.8517,11.3717,-8.6621,-7.8694,-2.4700,-3.6801,-13.2423
226.5625,9.7464,-3.1498,-19.2264,6.9005,3.3614,-0.8927,-19.0530,11.4553,-3.3492,16.2789,-10.2742,-5.7877,0.2145,13.4108,-5.4716,-5.4226,-0.7472,-1.4785,-9.8469
230.4688,6.4620,1.0614,-18.9588,5.4432,5.2230,-4.8885,-17.0427,7.9074,-1.2063,16.5177,-9.0829,-2.3828,1.0091,13.6296,-1.1238,-2.9958,0.8832,0.7099,-7.5026
234.3750,4.1580,0.8404,-18.7921,4.3402,7.4329,-5.4226,-15.1225,4.4452,0.4266,16.5718,-10.6799,-1.0599,1.1803,11.9601,3.1476,-3.4006,1.3674,2.5373,-6.7709
238.2812,3.1756,-2.8496,-16.6821,4.7139,9.5551,-3.3376,-12.5151,3.2879,1.7749,16.4561,-12.9934,-3.4657,0.7535,9.5229,5.9569,-7.7772,0.2864,4.0014,-7.0448
242.1875,4.2207,-6.7941,-11.8097,6.6329,11.4507,-1.5943,-9.1436,5.0643,3.2150,15.2696,-14.0673,-9.1395,0.2766,7.7291,6.2523,-14.8830,-1.6423,5.1016,-7.2470
246.0938,8.3787,-8.3638,-5.5417,9.0399,13.1743,-2.6664,-5.7950,8.4943,4.7843,12.2102,-13.2421,-15.6730,0.5536,7.2599,3.9174,-21.6663,-2.8704,5.6120,-6.7416
