Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-1.0924,-2.1959,-1.4620,-4.6700,-1.8926,-4.8457,1.7248,-3.1928,-4.5700,-4.7924,-2.7898,-6.7562,-6.3658,-0.8575,-9.8416,-12.5998,-5.0102,-4.2030,-4.1745
3.9062,-2.8197,-2.3526,-2.7731,-5.3365,-2.4840,-4.9901,3.8756,-3.1561,-5.9627,-6.1240,-3.2843,-7.8402,-7.3984,-1.4652,-11.3428,-11.1865,-6.5778,-4.8088,-4.8803
7.8125,-4.7469,-1.7654,-4.0138,-5.2936,-2.0580,-4.2412,4.0200,-2.2279,-7.1833,-7.3246,-3.4750,-8.3981,-8.2128,-1.6044,-12.6688,-6.7445,-7.6115,-5.2249,-5.2109
11.7188,-6.4349,-1.0973,-5.1615,-4.5237,-0.2257,-3.1645,0.7302,-0.5999,-8.0740,-8.1282,-3.5249,-8.5301,-8.5426,-1.0559,-13.4606,-1.0471,-7.5678,-5.7164,-5.1321
15.6250,-7.7553,-1.2271,-6.3162,-3.3750,2.6746,-2.8127,-5.2919,1.1841,-8.7266,-8.6433,-3.7216,-8.4260,-8.2913,0.0628,-13.7279,3.4717,-6.5761,-6.5140,-4.7846
19.5312,-8.8763,-2.4684,-7.4825,-2.2749,5.7651,-3.9630,-11.3798,2.5793,-9.2492,-9.2025,-4.1644,-8.0719,-7.4572,1.4113,-13.7420,5.4460,-5.2817,-7.4530,-4.2717
23.4375,-9.9803,-4.1442,-8.4101,-1.4179,8.1700,-6.4229,-14.5074,3.3602,-9.5110,-9.9834,-4.5719,-7.2115,-6.0227,2.6728,-13.7351,5.4297,-4.2880,-7.9021,-3.4768
27.3438,-10.9805,-4.9456,-8.6709,-0.6758,9.5079,-8.9683,-13.2430,3.6899,-9.1376,-10.7283,-4.4221,-5.6260,-3.9302,3.7332,-13.6733,5.2212,-3.6553,-7.1246,-2.0949
31.2500,-11.5203,-3.8878,-7.9569,0.2156,9.9842,-10.0565,-8.6620,3.9174,-7.8264,-10.8467,-3.3748,-3.4802,-1.1795,4.6629,-13.3012,6.2508,-2.8722,-4.8568,0.1066
35.1562,-11.2962,-1.1560,-6.3750,1.3640,10.0655,-8.8696,-3.5689,4.2862,-5.7428,-9.8789,-1.6660,-1.3786,2.0538,5.5488,-12.4129,8.3794,-1.3209,-1.6626,2.9934
