Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,1.4503,-0.2164,2.0036,3.6938,6.6944,3.3105,6.8918,4.6100,-3.3905,-1.7808,-1.9682,0.8055,2.4154,4.7666,0.6103,2.2867,1.1729,-0.2437,1.9125
3.9062,1.0241,-0.2964,2.0889,4.0443,6.6705,3.5903,6.3156,5.0056,-3.6030,-2.1923,-1.3197,0.8538,2.4955,4.2817,0.5309,2.6999,1.1209,-0.4649,2.1057
7.8125,0.3024,-0.5482,2.1449,4.2401,6.1055,3.9408,5.5611,5.3289,-3.8067,-2.7853,-0.5405,0.9781,2.5014,3.6570,0.2249,3.1245,1.0344,-0.6583,2.3813
11.7188,-0.5352,-0.9205,2.1014,4.1302,5.0309,4.3012,4.7360,5.3251,-3.9625,-3.3327,0.1544,1.2707,2.4407,3.2286,-0.2676,3.5956,1.0221,-0.7842,2.7346
15.6250,-1.1793,-1.2729,1.8799,3.6695,3.7438,4.6306,3.7118,4.8201,-4.0299,-3.5038,0.5888,1.7584,2.3758,3.2665,-0.7428,4.1464,1.2439,-0.8647,3.0865
19.5312,-1.3223,-1.4437,1.4516,2.9455,2.6826,4.9078,2.1904,3.8198,-3.9481,-2.9994,0.7296,2.3339,2.3924,3.7886,-0.8985,4.7143,1.8278,-0.9488,3.2884
23.4375,-0.8307,-1.3443,0.8919,2.1430,2.2190,5.1056,0.0180,2.5283,-3.6464,-1.7102,0.7104,2.7720,2.5462,4.5328,-0.4814,5.1330,2.7741,-1.0542,3.1889
27.3438,0.1336,-1.0227,0.3746,1.4677,2.4775,5.1670,-2.4892,1.2776,-3.0996,0.1765,0.7474,2.8429,2.8186,5.1145,0.5585,5.2477,3.9065,-1.1471,2.7278
31.2500,1.1211,-0.6571,0.0832,1.0650,3.2745,5.0112,-4.5272,0.3976,-2.4050,2.1848,0.9878,2.4568,3.1054,5.2554,1.9920,5.0744,4.9109,-1.1906,1.9923
35.1562,1.5541,-0.4808,0.0781,0.9655,4.1992,4.5715,-5.2143,0.0825,-1.8161,3.6884,1.3833,1.7342,3.2466,4.9224,3.3651,4.8570,5.4524,-1.2315,1.1870
