Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-1.6265,-6.4661,-2.8643,-1.5302,2.6005,-0.5258,-3.4268,-0.5354,-13.5032,-0.5487,-5.0768,-0.4042,1.6295,5.8177,-0.2391,0.6903,6.8211,-1.6413,-1.8433
3.9062,2.3694,-3.1731,-0.9722,1.5714,5.4270,2.7840,-6.0929,1.8987,-35.5595,3.2613,-2.6412,3.3597,3.9645,8.3684,1.7025,2.9753,9.3137,0.9577,-0.3390
7.8125,5.8585,-0.5591,0.4944,3.8417,7.1832,4.7532,-8.6552,4.4179,-44.9450,5.8935,-0.4635,5.8922,5.0246,10.2926,2.0674,4.4362,10.7615,2.6220,0.9609
11.7188,8.3878,0.9972,1.1683,4.8387,7.5448,4.7625,-8.4421,6.1095,-42.0815,6.6108,0.7450,6.0939,4.5661,10.8766,0.7374,4.4721,10.8477,2.8304,1.6531
15.6250,9.9603,1.7343,1.0312,4.7924,6.7911,3.3714,-4.4931,6.2854,-33.8855,5.7682,0.6044,4.2920,3.0853,9.8852,-1.6756,3.2021,9.7845,1.8875,1.4300
19.5312,10.8287,2.2987,0.5015,4.5600,5.6635,1.9450,1.6114,5.0070,-28.4238,4.6746,-0.5814,2.0339,1.5534,7.8372,-4.0634,1.4647,8.1318,0.9126,0.4281
23.4375,11.2246,3.3632,0.2993,5.2568,5.0561,1.7277,6.8312,3.1999,-29.4401,4.8249,-1.8514,1.0417,0.9336,5.9039,-5.2782,0.3984,6.5256,1.3263,-0.5824
27.3438,11.2413,5.2773,1.1100,7.6986,5.6476,3.0235,8.8388,2.1817,-34.6579,6.9554,-2.0829,2.0762,1.7283,5.3602,-4.6448,0.8343,5.4569,4.0628,-0.4394
31.2500,10.9342,7.8954,3.2161,11.9254,7.5860,5.0754,7.5988,2.8531,-38.6961,10.5379,-0.6797,4.5225,3.7689,6.8361,-2.3017,2.8474,5.1532,8.9572,1.7579
35.1562,10.5057,10.6387,6.3197,17.0860,10.3593,6.7112,5.1590,5.0989,-37.9149,14.0700,2.0256,6.9582,6.3288,9.8447,0.8374,5.7229,5.5557,14.7137,5.9672
39.0625,10.3603,12.7522,9.6753,21.7923,12.9607,7.2416,3.9102,7.8459,-33.2712,15.9826,4.9801,8.2331,8.5011,12.9733,3.5575,8.3389,6.3839,19.5302,11.0088
42.9688,10.9158,13.6428,12.4470,24.7801,14.3443,6.9058,4.7741,9.7612,-29.1433,15.5598,7.1153,8.2331,9.6644,14.7102,5.0388,9.7400,7.2899,22.0281,15.0986
46.8750,12.2640,13.1284,14.0552,25.4998,13.9802,6.5220,6.7542,10.1014,-29.4293,13.2632,8.0439,7.7848,9.8137,14.4114,5.3597,9.5815,8.0724,21.9185,16.8469
50.7812,13.9390,11.4585,14.3061,24.2824,12.1890,6.6420,8.0780,9.1074,-34.3174,10.2909,8.2301,7.8487,9.5774,12.7445,5.4294,8.2305,8.8454,19.9968,16.0820
54.6875,15.0289,9.0951,13.2911,21.9994,10.0020,6.9252,7.8206,7.6875,-40.3453,7.7542,8.5162,8.6881,9.8843,11.2579,6.3249,6.5169,10.0258,17.5089,13.9259
58.5938,14.6541,6.4205,11.2328,19.4765,8.5723,6.2979,6.5651,6.6821,-43.5064,6.0998,9.3967,9.6859,11.4379,11.3338,8.4473,5.3046,12.0875,15.3609,12.0541
62.5000,12.5593,3.6169,8.4719,17.0835,8.4819,3.8463,5.5971,6.3124,-42.6409,5.1542,10.6332,9.9243,14.2868,13.2405,11.1153,5.1124,15.1963,13.7270,11.6385
66.4062,9.4304,0.8380,5.5991,14.7685,9.4018,-0.2202,5.4909,6.2272,-40.2344,4.6341,11.5170,9.0206,17.7561,15.9560,12.9590,5.9437,18.9722,12.2780,12.6979
70.3125,6.6616,-1.4839,3.5176,12.4435,10.3562,-4.3206,5.5027,6.0461,-40.0341,4.5895,11.5415,7.5115,20.8010,17.8832,12.8964,7.3579,22.5798,10.7658,14.2656
74.2188,5.6353,-2.5445,3.1992,10.3429,10.4142,-6.2693,4.4289,5.8673,-43.6055,5.3449,10.8913,6.4582,22.5722,17.9285,10.9938,8.7066,25.1357,9.4257,15.1871
78.1250,6.9174,-1.5435,5.1329,9.0043,9.3210,-4.6106,2.1684,6.2469,-48.8120,6.9942,10.3098,6.5850,22.8368,16.1521,8.5330,9.4151,26.1740,8.8354,14.9184
82.0312,9.8816,1.6078,8.8066,8.8504,7.6087,0.3721,0.4433,7.6270,-51.5292,8.9569,10.4442,7.6494,21.9839,13.5368,7.1753,9.2004,25.8429,9.3428,13.7511
85.9375,13.0437,5.7840,12.6796,9.7110,6.1126,6.6790,1.7439,9.7013,-49.1492,10.1132,11.2432,8.5633,20.6295,11.0978,7.8093,8.1558,24.6828,10.5679,12.3739
89.8438,14.9398,8.9090,14.8496,10.7216,5.2703,11.6658,7.1458,11.3215,-42.9130,9.5527,11.9658,8.1899,19.1194,9.0537,9.9505,6.6818,23.1480,11.4615,11.2022
93.7500,15.0032,9.0679,14.1090,10.7589,4.7499,13.4828,14.8140,11.1314,-37.0815,7.3860,11.8462,6.2120,17.2993,6.7115,12.1632,5.2943,21.2378,10.9637,10.0529
97.6562,13.8601,5.8541,10.7218,9.1463,3.7050,11.9877,20.6837,8.5149,-35.5853,4.9036,10.8662,3.4137,14.7213,3.1388,13.1781,4.3911,18.5309,8.7978,8.4179
