Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-7.4705,-2.3246,-9.4840,0.5917,-4.7913,-2.2630,-11.8277,1.8778,-7.5375,0.9738,-11.6164,0.6160,-6.1822,2.1727,-10.7898,-0.8750,-4.1852,1.4802,-7.4840
3.9062,-10.5393,-2.4324,-10.2059,-2.3669,-3.3776,-3.3060,-9.7760,0.0614,-8.9568,-1.0638,-12.4490,-0.6042,-7.6740,-1.1010,-11.9837,1.4797,-3.4972,-2.8817,-9.4552
7.8125,-10.7800,-2.5852,-11.2567,-4.6494,-2.0374,-2.2792,-7.1152,-0.2292,-9.9498,-1.8422,-13.2074,-2.6751,-9.6868,-4.1452,-13.3897,4.0227,-3.4025,-6.4415,-12.6560
11.7188,-8.8464,-3.0803,-12.0145,-5.1689,-1.6773,0.0985,-4.7273,1.6358,-9.9882,-0.8726,-13.5995,-5.2956,-11.9723,-5.9606,-14.0855,5.9127,-4.0341,-7.6379,-15.9679
15.6250,-6.3709,-3.6949,-11.8371,-3.9349,-2.4182,2.1169,-3.1656,4.8945,-8.3690,1.2139,-13.0843,-7.7069,-13.6204,-6.3754,-12.9271,6.7618,-4.4344,-6.2311,-18.1127
19.5312,-4.5798,-3.7919,-10.4249,-2.0864,-3.4719,2.2408,-2.2199,7.7258,-4.6148,3.1227,-11.0569,-9.0983,-13.4536,-6.0877,-9.3129,6.7842,-3.1166,-3.3960,-18.3701
23.4375,-3.3647,-2.9267,-7.9180,-1.0504,-3.7191,0.1883,-1.0396,8.4301,0.9655,3.9238,-7.2412,-9.1410,-10.8139,-6.0049,-3.7329,6.4975,0.7896,-0.8208,-16.8395
27.3438,-1.4833,-1.4505,-4.7016,-1.4284,-2.5253,-2.8729,1.2225,6.6570,7.0459,3.8355,-2.0470,-8.2448,-6.1458,-6.3958,2.3539,6.2431,6.6944,0.4907,-14.1266
31.2500,2.3484,-0.5062,-1.1312,-2.4733,-0.1380,-5.1564,4.7146,3.7650,11.7643,4.0834,3.4112,-7.3052,-0.8481,-6.5674,7.2983,5.9284,12.7292,0.7919,-10.7995
35.1562,8.3596,-1.2591,2.5786,-2.6047,2.6375,-5.4958,8.6974,1.9930,13.7806,5.8768,7.7653,-7.0875,3.5943,-5.3811,10.1796,5.1838,16.8953,1.1392,-7.0966
39.0625,15.4227,-3.8724,6.2496,-0.6043,5.1813,-4.0829,12.0617,2.9888,13.2398,9.2913,10.1127,-7.7034,6.5839,-2.2416,11.2276,3.7644,18.3458,2.3432,-3.0788
42.9688,21.6761,-7.0638,9.5953,3.4116,7.5567,-2.1970,14.1854,6.7272,11.8695,12.9774,10.5618,-8.5911,8.7165,2.2242,11.4695,1.8130,17.8220,4.2280,1.0158
46.8750,25.5231,-8.7354,12.2550,7.9921,10.3038,-1.1904,15.4450,11.5620,11.9700,14.9952,10.2013,-9.0288,11.1271,6.3631,11.9006,-0.2574,16.9057,5.8061,4.6382
50.7812,26.3043,-7.3555,14.0337,11.3220,13.6848,-1.5335,16.9173,15.3196,14.8685,14.1726,10.4428,-8.7717,14.3477,8.4509,12.8194,-2.1427,16.6826,6.1749,7.2065
54.6875,24.3332,-3.1258,15.1374,12.4057,17.0480,-2.6228,19.4431,16.5955,19.9055,10.9353,12.1237,-8.2778,17.6041,7.6898,13.8037,-3.8996,16.8863,5.3164,8.5623
58.5938,20.5102,1.9783,16.1369,11.5605,18.9449,-3.4221,22.7875,15.3398,24.7407,6.9474,14.9658,-8.2991,19.1980,4.5153,14.2760,-5.7825,16.2171,4.0741,9.1606
62.5000,15.9314,5.4196,17.6107,9.8919,18.0496,-3.3642,25.6338,12.4325,26.8606,3.8351,17.7867,-9.1437,17.7889,0.0578,14.1360,-7.7738,13.5839,3.3155,9.7620
66.4062,11.6976,5.7518,19.7145,8.2508,14.2455,-2.7774,26.5338,8.7486,25.2784,1.9960,19.3490,-10.2268,13.6303,-4.7106,13.9064,-9.2647,9.2586,3.0329,10.8515
70.3125,8.7982,3.5295,22.0408,6.5623,9.0261,-2.5353,25.1407,4.5428,21.2178,0.4287,19.2684,-10.3503,8.7566,-9.4075,14.2660,-9.2994,4.9741,2.2268,12.2917
74.2188,7.8650,0.8156,23.9145,4.0691,4.8097,-3.2672,22.7226,-0.3915,17.2744,-2.3009,18.3207,-8.5814,5.8536,-13.9486,15.3712,-7.3305,2.8274,-0.2525,13.5355
78.1250,8.8290,-0.3502,24.8992,0.2282,3.5640,-4.8012,21.4128,-6.0544,15.6384,-6.7435,17.8894,-5.0860,6.5446,-17.9267,16.5662,-3.9200,3.7996,-4.5902,14.2261
82.0312,10.7856,0.6055,25.0831,-4.5588,5.6683,-6.2864,22.6243,-11.7700,16.6459,-11.9520,18.9119,-1.2361,10.3067,-20.3767,16.7787,-0.7243,7.0326,-9.6098,14.6276
85.9375,12.3477,2.4806,24.8837,-9.0509,9.7844,-6.8672,25.7916,-16.4128,18.6774,-16.0445,21.0820,1.1768,14.8148,-20.2935,15.3412,0.4243,10.4256,-13.5200,15.4427
89.8438,12.3913,3.3054,24.5366,-12.0494,13.7828,-6.3430,28.4941,-19.1664,19.4270,-17.4902,22.9313,1.1118,17.4753,-17.5388,12.6147,-1.2084,12.0997,-15.2537,17.1134
93.7500,10.7065,1.8805,23.7575,-13.3083,16.0312,-5.2808,28.0536,-20.1389,17.5762,-16.1228,22.8122,-1.0050,17.0540,-13.3195,9.9187,-4.5653,11.6169,-15.2859,19.2132
97.6562,8.0480,-1.2941,21.9572,-13.6795,16.1461,-4.5129,23.5566,-20.2524,13.6565,-13.1607,20.1431,-3.5470,14.2563,-9.6821,8.7841,-7.3022,10.0544,-15.1918,20.5406
101.5625,5.5148,-4.3362,18.9145,-14.3470,14.7784,-4.4418,16.8158,-20.4562,9.5358,-10.3157,16.0356,-4.7489,10.9268,-8.2761,10.0455,-7.2429,8.9389,-16.2463,19.9661
105.4688,3.7286,-5.2427,15.3430,-15.7844,12.7459,-4.7102,11.4435,-20.9265,6.9987,-8.7417,12.8005,-3.7993,8.5569,-9.3045,13.3887,-3.7946,8.9202,-18.2131,17.4029
109.3750,2.4600,-3.1549,12.7652,-17.3321,10.2726,-4.4774,10.5478,-20.9621,6.5119,-8.5798,12.5827,-1.2001,7.2511,-11.5125,17.6158,1.7019,9.2286,-19.3820,14.0778
