Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-1.5839,-1.1483,-1.3655,-1.3533,-4.5238,2.5971,-1.4843,-3.5135,-5.8791,5.3446,-2.2805,-7.2823,-9.9147,-1.6788,-0.0116,-0.0326,-10.9723,-3.7583,-3.2822
3.9062,-1.0688,-0.3220,-4.6127,-1.6184,-1.8141,3.1941,-4.0511,-5.0860,-3.9645,4.8161,-5.6301,-6.6215,-9.3724,-1.3041,-3.8094,1.0869,-9.6743,-5.2361,-6.8713
7.8125,-1.2775,0.0764,-10.7278,-3.0895,0.1659,2.9992,-10.4887,-7.6070,-2.6300,2.9231,-12.1469,-4.2821,-8.3098,-1.6843,-10.1599,2.1454,-7.7460,-5.8000,-12.3241
11.7188,-1.9481,-0.1737,-16.9346,-3.6652,1.2978,1.8818,-18.1065,-8.1197,-2.3408,1.3319,-19.5252,-0.3596,-6.4759,-0.9446,-16.2600,3.0935,-5.0190,-3.7850,-17.2906
15.6250,-2.5883,-0.9948,-20.5576,-1.7362,2.1927,0.2191,-23.5318,-4.5232,-2.9721,1.4074,-24.9185,4.3206,-3.7641,2.3272,-19.3799,4.0742,-1.2752,0.8193,-19.7709
19.5312,-2.8874,-2.0969,-20.8292,2.5057,3.6144,-1.3071,-24.8396,2.7227,-3.9228,3.0874,-26.6488,8.6276,-0.3486,7.7568,-18.7224,5.2444,3.4671,6.1186,-19.2809
23.4375,-2.9766,-3.1755,-19.1972,7.2368,5.7293,-2.1661,-22.5622,10.7783,-4.5986,4.9148,-25.0557,11.6619,3.2701,13.2152,-15.9061,6.5443,8.6141,9.5438,-16.8935
27.3438,-3.2960,-4.0550,-17.9512,10.5090,7.8397,-2.3611,-18.9397,16.4032,-4.8549,5.2257,-21.9631,13.0711,6.4254,16.2846,-13.7163,7.6302,12.9947,9.6765,-14.2531
31.2500,-4.1301,-4.6713,-18.2997,11.8239,8.9037,-2.4214,-16.1076,18.2155,-4.9803,3.5473,-19.2692,13.0097,8.6424,16.0646,-14.0595,8.0668,15.4147,7.2761,-12.4024
35.1562,-5.1647,-4.9385,-19.4202,12.4380,8.4790,-2.9634,-14.6332,17.4887,-5.1782,1.0797,-17.7333,11.8636,9.9937,13.8959,-16.6186,7.6435,15.5242,4.7206,-11.2807
39.0625,-5.4614,-4.6598,-19.1742,14.1417,7.3070,-4.1345,-13.4132,16.9213,-4.9872,-0.1303,-16.7650,9.9781,11.1606,12.3923,-19.1287,6.5438,14.3503,4.3003,-10.1190
42.9688,-3.9700,-3.6084,-15.8405,17.5628,6.9606,-5.3884,-10.8227,18.4296,-3.2278,1.3292,-15.1819,7.5618,13.0467,13.4874,-18.9710,5.1919,13.9257,6.6783,-8.2413
46.8750,-0.2859,-1.7462,-9.4634,21.4697,8.7161,-5.8213,-6.0916,21.7448,1.2990,5.2538,-12.2119,4.7730,16.1185,16.9834,-14.8757,3.8739,16.0480,10.6492,-5.5694
50.7812,4.8854,0.6036,-1.8079,23.7085,12.4866,-4.8662,0.1354,24.8724,8.7822,10.0619,-7.9750,1.8616,19.9244,20.7002,-7.5889,2.4485,20.9296,14.2673,-2.5230
54.6875,9.9581,2.8212,4.9225,23.0193,16.7038,-2.8227,6.3299,25.9153,17.8500,13.9898,-3.2312,-0.7773,23.2071,22.0853,0.7679,0.4297,26.7543,16.3488,0.4200
