Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-37.2083,-7.5659,-13.5603,-5.7167,-27.5455,0.3769,-11.8762,-4.3072,-31.1387,-14.1276,-16.5998,-3.4239,-27.7953,-5.8117,-14.9546,4.5325,-26.8219,-10.2200,-10.9636
3.9062,-23.2506,1.7102,-9.3884,1.7416,-16.4236,9.5795,-6.3823,3.4496,-20.6755,-0.8766,-9.0887,6.1517,-18.2579,2.6854,-6.8767,10.7318,-15.9208,-4.3085,-5.0235
7.8125,-14.7848,6.3140,-10.8369,6.7705,-7.5071,14.5379,-6.1506,8.2390,-12.5261,7.0675,-6.7101,12.8095,-10.2918,8.8378,-5.1834,11.2230,-6.5465,0.4907,-3.8445
11.7188,-14.6395,4.1111,-17.2711,9.3846,-3.6988,13.4312,-11.3910,9.6979,-9.0500,8.1658,-10.4641,14.3643,-6.0753,12.0698,-10.3958,6.4667,-1.5402,3.9566,-8.0148
15.6250,-20.3272,-2.7667,-25.2064,11.5027,-4.3949,7.9858,-19.2430,9.8499,-9.5541,5.3038,-17.8518,11.8898,-5.0852,14.0634,-19.0415,0.0794,-0.7381,6.9568,-15.0783
19.5312,-25.4437,-9.2359,-30.6536,15.2712,-5.9498,2.3294,-25.7017,11.4223,-10.7961,3.7398,-24.4967,8.7839,-4.5470,17.2713,-25.9681,-3.7068,-1.1945,10.4995,-21.1915
23.4375,-23.7021,-10.6691,-31.6071,21.3227,-4.3037,0.2906,-28.1540,15.7599,-9.1725,7.5815,-26.8681,8.2089,-1.4546,22.9485,-27.5781,-2.8103,0.6557,14.8050,-23.5741
27.3438,-12.8711,-5.9784,-28.9533,28.3185,2.1410,3.0373,-26.7634,21.9216,-3.0319,17.2748,-24.2629,10.8373,5.3065,30.2212,-23.7710,1.6644,6.4850,19.1568,-22.0618
31.2500,4.0405,1.8222,-25.3434,34.0520,11.5001,8.6612,-23.8724,27.5634,6.4808,29.7332,-18.8268,14.5706,14.2524,36.8453,-17.4330,6.6708,15.0365,22.5936,-18.8089
35.1562,21.0193,7.9124,-23.0784,37.1467,19.9400,13.8607,-22.0512,30.7949,16.5116,40.7438,-13.8075,16.3471,22.4469,40.9544,-12.1013,9.5653,23.2390,24.7831,-16.5396
