Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,9.9232,0.7750,2.1667,10.8361,5.3673,-3.2168,14.2174,4.8664,-13.2047,7.0493,7.0578,4.7476,8.5687,5.3654,1.4825,3.9025,9.0167,11.5056,-2.0685
3.9062,2.7509,0.6836,-1.1006,7.6491,0.2765,-2.8790,-11.3364,2.3446,-5.8935,3.7603,1.2065,1.0858,4.9373,5.5845,-7.8681,-3.0840,7.4716,10.5318,-7.2053
7.8125,-6.7675,3.0739,-7.9506,2.9789,-6.6534,-2.7656,-33.4470,0.7816,0.2940,1.6739,-6.8053,-2.1571,-0.9216,6.1743,-15.7225,-6.3173,4.4078,8.5793,-13.0158
11.7188,-14.5938,5.6669,-16.1338,-0.3257,-12.1352,-5.9320,-47.4165,2.1958,1.8465,3.0385,-14.9351,-4.9681,-6.3465,8.2645,-19.4355,-5.2672,1.3179,6.8348,-17.9255
15.6250,-17.8321,5.3238,-22.1826,0.0093,-13.2377,-13.2616,-54.1876,7.0908,-1.8191,7.5087,-21.2212,-7.7883,-8.7615,12.1240,-18.8844,-2.8384,-0.0628,5.9745,-20.6207
19.5312,-16.6279,0.1882,-23.3328,3.9140,-9.1621,-21.7912,-57.8536,13.6711,-8.2894,11.9791,-24.5953,-10.9744,-7.2838,16.7222,-15.9399,-3.0464,1.1694,5.4633,-20.4328
23.4375,-13.9291,-8.8822,-19.2139,8.7998,-1.7071,-26.0728,-60.9113,18.6075,-14.0634,12.6211,-25.1016,-14.3544,-3.1930,20.2997,-12.6881,-7.6891,4.4840,3.9068,-17.4713
27.3438,-13.2488,-18.5937,-12.1205,11.2619,5.9091,-22.0239,-61.4004,19.0492,-16.8699,7.7156,-23.5228,-17.2275,1.0653,21.5991,-9.9657,-14.6847,8.2250,0.3053,-12.5249
31.2500,-16.0519,-25.0313,-5.5726,9.4996,11.0467,-10.5216,-54.5022,14.5728,-16.7128,-0.8592,-20.7775,-18.7941,3.5838,20.8236,-7.3382,-19.5013,10.6273,-4.7568,-6.7815
35.1562,-20.6792,-25.8290,-2.0811,4.6499,13.0662,2.2319,-37.4347,7.6270,-15.1261,-8.7065,-17.5163,-18.6836,4.1349,19.5194,-4.3050,-18.6585,10.8290,-9.0492,-1.4416
39.0625,-23.5839,-21.3648,-1.6583,-0.0343,13.2313,8.3631,-13.5901,1.9960,-13.5513,-11.8587,-14.1007,-17.1926,3.9459,19.3833,-1.4453,-12.5900,9.1890,-10.0353,2.6518
42.9688,-21.9434,-14.3745,-2.1381,-1.6149,13.3054,3.7160,7.7914,0.2509,-12.2742,-9.4524,-10.8168,-15.0919,4.3935,20.8717,-0.3263,-5.5816,6.7692,-6.7532,5.2215
