Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-3.5802,7.4260,-6.4264,-3.4039,-9.7949,4.1099,-11.3783,-0.9436,2.1242,8.1372,-1.0980,5.3156,-6.4682,-3.9342,-8.0396,-0.1050,-6.8366,3.6604,-8.6981
3.9062,2.6208,16.5135,6.6720,3.3240,0.9730,9.3039,-0.1343,3.0798,11.1347,10.8760,10.9358,11.3238,4.7848,3.0913,4.7303,13.7383,5.6443,9.6950,4.1353
7.8125,8.0745,19.0248,14.8942,8.6861,8.3434,9.3505,8.6620,6.0838,16.6486,11.8367,18.4409,10.7504,12.1735,8.8569,13.8708,19.6407,14.3612,13.6977,11.3243
11.7188,12.5304,13.2519,16.9600,11.3833,10.8746,4.5382,15.4457,7.8277,17.3318,9.7303,19.4872,4.0926,14.3123,11.9337,16.8054,12.5344,17.3155,14.4444,11.8645
15.6250,16.2543,2.0706,15.4966,12.0721,10.9545,-2.5433,21.6962,9.2183,15.0552,5.1740,16.1028,-4.3739,13.6496,12.8864,14.7138,-4.7279,16.5547,12.7512,9.2583
19.5312,19.2819,-8.7603,14.7023,12.7653,12.9682,-8.6442,28.0447,11.6131,13.3728,0.8019,12.6058,-9.5061,14.3926,13.8753,11.8496,-22.4924,16.4192,10.8240,8.8363
23.4375,21.1257,-14.1125,17.0916,15.2050,19.8988,-11.6638,33.3945,15.6530,14.8419,-0.1684,12.5017,-8.7799,19.1543,17.0336,12.8279,-30.2772,20.1408,10.6343,13.8363
27.3438,21.2654,-12.4325,21.8079,19.4151,30.8770,-11.5014,35.7624,20.4914,19.2105,3.8741,16.2180,-3.7997,26.9023,22.7231,19.5724,-23.5394,27.3631,12.5090,23.1052
31.2500,19.9723,-6.1927,25.6857,23.5414,41.5337,-9.5786,34.0618,24.0859,23.7999,11.4957,21.2261,1.2300,33.7836,28.9579,29.9223,-6.4735,34.4653,14.9705,32.0611
35.1562,18.6238,0.2559,26.0759,25.1351,46.9415,-7.5665,29.2925,24.4642,25.7059,18.6983,24.2697,2.8345,36.1618,32.5314,38.8740,11.0884,37.4243,15.9271,36.1244
39.0625,19.0306,3.7273,23.1246,22.9419,45.0156,-6.2760,24.1603,21.1193,24.0624,21.2092,23.8928,0.8324,33.4928,31.1684,41.7118,20.3322,35.0069,14.2926,34.0441
42.9688,22.1460,3.9610,19.7261,17.8565,37.9169,-5.3794,21.4647,15.5060,20.6223,17.1481,21.3749,-1.7765,28.8035,25.2182,37.0145,18.8608,29.8247,10.7871,28.7090
46.8750,27.1401,3.0490,19.2616,12.3076,30.4980,-3.9499,22.5313,10.1981,18.2768,8.2661,19.5089,-1.4051,26.4119,17.6370,27.5917,11.1722,26.4265,7.3049,24.9584
50.7812,31.6552,3.2778,22.9630,8.5162,26.9990,-1.2627,26.7846,7.2223,18.7496,-1.1375,20.3244,3.1405,28.6553,12.1680,18.7777,4.3557,27.8731,5.3445,26.1047
54.6875,33.1971,5.2132,28.9646,6.9266,28.4035,2.7282,32.5216,6.7261,21.2973,-6.9300,23.5634,9.6128,34.1310,10.9223,15.2573,2.6203,33.3967,4.7347,31.7192
58.5938,30.7304,7.4592,33.7203,5.9919,32.2618,7.4300,38.0277,6.9491,23.3855,-7.6759,27.0091,13.9600,38.7559,13.0457,18.5133,4.8099,38.9208,3.6848,38.1771
62.5000,25.3446,8.0778,34.6231,3.4935,34.8988,11.9415,42.1432,5.5659,22.7241,-5.3104,28.2727,13.3148,38.7898,15.4350,26.4574,6.4268,40.0455,0.1836,41.3940
66.4062,19.5169,6.3581,31.8216,-1.5760,34.2215,15.3334,44.1514,1.4817,19.0142,-3.5873,26.5742,8.0402,33.5275,15.0295,35.2440,4.0989,35.2663,-6.2740,39.6837
70.3125,15.5130,3.4733,27.9522,-7.9675,31.0653,16.7770,43.5883,-4.1866,14.0670,-5.4436,23.1845,1.3746,25.7108,11.0661,41.8140,-1.2803,27.0621,-13.9405,34.7535
74.2188,14.0656,1.5795,26.1482,-12.7670,28.2685,15.6911,40.5399,-8.6608,10.3063,-11.0786,20.3217,-2.8897,19.4980,5.6934,45.3881,-5.1576,20.1208,-19.6700,30.3319
78.1250,14.2114,2.1876,27.9052,-13.2391,28.3880,12.0883,36.2379,-9.2345,8.9297,-17.9354,19.4800,-2.8437,17.6222,2.5027,47.0924,-2.9613,18.0881,-20.8294,29.5969
82.0312,14.2751,5.1445,32.3146,-8.6427,31.8572,7.0005,33.1084,-5.0257,9.1886,-22.4209,20.4907,0.7223,19.8217,4.0229,48.3509,6.2523,21.2284,-16.9591,33.2456
85.9375,13.1731,8.9477,37.0026,-0.7769,36.8518,2.5503,33.6515,2.4099,9.2549,-22.1072,21.9229,5.4464,23.4925,9.9622,49.4922,18.9497,26.5849,-10.0469,39.3695
89.8438,11.0591,11.9863,39.8496,7.0799,40.7299,1.2743,38.5901,9.9653,7.8384,-17.0285,22.3484,9.2987,25.7950,17.4199,49.6354,29.4954,30.3123,-3.2671,44.9343
93.7500,8.9150,13.6160,40.1761,12.0686,41.7864,4.8005,45.7038,14.7274,5.1712,-9.4757,21.4026,11.7060,25.4829,22.8636,47.7377,33.7248,30.3138,0.9128,47.6576
97.6562,7.5155,14.2519,38.7122,13.2123,40.0309,12.6025,50.6304,15.4368,2.5899,-2.7005,19.8584,13.2335,23.1890,24.4120,43.7193,31.0708,27.2715,1.9759,47.0541
