Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,14.1389,-2.6909,-5.4993,-3.3047,-3.7159,0.9816,-10.0090,-1.3298,3.2959,14.8613,4.0765,-4.5461,0.7200,0.5100,4.7106,-2.3873,6.8757,1.4421,-3.4759
3.9062,14.7779,-1.6685,-2.8244,-1.1768,-1.3582,0.7577,-4.5077,1.5762,3.6301,14.9286,4.4889,-4.8062,1.6659,1.9048,4.7784,-1.6892,8.8831,2.0592,-0.7705
7.8125,14.6391,-1.5987,0.1903,1.4084,2.2893,-1.4456,2.5729,4.7250,4.2950,11.8901,4.0815,-5.5410,3.8001,3.0065,1.1514,-1.2170,11.6867,2.1011,2.4024
11.7188,12.8669,-2.2069,3.5115,4.1575,6.5380,-5.3957,9.8213,7.5500,4.3190,5.6772,2.4370,-6.3132,6.4488,3.9782,-3.1529,-1.5450,14.1323,1.5036,6.0920
15.6250,8.9238,-2.8152,6.9830,6.5668,10.4682,-10.1481,15.8379,9.5873,3.0195,-2.3241,-0.2792,-6.3853,8.6566,5.1227,-3.8809,-2.7931,15.2028,0.4471,10.0677
19.5312,3.3973,-2.9834,10.0531,7.9049,13.1743,-14.0626,19.6282,10.4336,0.7025,-9.4652,-3.0909,-5.2080,9.6552,6.3739,1.0857,-4.5425,14.4527,-0.8556,13.5824
23.4375,-1.8072,-2.9207,11.9012,7.4533,14.0372,-15.1795,20.8700,9.7478,-1.3475,-12.8972,-4.5184,-2.8503,9.1977,7.0529,9.5972,-6.0923,12.0794,-2.3552,15.6400
27.3438,-4.3403,-3.2923,11.9998,4.9525,12.9994,-12.0862,20.0549,7.4196,-1.7002,-11.2042,-3.3766,-0.0268,7.6062,6.1981,16.2342,-6.8167,8.7103,-4.1859,15.6807
31.2500,-2.9382,-4.5529,10.6960,0.9578,10.7219,-4.9544,18.4131,3.8271,0.1216,-5.6781,0.3849,2.3236,5.5714,3.3037,16.0294,-6.3694,5.1296,-6.4956,14.1643
35.1562,1.4899,-6.3529,9.2660,-3.2237,8.4446,3.9889,17.5054,-0.0687,3.1256,-0.1807,5.3951,3.6119,3.8543,-1.0924,8.3108,-4.6876,2.0996,-9.2239,12.5031
39.0625,6.1705,-7.5370,9.2402,-6.0963,7.4828,11.1825,18.5268,-3.0037,5.4004,0.7481,9.4425,3.9093,3.0365,-5.4927,-2.2737,-1.9473,0.2620,-12.0061,12.2564
42.9688,8.1457,-6.8044,11.3926,-6.7509,8.5433,13.5378,21.6384,-4.0132,5.4259,-5.3568,10.6833,3.7848,3.3799,-8.2419,-8.5679,1.3988,0.0159,-14.2792,14.1042
46.8750,6.2021,-3.5818,15.1345,-5.3552,11.2636,10.3228,25.7778,-3.0079,3.2083,-17.0138,8.7746,3.8340,4.7861,-8.5250,-5.7446,4.5735,1.3472,-15.5253,17.3628
50.7812,1.6261,1.5123,18.8243,-3.0085,14.3324,3.8115,29.1905,-0.9027,0.3571,-29.2453,5.1984,4.2916,6.8337,-6.8476,5.2484,6.6457,3.7262,-15.4977,20.4479
54.6875,-2.8151,6.9408,20.8366,-1.0303,16.2060,-1.9317,30.4528,0.8766,-1.0427,-36.3418,2.4908,5.0182,8.8916,-4.6325,18.1541,7.0160,6.2301,-14.3101,21.9766
58.5938,-4.9194,11.0621,20.6301,-0.1515,16.0053,-3.4743,29.3563,1.2572,0.0004,-35.2791,2.7635,5.8143,10.3039,-3.2195,25.5130,5.9637,7.9107,-12.3680,21.6919
62.5000,-4.5669,12.9434,19.0250,-0.1463,13.9993,-0.0418,27.0472,0.2049,2.5185,-27.5255,6.3720,6.7269,10.6027,-3.0038,23.5129,4.7541,8.2184,-10.2090,20.5111
66.4062,-3.5618,12.6944,17.4895,-0.1365,11.3280,6.2625,25.2897,-1.2473,4.1137,-17.9696,11.5518,8.0287,9.6572,-3.3354,14.1981,4.9871,7.2009,-8.3346,19.6837
70.3125,-3.9890,11.2243,17.0024,0.6747,9.1488,12.1682,25.3379,-1.6951,2.5777,-11.6831,15.3084,9.8651,7.6786,-3.2157,3.6451,7.4446,5.3343,-7.0801,19.7452
74.2188,-6.4631,9.6888,17.3835,2.3677,7.8173,15.5728,27.1717,-0.3574,-2.5101,-10.7557,15.1158,11.8948,5.0775,-2.2153,-2.3478,11.2432,3.1093,-6.5320,20.1152
78.1250,-9.7126,8.9984,17.6019,4.2038,6.6985,16.7431,29.5831,2.2821,-9.3421,-13.3611,10.4691,13.3120,2.2626,-0.8791,-1.8391,14.0820,0.6869,-6.5065,19.6625
82.0312,-11.8195,9.5807,16.7798,5.1022,4.7383,17.5401,30.9875,4.6352,-14.9389,-15.5669,3.3595,13.3409,-0.4968,-0.2999,2.8287,13.6756,-2.1229,-6.6118,17.7710
