Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-1.9380,1.7138,-9.3647,7.7741,1.4833,5.7034,-7.2518,13.1880,-5.3947,7.1745,-12.3744,-3.1923,-8.6282,7.7360,-7.5928,2.4811,-5.6724,1.9186,-10.9812
3.9062,-3.3207,-0.4306,-11.1680,3.3504,-1.5906,1.5226,-9.2717,8.5862,-7.1914,3.4548,-12.6695,-4.5234,-9.4367,2.3590,-9.4736,-0.2525,-5.6038,-1.9784,-12.0303
7.8125,-4.8648,-2.2267,-13.2742,-1.1437,-4.8657,-2.9575,-12.3089,2.8863,-8.6378,-1.2035,-13.8951,-4.8259,-9.3434,-3.2149,-12.3238,-2.7063,-5.5271,-5.7279,-13.4617
11.7188,-5.7272,-2.8844,-13.8760,-2.7685,-7.4675,-5.9525,-14.6424,-0.8589,-8.7261,-4.2896,-15.1248,-3.8184,-8.0510,-6.0738,-14.6377,-4.0386,-5.4117,-6.4150,-14.1249
15.6250,-5.1537,-2.3833,-11.7195,-0.2442,-8.9559,-6.7594,-14.7600,-0.7353,-6.9378,-4.1082,-15.3218,-2.3850,-5.8715,-5.0347,-15.1997,-4.6144,-5.2139,-2.6612,-13.2177
19.5312,-2.7990,-1.4837,-7.0042,4.9158,-9.2809,-6.1394,-12.3236,2.4663,-3.4145,-0.9803,-14.0057,-2.0177,-3.3549,-1.5966,-13.8636,-5.6789,-4.7284,4.1862,-10.8149
23.4375,1.1145,-1.1958,-1.2961,9.2623,-8.5214,-5.6337,-8.2866,5.5940,1.2066,2.9669,-11.4354,-3.6990,-0.7898,1.0768,-11.4694,-8.2390,-3.5605,10.7567,-7.7256
27.3438,5.8626,-2.0791,3.5184,9.7609,-6.7458,-6.3534,-4.0929,5.2917,6.1241,5.3174,-8.2018,-7.0622,1.9839,0.4706,-8.9837,-12.0617,-1.3333,13.8774,-4.7998
31.2500,10.4898,-3.8618,6.4697,5.9552,-4.1482,-8.1725,-0.6172,0.4495,10.6677,5.0844,-4.6408,-10.4972,5.3057,-3.3945,-6.6121,-15.6421,1.9786,12.7535,-2.2675
35.1562,14.1889,-5.6312,8.0027,0.3144,-1.2653,-9.9195,2.2936,-6.8948,14.4641,3.3476,-0.6330,-12.1672,9.2370,-7.9582,-3.6738,-17.2314,5.8665,9.4938,0.3258
39.0625,16.6331,-6.4489,9.3838,-3.5429,1.0711,-10.3818,5.3351,-12.9475,17.4824,2.3318,4.0181,-11.2134,13.3546,-10.0383,0.6200,-16.1456,9.4827,7.5439,3.5312
42.9688,18.0950,-5.9651,11.5272,-3.4587,2.1785,-9.3163,8.7865,-14.8600,19.9945,3.6355,9.0050,-8.2745,17.0022,-8.2249,6.1573,-13.3188,12.1551,9.1531,7.2829
46.8750,19.2632,-4.6279,14.2177,-0.2389,2.0828,-7.6821,11.9728,-12.7299,22.4356,6.9669,13.3635,-4.9756,19.7820,-3.9201,11.6267,-10.6401,13.8642,13.7370,10.7386
50.7812,20.8174,-3.3749,16.3684,3.0639,1.6923,-6.9372,13.6948,-9.3996,25.1527,10.3473,16.0373,-2.8059,21.8318,-0.2353,15.3174,-9.5686,15.2832,18.3391,12.9036
54.6875,22.9815,-3.0360,17.0805,3.5092,2.3082,-7.9631,13.3193,-8.2189,28.1161,11.5984,16.7705,-2.2339,23.6124,0.3775,16.4544,-10.0949,17.2675,19.8114,13.5619
58.5938,25.3269,-3.8411,16.5780,0.4508,4.7300,-10.4454,11.5804,-10.4978,30.7761,9.9409,16.5301,-2.6634,25.3716,-2.0910,15.9491,-10.8464,20.1177,17.0474,13.6887
62.5000,26.9716,-5.3306,16.1680,-4.1142,8.6137,-13.1557,10.2995,-14.5978,32.2397,6.4657,16.9360,-3.1543,26.7810,-5.3780,15.8286,-10.2396,23.1781,11.6015,14.8667
66.4062,27.0798,-6.6919,17.1908,-7.2411,12.6346,-14.8772,11.1067,-17.3222,31.7496,3.1388,18.9928,-3.2555,27.1255,-6.8877,17.6637,-7.7739,25.1433,6.2985,18.0513
70.3125,25.3532,-7.2859,19.8114,-7.4041,15.4069,-15.2486,14.1375,-16.4787,29.1972,1.1602,22.1066,-3.2773,25.9539,-5.8167,21.2116,-4.4697,24.9342,2.9934,22.6559
74.2188,22.1952,-7.0315,22.7092,-5.6691,16.4953,-14.9078,17.8086,-12.5986,25.2993,-0.0031,24.2913,-3.8411,23.6548,-3.7674,24.4382,-2.1356,22.5428,1.2509,26.7877
78.1250,18.4444,-6.4204,24.0253,-4.7849,16.7205,-14.8808,19.9734,-8.4992,21.2529,-2.1368,23.5954,-5.1464,21.4148,-3.3813,25.0418,-2.0403,19.2068,-1.0577,28.5971
82.0312,14.8779,-6.1680,22.8763,-6.9527,17.4823,-15.7251,19.6242,-7.0875,18.0542,-6.7253,19.7490,-6.5953,20.4908,-6.1125,22.3686,-3.9844,16.7230,-5.7842,27.7608
85.9375,11.8491,-6.7182,20.2018,-12.0459,19.5980,-17.0755,17.7858,-9.1631,15.9511,-13.5423,14.7179,-7.0869,21.3093,-10.9377,18.1978,-6.4142,16.3385,-12.7655,25.8996
89.8438,9.3097,-7.9074,18.1820,-17.6567,22.5659,-17.8944,16.8102,-12.9220,14.4372,-20.4962,11.5885,-5.7366,23.1057,-15.0319,15.6730,-7.4266,17.9804,-19.7028,25.4770
93.7500,7.1546,-9.0020,18.6024,-20.8778,24.8488,-17.1936,18.5445,-15.4743,12.7995,-24.8744,12.4851,-2.4587,24.4266,-15.8722,17.0949,-5.9120,20.3609,-23.7344,27.9219
97.6562,5.5513,-9.1050,21.4390,-20.3924,24.9639,-14.6884,22.7939,-15.1087,10.7918,-25.0779,17.0434,1.9999,24.1400,-13.1185,22.2231,-2.0890,21.8578,-23.4552,32.4055
101.5625,4.9182,-7.6966,24.8290,-17.2757,22.5098,-10.9489,27.3364,-12.5142,8.8743,-21.6033,22.6244,6.5275,22.1714,-8.8389,28.3986,2.7866,21.5174,-19.8357,36.2883
105.4688,5.5063,-4.9753,26.5135,-13.9962,18.3063,-7.0134,29.5506,-10.0839,7.7886,-16.6248,26.1615,10.2174,19.3846,-5.9769,32.4110,7.1786,19.4650,-15.4086,36.9966
109.3750,6.9098,-1.7664,25.6344,-12.5267,13.5502,-3.7782,28.4140,-9.9773,7.7767,-12.5654,26.2745,12.6540,16.7101,-6.3045,32.6906,9.9478,16.4904,-12.4511,33.9419
113.2812,7.9615,0.9709,23.4318,-13.0881,8.7124,-1.5687,25.2876,-12.5466,8.0944,-10.7101,24.0669,13.8482,14.2479,-9.4154,30.1742,10.6450,13.2178,-11.5961,28.9984
117.1875,7.2374,2.7346,22.2321,-14.4144,3.1370,-0.1012,22.8329,-16.3205,7.2961,-10.7531,22.0425,14.0427,11.1124,-13.3877,27.2642,9.4810,9.5699,-11.8428,25.1209
121.0938,3.9261,3.7757,23.4958,-15.1332,-4.2681,1.2283,22.8945,-19.4020,4.1868,-11.3987,22.0392,13.6238,6.1932,-16.4071,25.8116,7.1853,4.9676,-11.7559,24.1269
125.0000,-1.5135,4.8819,26.4958,-14.9950,-13.7848,2.9547,25.0340,-21.0079,-1.2138,-11.3923,23.8303,13.1313,-0.7555,-17.9836,25.7837,4.8323,-0.9200,-10.7372,25.3407
128.9062,-7.4165,6.7755,28.7403,-14.9352,-24.1342,5.2708,26.9053,-21.8731,-7.4388,-10.2059,25.4675,13.1624,-8.5945,-18.8893,25.6417,3.5434,-7.5308,-9.3401,26.1578
132.8125,-11.7435,9.5345,27.8702,-16.0322,-32.9343,7.9676,26.1936,-23.2953,-12.3252,-8.0458,25.0199,14.0385,-15.3342,-20.0961,23.9925,4.0095,-13.4638,-8.5210,24.0979
136.7188,-13.1874,12.4548,23.5476,-18.3765,-38.1225,10.5732,22.5629,-25.7655,-14.2888,-5.4408,22.2351,15.4103,-19.3866,-21.7886,21.0129,6.0292,-17.2753,-8.6408,18.7525
140.6250,-11.8523,14.4717,17.8062,-20.8810,-39.2961,12.6055,18.0174,-28.4226,-13.2633,-2.8964,18.7423,16.1970,-20.6113,-23.3161,18.3638,8.4408,-18.4473,-9.1631,12.1088
144.5312,-9.0763,14.8606,13.5233,-22.1745,-37.9305,13.8184,15.3352,-29.7827,-10.6620,-0.8484,16.6395,15.1144,-20.3574,-24.0003,17.6335,9.6788,-17.7840,-9.2748,7.0033
148.4375,-6.5446,13.7204,12.1731,-21.7406,-36.2735,14.3161,15.7808,-29.0452,-8.4044,0.2581,16.6539,11.5772,-20.4469,-23.9056,18.6594,8.7239,-16.8941,-8.7657,4.9253
152.3438,-5.3038,11.8868,12.6231,-20.2558,-35.7336,14.4501,17.9172,-26.7868,-7.6995,0.0801,17.4257,6.3491,-21.8441,-23.7518,19.2548,5.8235,-17.0963,-8.2629,4.8936
156.2500,-5.3063,10.3358,11.9475,-18.8302,-35.9726,14.5320,18.5012,-24.4264,-8.4045,-1.2712,16.5438,1.3568,-23.9820,-24.0103,16.7349,2.4073,-18.5253,-8.5380,4.2726
160.1562,-5.7084,9.5114,7.6591,-17.8675,-35.3621,14.5391,14.8250,-22.9535,-9.3341,-2.9655,12.5126,-1.3613,-25.2163,-24.0786,10.1072,0.1732,-20.0720,-9.5220,0.8665
164.0625,-5.6149,9.0670,-0.3490,-16.6345,-32.4074,14.0462,6.7386,-22.0711,-9.2123,-3.6822,6.0574,-0.9156,-24.0402,-22.4504,1.1543,-0.0329,-20.1875,-10.0275,-5.3523
167.9688,-4.7100,8.2004,-9.6306,-14.0034,-27.0124,12.4942,-3.1617,-20.5283,-7.5593,-2.3736,-0.2996,1.8650,-20.1626,-17.9276,-6.5550,1.2876,-17.9670,-8.5992,-12.2041
171.8750,-3.3778,6.3117,-16.8851,-9.7430,-20.6247,9.6502,-11.2770,-17.3470,-4.9408,0.9203,-4.0613,5.0100,-14.7074,-10.9065,-10.0580,2.7947,-13.7595,-4.8855,-16.9256
175.7812,-2.3313,3.4797,-20.2010,-5.1576,-15.2057,5.9176,-15.3368,-12.8338,-2.5173,4.8709,-4.5289,6.7495,-9.4673,-3.5458,-8.9929,3.4118,-8.9286,-0.3299,-18.1454
