Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-1.5880,-4.2983,-8.0379,-8.3461,-4.0124,-1.3678,-0.8060,-5.8949,-4.8254,-0.0419,-3.5365,-5.8377,-6.3357,-4.5511,-1.7477,-3.9396,-3.7811,-7.3248,-8.1501
3.9062,-2.4415,-3.4694,-6.0528,-6.3484,-2.8109,-2.2993,-1.9940,-5.6000,-3.0028,-0.6362,-1.8383,-2.4148,-3.1431,-2.3889,-1.9634,-3.2705,-2.3844,-3.6609,-4.3043
7.8125,-3.3363,-2.6491,-3.9270,-4.2835,-1.9274,-3.6230,-5.0381,-5.5362,-0.8923,-1.5198,0.8481,1.9767,0.5289,-0.1929,-2.0359,-2.0677,-0.7904,0.5710,-0.0338
11.7188,-3.7318,-2.0204,-2.4999,-2.9774,-1.8532,-4.6724,-9.3552,-5.8570,0.6998,-2.3697,3.6052,5.9548,3.3764,1.0984,-1.6590,-0.4127,0.4317,3.7904,3.0298
15.6250,-3.2151,-1.6052,-2.3316,-2.9276,-2.6906,-4.6987,-13.6012,-6.5117,1.1370,-2.8064,5.1733,8.0803,4.3178,0.9238,-0.6238,1.4308,0.8165,4.7081,3.6439
19.5312,-1.7541,-1.2249,-3.2843,-3.9506,-4.0497,-3.3009,-16.2731,-7.2042,0.3933,-2.5683,4.7052,7.5995,3.0987,-0.5240,0.9936,3.0815,0.2640,3.1298,1.6911
23.4375,0.2705,-0.5767,-4.4799,-5.2037,-5.2265,-0.6844,-16.3894,-7.4876,-0.8332,-1.6168,2.3951,4.8771,0.4793,-2.3509,2.7783,4.1759,-0.8750,0.1861,-1.6746
27.3438,2.2662,0.5986,-4.7261,-5.6047,-5.5617,2.4303,-13.8809,-6.9643,-1.4694,-0.1383,-0.4964,1.2454,-2.1265,-3.4395,4.1137,4.5108,-1.9559,-2.2224,-4.5858
31.2500,3.7226,2.3375,-3.2007,-4.4205,-4.7701,5.1933,-9.5361,-5.4926,-0.7138,1.5258,-2.3415,-1.6705,-3.3732,-3.0740,4.4483,4.1109,-2.3682,-2.4827,-5.4210
35.1562,4.4061,4.3581,0.0063,-1.6857,-3.0579,7.0541,-4.6115,-3.2868,1.4102,2.9662,-2.1746,-2.7811,-2.6690,-1.3354,3.5431,3.1781,-1.8608,-0.2116,-3.6232
39.0625,4.3602,6.1176,3.8410,1.7931,-0.9822,7.9629,-0.3568,-0.8453,3.9714,3.7882,-0.3715,-2.0474,-0.4501,0.9679,1.5663,1.9600,-0.6851,3.4951,0.0675
42.9688,3.7676,7.0188,6.7913,4.8475,0.8499,8.2359,2.3416,1.2686,5.6184,3.7025,1.5336,-0.4049,2.0899,2.7852,-0.9979,0.6351,0.5327,6.6693,4.0600
46.8750,2.8137,6.6826,7.6772,6.5349,2.0721,8.2116,3.1417,2.6903,5.3680,2.6316,1.8382,0.8344,3.6460,3.4243,-3.5553,-0.7051,1.1275,7.5739,6.7487
50.7812,1.6505,5.1511,6.2811,6.5778,2.7057,7.9548,2.2953,3.4246,3.2094,0.7937,-0.1622,0.7333,3.4598,2.9174,-5.6037,-1.9771,0.7605,5.6463,7.2665
54.6875,0.4391,2.9018,3.4599,5.4331,3.1168,7.2150,0.5942,3.8351,0.1282,-1.3152,-3.6382,-0.8023,1.6503,1.9582,-6.8555,-3.0277,-0.3899,1.7410,5.7829
58.5938,-0.6318,0.6454,0.6895,3.9909,3.8292,5.6502,-0.8264,4.4476,-2.4803,-3.0950,-6.7339,-3.0748,-0.9224,1.4811,-7.2761,-3.6610,-1.7200,-2.4289,3.2649
62.5000,-1.4228,-1.0050,-0.6914,3.0971,5.2751,3.1393,-0.8783,5.6641,-3.6456,-4.1209,-7.8133,-5.0799,-3.1413,2.1431,-7.0716,-3.7882,-2.5262,-5.2697,0.9068
66.4062,-1.9690,-1.8149,-0.1194,3.1628,7.5737,-0.0387,0.9616,7.5304,-3.3724,-4.3797,-6.5998,-6.0894,-4.1830,3.9956,-6.6400,-3.5823,-2.3813,-6.1064,-0.4365
70.3125,-2.5176,-1.9993,1.9905,4.0412,10.4146,-3.2750,4.2398,9.6771,-2.5550,-4.2936,-4.3978,-5.9777,-3.8530,6.4928,-6.4597,-3.4680,-1.3461,-5.3666,-0.5462
74.2188,-3.3804,-2.0316,4.5382,5.1900,13.1040,-5.8870,7.5214,11.4709,-2.3206,-4.4718,-3.2015,-5.1371,-2.5670,8.7871,-6.8977,-3.8727,0.1019,-4.1239,0.2134
78.1250,-4.6539,-2.3023,6.3242,5.9979,14.7934,-7.3886,8.9408,12.3044,-3.2374,-5.3122,-4.2817,-4.1031,-1.0367,10.1307,-7.9899,-4.8577,1.3747,-3.3517,1.1995
82.0312,-6.0104,-2.8368,6.6120,6.0940,14.8294,-7.6236,7.1358,11.8795,-4.9078,-6.6955,-7.2247,-3.1736,0.1451,10.1831,-9.3229,-5.8980,2.1303,-3.3628,1.8619
85.9375,-6.7625,-3.2585,5.4095,5.5011,13.0794,-6.7329,2.0939,10.3426,-6.2038,-7.9858,-10.1112,-2.2701,0.8014,9.1104,-10.1454,-6.0390,2.4644,-3.7274,2.0072
89.8438,-6.2322,-3.0298,3.3874,4.5887,10.0536,-5.0351,-4.6068,8.2027,-5.9760,-8.3626,-10.7338,-1.0867,1.2159,7.4714,-9.7165,-4.4181,2.8263,-3.6317,1.8659
93.7500,-4.2137,-1.8203,1.5323,3.8778,6.7169,-2.9214,-10.3998,6.0838,-3.7618,-7.2933,-8.0288,0.6311,1.9343,5.9677,-7.7244,-0.8584,3.7169,-2.3873,1.9588
97.6562,-1.2062,0.2466,0.7280,3.8057,4.0500,-0.7979,-12.9331,4.4466,-0.0347,-4.8540,-2.7484,2.9025,3.4483,5.1666,-4.5143,3.8732,5.3552,0.2340,2.8373
101.5625,1.7922,2.6502,1.4573,4.5641,2.5818,0.9644,-11.2484,3.4327,4.1432,-1.6965,3.0647,5.5461,5.9320,5.2951,-0.9482,8.3739,7.5168,3.9935,4.8134
