Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-3.3158,-6.2650,-6.0374,-2.5722,2.6289,-3.1001,-2.9818,-0.2232,-5.3530,-3.7004,-4.5342,-4.1842,-3.0698,1.2965,-4.1928,-4.4597,-2.0559,-5.3214,-4.0005
3.9062,-2.2280,-4.3268,-3.9130,-0.6683,2.7368,-1.4173,-2.7906,1.1148,-4.1512,-3.6543,-3.8563,-3.9368,-2.6589,0.9842,-4.6588,-4.6436,-1.9486,-3.5962,-3.2175
7.8125,-0.6614,-0.9420,-0.5190,1.7456,2.5430,0.7581,-2.2556,2.6012,-2.1282,-3.0159,-2.3853,-2.9831,-1.8362,0.5645,-4.3701,-3.5698,-1.5036,-0.8518,-1.9355
11.7188,1.0919,3.0012,3.0883,3.7543,1.7096,2.6006,-0.9637,3.5007,0.2399,-1.6159,-0.3374,-1.5028,-0.8328,-0.1350,-2.9790,-0.6995,-0.8789,2.1934,-0.5117
15.6250,2.5897,6.1347,5.5865,4.4516,0.0292,3.3443,1.1657,3.1872,2.2514,0.4013,1.7829,0.0418,-0.0022,-1.3614,-0.6297,3.6032,-0.4319,4.5512,0.5687
19.5312,3.4321,7.3540,6.1898,3.4698,-2.4115,2.7633,3.6449,1.5253,3.3638,2.5904,3.4487,1.2029,0.3934,-3.2856,2.0521,8.0174,-0.5169,5.4909,0.9710
23.4375,3.4678,6.4619,5.1319,1.2275,-5.2132,1.3416,5.5710,-1.0055,3.4921,4.3904,4.3892,1.8324,0.3404,-5.8385,4.2590,10.8486,-1.2412,4.9420,0.7098
27.3438,2.8926,4.2789,3.4611,-1.2858,-7.8229,-0.0010,6.1306,-3.5472,3.0174,5.3846,4.6890,2.1380,0.0628,-8.6462,5.4138,10.9544,-2.3474,3.5081,0.1263
31.2500,2.1695,2.1346,2.2824,-3.0666,-9.7823,-0.4606,5.1327,-5.3245,2.5045,5.4876,4.6483,2.4635,-0.1428,-11.1184,5.4335,8.4349,-3.3147,2.0868,-0.3385
35.1562,1.8022,1.0789,2.0082,-3.6358,-10.9077,0.1850,3.1823,-6.0420,2.3355,4.9508,4.5175,2.9712,-0.0949,-12.6564,4.6920,4.6173,-3.6297,1.3549,-0.4094
39.0625,2.0839,1.3321,2.1874,-3.2115,-11.2864,1.5012,1.3356,-5.9670,2.5184,4.1904,4.3166,3.4840,0.2056,-12.8735,3.7301,1.3121,-3.0601,1.4598,-0.0889
42.9688,2.9612,2.3184,2.0376,-2.4233,-11.1055,2.7514,0.4525,-5.6575,2.7937,3.5487,3.8758,3.6291,0.6652,-11.7208,2.9278,-0.1957,-1.7636,2.0939,0.4498
46.8750,4.0849,3.2094,1.2501,-1.7944,-10.4516,3.4225,0.6889,-5.5346,2.9324,3.1380,3.0604,3.1816,1.2467,-9.4728,2.3582,0.2224,-0.1746,2.8486,1.0834
50.7812,5.0146,3.5590,0.4008,-1.3740,-9.2486,3.5582,1.4846,-5.5964,2.9782,2.8551,1.9911,2.3360,2.0250,-6.6111,1.8943,1.6621,1.2389,3.5552,1.8693
54.6875,5.4525,3.5826,0.5916,-0.7748,-7.3974,3.6783,2.0399,-5.4629,3.2375,2.5410,1.0695,1.6699,3.0782,-3.6845,1.4459,2.9253,2.1850,4.3568,2.9653
58.5938,5.3808,3.9187,2.5554,0.4305,-5.0204,4.3598,1.9194,-4.7037,4.0240,2.1632,0.7631,1.7931,4.2957,-1.2033,1.1196,3.3288,2.6032,5.4825,4.3929
62.5000,5.0333,5.0949,5.9144,2.2713,-2.6114,5.7818,1.3334,-3.2075,5.3564,1.8826,1.2932,2.9206,5.2850,0.4282,1.1680,3.0390,2.5725,6.9319,5.8503
66.4062,4.7338,7.1047,9.2139,4.2369,-0.9288,7.5535,0.9062,-1.3277,6.8504,1.9488,2.4495,4.6796,5.5086,0.9706,1.7723,2.7629,2.1829,8.3426,6.7688
70.3125,4.6978,9.3871,10.7943,5.5509,-0.6409,8.9371,1.1342,0.2964,7.9006,2.4881,3.6769,6.3031,4.6127,0.4189,2.8381,3.1025,1.4905,9.1641,6.6267
74.2188,4.9080,11.1819,9.9194,5.6718,-1.9146,9.3113,1.9740,1.1188,8.0357,3.3371,4.3865,7.0871,2.7367,-0.9459,3.9805,4.0861,0.5844,9.0205,5.3318
78.1250,5.1277,11.9759,7.3499,4.6690,-4.2130,8.5668,2.8889,1.0141,7.2057,4.0564,4.2909,6.8032,0.5695,-2.5839,4.7306,5.2081,-0.3164,7.9958,3.3947
82.0312,5.0403,11.7332,4.9170,3.2126,-6.4666,7.1814,3.3125,0.3448,5.8157,4.1533,3.5504,5.7971,-0.9379,-3.8410,4.8269,5.8908,-0.8529,6.6314,1.7381
85.9375,4.4441,10.8014,4.3574,2.1894,-7.5602,5.9371,3.1559,-0.2570,4.4958,3.3967,2.6476,4.7285,-1.0573,-4.1830,4.3829,5.9611,-0.6612,5.6305,1.2269
89.8438,3.3989,9.6270,6.1956,2.2050,-6.8802,5.4620,2.9418,-0.2411,3.7688,2.0244,2.0866,4.1496,0.3222,-3.4164,3.8071,5.7552,0.4144,5.4681,2.1986
93.7500,2.2397,8.5137,9.4243,3.2898,-4.6141,5.8772,3.4392,0.5927,3.8161,0.6861,2.1091,4.2068,2.6361,-1.7786,3.5229,5.7843,2.1722,6.1519,4.2812
97.6562,1.4375,7.5650,12.1737,4.9642,-1.6348,6.7532,5.0627,2.0477,4.4516,0.1148,2.5887,4.6308,4.9539,0.1622,3.6770,6.2507,4.0869,7.2638,6.6041
101.5625,1.3618,6.7759,12.8897,6.5734,0.9595,7.3882,7.4918,3.6890,5.2702,0.6985,3.1344,4.9687,6.4604,1.7525,4.0319,6.8196,5.5304,8.2197,8.2611
105.4688,2.0703,6.1429,11.2383,7.6459,2.3793,7.2400,9.8072,5.0788,5.8542,2.2079,3.3191,4.8686,6.8173,2.5213,4.1126,6.8356,6.0608,8.5701,8.7447
109.3750,3.2492,5.6922,8.1963,8.0613,2.4529,6.2596,11.0565,5.9455,5.9347,3.8729,2.8984,4.2337,6.2155,2.3340,3.5133,5.8205,5.6108,8.1755,8.1169
113.2812,4.3605,5.4466,5.3707,7.9769,1.5619,4.9366,10.8462,6.2223,5.4701,4.7937,1.9228,3.1999,5.1369,1.3708,2.1689,3.8663,4.4731,7.2076,6.8648
117.1875,4.9318,5.4082,4.0656,7.6253,0.2882,4.0254,9.5432,5.9821,4.6514,4.4689,0.7172,2.0149,4.0204,-0.0310,0.4309,1.6232,3.1052,6.0258,5.5798
121.0938,4.8256,5.5968,4.6823,7.1509,-0.9714,4.1021,7.9681,5.3496,3.8456,3.1230,-0.2483,0.9304,3.0499,-1.5578,-1.0893,-0.1058,1.8799,5.0216,4.6653
125.0000,4.3178,6.0876,6.7150,6.5767,-2.1701,5.2026,6.8316,4.4513,3.4683,1.6200,-0.5429,0.1527,2.1677,-3.0147,-1.8096,-0.8645,0.9304,4.4827,4.2179
128.9062,3.9226,6.9595,9.1793,5.8808,-3.4624,6.7576,6.3307,3.4181,3.7977,0.9912,0.0402,-0.1787,1.2488,-4.2926,-1.4417,-0.7827,0.1646,4.4995,4.0911
132.8125,4.0571,8.1473,11.1073,5.0912,-4.8722,7.8825,6.1700,2.4114,4.7985,1.8387,1.3710,-0.0268,0.2868,-5.2573,-0.1048,-0.4135,-0.5846,4.9265,4.0557
136.7188,4.7591,9.3149,11.8436,4.3258,-6.0369,7.8691,5.9363,1.6341,6.0696,3.9685,3.0008,0.5012,-0.5374,-5.6624,1.7416,-0.3186,-1.3809,5.4284,3.9529
140.6250,5.6452,9.9115,11.1304,3.7689,-6.2445,6.5969,5.4913,1.3064,6.9979,6.4703,4.3361,1.1678,-0.9285,-5.1756,3.4914,-0.7082,-2.0891,5.6324,3.7791
144.5312,6.1486,9.4598,9.1196,3.6168,-4.7839,4.6117,5.0686,1.6056,7.0773,8.2022,4.9106,1.7166,-0.6228,-3.5301,4.6187,-1.3562,-2.4156,5.3410,3.6950
148.4375,5.8867,7.9248,6.4001,4.0284,-1.4136,2.8166,5.0140,2.5925,6.2212,8.3974,4.6263,2.0374,0.4843,-0.7266,4.8544,-1.7887,-2.0528,4.6955,3.9704
152.3438,4.9161,5.8918,3.9602,5.0830,3.3543,1.9595,5.4084,4.1530,4.8615,7.0459,3.8242,2.2722,2.2898,2.8425,4.2676,-1.5578,-0.8433,4.1653,4.8770
