Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,0.7250,-0.9486,-0.7658,-10.5175,-8.7430,0.1970,1.6518,-3.5550,4.4405,1.0675,0.1274,-6.2889,-9.0377,-10.8864,7.5401,-4.5381,-5.9997,-7.6837,-3.5115
3.9062,0.1592,1.6957,0.0493,-9.9796,-9.6540,1.9157,1.5808,-3.3459,4.3766,1.4353,1.5701,-5.0653,-8.8565,-11.2248,7.7586,-3.5427,-6.4539,-6.8324,-2.0220
7.8125,-1.7847,4.3952,1.1615,-9.0447,-11.6188,4.1132,1.4551,-4.8053,2.6095,1.2117,3.1405,-3.2941,-9.2368,-11.3248,8.1460,-1.6558,-7.4288,-5.7822,-0.0592
11.7188,-5.1058,6.0900,1.8300,-8.0524,-14.7878,6.2243,1.0969,-7.7077,-0.5690,0.4897,4.1417,-1.4382,-10.7115,-11.1305,8.3845,0.6405,-8.9426,-4.7841,1.3490
15.6250,-8.8731,6.4203,1.3815,-7.2962,-18.4304,7.9085,0.4037,-11.3436,-4.0120,-0.4727,4.1262,0.1682,-13.0652,-10.6299,8.0280,2.6680,-10.6814,-3.9607,1.2760
19.5312,-11.5705,5.9853,-0.3080,-6.7696,-21.0840,9.2032,-0.5294,-14.8535,-6.2921,-1.4335,3.2617,1.5251,-15.2205,-9.8020,6.7946,3.9236,-12.0566,-3.1834,-0.4345
23.4375,-11.9337,5.9252,-2.6259,-6.1032,-21.3044,10.3573,-1.4019,-17.5419,-6.4929,-2.2627,2.3507,2.9096,-15.7594,-8.5725,4.8408,4.3485,-12.4569,-2.1117,-2.9005
27.3438,-9.7610,7.1216,-4.5188,-4.7714,-18.5843,11.4995,-1.8723,-19.0531,-4.7206,-2.8966,2.4159,4.6165,-13.7881,-6.8270,2.7712,4.3419,-11.5598,-0.3890,-4.5979
31.2500,-6.1296,9.5992,-5.1463,-2.4594,-13.8144,12.4325,-1.8393,-19.4016,-2.0076,-3.2291,4.0496,6.7089,-9.5563,-4.4914,1.2848,4.5300,-9.5113,2.1200,-4.2602
35.1562,-2.8182,12.5486,-4.4895,0.6573,-8.9110,12.7385,-1.6604,-18.9078,0.3215,-3.0804,6.9250,8.9723,-4.3811,-1.6306,0.6332,5.4332,-6.8545,5.2086,-1.7444
39.0625,-1.2784,14.9192,-3.4781,3.9357,-5.7832,12.1129,-2.1065,-18.0666,1.4066,-2.3084,9.8231,11.0879,0.1055,1.5172,0.2755,7.2080,-4.2451,8.4122,1.7223
42.9688,-1.8271,16.1097,-3.4807,6.6159,-5.2758,10.6410,-3.9831,-17.3564,1.2485,-0.9859,11.2318,12.8608,2.8768,4.6174,-0.9463,9.5678,-2.1352,11.2518,4.1493
46.8750,-3.5929,16.2411,-5.4220,8.2919,-6.7560,8.7725,-7.5785,-17.0212,0.5281,0.5206,10.2020,14.3042,3.9785,7.3955,-4.1163,11.8913,-0.6234,13.4749,3.9323
