Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-0.8252,-0.8246,-3.1699,-1.6337,-0.6851,-0.9365,-8.4011,-2.2138,-2.4691,3.1836,0.1884,0.4828,-2.2886,-3.2746,3.9780,0.8959,-2.6260,-2.2923,-0.8729
3.9062,-2.0832,-1.8227,-6.9171,-3.0889,-1.8328,-3.3566,-7.9297,-4.9459,-2.7971,2.6329,0.3930,-0.5532,-1.9005,-2.2400,6.1018,0.0121,-1.8923,-3.5757,-1.1815
7.8125,-3.6620,-2.6959,-10.0598,-4.6173,-3.0022,-5.9878,-5.4636,-8.6170,-2.4432,0.8819,0.9367,-1.4133,-0.6173,0.6237,7.6025,-0.7118,0.0263,-4.4984,-1.0774
11.7188,-4.9039,-3.1986,-10.7945,-5.3143,-3.5151,-7.7176,-1.3081,-11.8557,-0.9752,-1.8127,1.9203,-1.3859,1.6494,5.3314,7.9857,-0.8642,3.0273,-4.1838,-0.4342
15.6250,-5.2570,-3.3329,-8.3828,-4.4638,-2.7979,-7.8850,3.2171,-12.9860,1.4383,-4.5582,3.1184,-0.1395,4.5201,11.0210,7.2285,-0.3569,6.4437,-2.2519,0.5757
19.5312,-4.6442,-3.3328,-3.7830,-2.0732,-0.7639,-6.7886,6.2847,-10.9273,3.8954,-6.2557,3.9406,1.9133,7.2094,16.1955,5.5898,0.4932,9.3030,0.7733,1.4941
23.4375,-3.5343,-3.4782,0.7700,0.9791,2.0284,-5.5638,6.4449,-5.8982,5.1469,-6.2114,3.6896,3.7122,8.8364,19.3534,3.2921,1.1593,10.8061,3.6048,1.7653
27.3438,-2.6394,-3.8638,3.0570,3.3554,4.5812,-5.4445,3.4779,0.5556,4.3488,-4.5434,2.0169,4.1223,8.8393,19.6818,0.3903,1.2401,10.7381,4.8858,1.0171
31.2500,-2.4277,-4.2899,2.2349,4.0240,5.9391,-6.8713,-1.2361,6.2841,1.7178,-2.1193,-0.7157,2.6502,7.2654,17.4183,-3.0340,0.7016,9.5486,4.0343,-0.7147
35.1562,-2.7787,-4.3577,-0.6425,2.8903,5.6690,-9.0614,-5.1093,9.5928,-1.3955,-0.0652,-3.4585,-0.1794,4.7646,13.6712,-6.5344,-0.1369,8.0400,1.6797,-2.9529
39.0625,-3.0233,-3.7129,-3.3073,0.8606,4.0480,-10.3723,-5.4542,10.0039,-3.1544,0.8408,-4.9475,-3.0700,2.2825,9.8046,-9.1787,-0.8371,6.8702,-0.6324,-4.9643
42.9688,-2.3484,-2.2740,-3.7129,-0.7284,1.8526,-9.2674,-0.8782,8.2814,-2.2555,0.5186,-4.3778,-4.6823,0.6251,6.7471,-9.8772,-1.1139,6.1943,-1.3119,-6.0651
46.8750,-0.3111,-0.2955,-1.2624,-0.9392,-0.1043,-5.2804,7.7233,5.7807,1.3173,-0.4994,-1.8567,-4.3627,0.1375,4.6136,-8.0319,-0.9575,5.6756,0.3847,-5.8810
50.7812,2.8598,1.7737,2.9719,0.2332,-1.3868,0.6301,17.2183,3.6079,6.3023,-1.4800,1.6720,-2.3842,0.6519,2.8194,-4.0656,-0.5600,4.8287,4.0135,-4.4326
54.6875,6.3473,3.5350,7.1159,1.9754,-2.0567,6.5490,23.5336,2.1449,10.9263,-1.9267,4.9937,0.4289,1.6880,0.5660,0.6037,-0.1484,3.4275,8.3398,-2.0375
58.5938,9.1440,4.8245,9.7723,3.3051,-2.4707,10.5881,23.7052,1.1705,13.9155,-1.7739,7.3031,3.3658,2.7410,-2.6245,4.2265,0.1284,1.6778,12.1490,0.8639
62.5000,10.5163,5.7258,10.7911,3.7672,-2.9423,11.7797,17.6229,0.3557,15.0799,-1.2706,8.5444,6.2441,3.4734,-6.6301,5.6436,0.2020,0.0458,14.8802,3.8290
66.4062,10.2886,6.4188,11.0467,3.6740,-3.5170,10.3860,8.3778,-0.3282,15.1231,-0.7042,9.2005,9.2539,3.7353,-10.8106,4.8706,0.0372,-1.0984,16.6672,6.4249
