Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,0.4694,0.5288,0.3548,0.3121,-0.4431,0.2202,1.4792,1.8950,-1.6808,2.5175,-4.4646,-1.5991,-0.8759,2.6657,-4.9813,-1.8335,0.8653,1.0765,-0.5479
3.9062,1.4744,0.6583,-3.8544,-2.8613,-2.9801,-0.6486,-2.2520,-1.6382,-3.4906,-0.8696,-0.5334,-4.9976,-2.3154,1.4733,-7.3131,-0.8820,-0.0067,-2.3402,-2.3225
7.8125,1.8329,0.1040,-7.7368,-6.2656,-5.7853,-1.6870,-6.6165,-5.8410,-5.9117,-5.8135,3.6310,-9.4680,-3.7284,-0.1133,-8.5777,-0.0537,-1.0454,-6.3054,-3.7416
11.7188,0.5347,-1.8488,-10.1835,-8.7166,-7.8929,-3.1820,-9.1087,-9.4756,-8.6929,-11.4329,5.9275,-14.2368,-5.0648,-1.9929,-9.4186,-0.5868,-2.3768,-10.0772,-4.6912
15.6250,-2.8028,-5.6061,-11.1720,-9.5295,-8.5355,-5.5064,-7.7135,-11.4565,-11.6016,-16.4309,4.8368,-18.5158,-6.5570,-4.0296,-11.1909,-3.5164,-4.1831,-13.3008,-5.6038
19.5312,-7.5390,-10.8986,-11.7417,-8.9619,-7.5929,-8.7354,-2.3880,-11.4260,-14.5092,-19.6098,0.2238,-21.8678,-8.5948,-6.0677,-14.6927,-8.8733,-6.5518,-16.1883,-7.1840
23.4375,-12.1990,-16.7293,-13.2019,-8.0771,-5.7431,-12.3345,4.5201,-9.9637,-17.3984,-20.3932,-6.7501,-24.3876,-11.5023,-7.9863,-19.0934,-15.3394,-9.3886,-19.3173,-9.9169
27.3438,-15.1756,-21.7317,-16.1462,-8.0994,-4.1876,-15.2183,9.3587,-8.2899,-20.2999,-19.1015,-14.4544,-26.5870,-15.3474,-9.7795,-22.0544,-20.6878,-12.4684,-23.1801,-13.6990
31.2500,-15.5481,-24.7734,-19.9936,-9.6665,-4.0605,-16.2521,9.2281,-7.6139,-23.1972,-16.8427,-21.6494,-29.0171,-19.8598,-11.5966,-21.2248,-22.8442,-15.5695,-27.7693,-17.8369
35.1562,-13.5470,-25.4575,-23.3812,-12.4465,-5.8140,-14.9372,3.7646,-8.4882,-25.9374,-15.0506,-27.6965,-31.8125,-24.4485,-13.6649,-16.1888,-20.9705,-18.5485,-32.4445,-21.3885
39.0625,-10.4189,-24.2267,-25.1032,-15.3417,-8.9205,-11.8260,-4.5157,-10.5277,-28.1871,-14.8616,-32.0587,-34.4112,-28.2787,-16.0919,-9.3935,-15.9084,-21.2558,-36.1444,-23.5976
42.9688,-7.7897,-22.0306,-24.9063,-17.1263,-12.0754,-8.3374,-11.6283,-12.6486,-29.4665,-16.5880,-33.7210,-35.6522,-30.4034,-18.6571,-5.1042,-9.7040,-23.3465,-37.8195,-24.1506
