Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-5.7544,-4.8657,-2.3921,-2.2397,-1.9061,-4.6165,-3.1078,-2.1738,-5.5089,-5.4671,-5.3943,-5.1310,-2.8733,-3.4542,-5.0235,-5.0986,-4.3670,-5.3897,-2.3575
3.9062,-6.8077,-3.9593,-1.4687,-0.1618,-0.6663,-3.7587,-2.1063,-0.6255,-6.2197,-5.3939,-5.5035,-5.6097,-1.6981,-1.6599,-4.9164,-5.8318,-3.0324,-5.6691,-0.6042
7.8125,-7.2248,-3.0929,-0.5025,2.4439,0.7971,-2.8961,-0.6871,1.4491,-7.1525,-5.0720,-6.0108,-6.1860,-0.1978,0.9640,-4.9074,-6.0629,-1.0357,-5.5974,1.4683
11.7188,-7.0469,-2.4786,0.1558,4.6803,1.8782,-2.2875,0.8640,3.5004,-7.8519,-4.6068,-6.6380,-6.8516,0.7953,3.5875,-5.0002,-5.4721,0.9406,-4.9971,2.9763
15.6250,-6.4787,-2.0847,0.2072,5.5084,1.8991,-2.0243,2.0971,4.7852,-7.7193,-4.0169,-6.7742,-7.5419,0.3372,5.0775,-4.9855,-4.1453,1.9786,-3.8725,3.0146
19.5312,-5.6552,-1.6721,-0.5126,4.1917,0.4276,-2.0114,2.5393,4.6426,-6.3044,-3.1674,-5.7881,-8.0564,-2.0689,4.5428,-4.5009,-2.5576,1.4068,-2.4112,1.1130
23.4375,-4.5559,-1.0283,-2.0341,0.6357,-2.4954,-2.0994,1.8644,2.7664,-3.6152,-1.8854,-3.4637,-8.0723,-6.0661,1.8241,-3.2660,-1.3195,-0.7870,-0.9102,-2.4891
27.3438,-3.1452,-0.2315,-4.2921,-4.5465,-6.3498,-2.2569,0.0203,-0.6538,-0.2662,-0.1962,-0.2849,-7.3009,-10.4837,-2.3692,-1.3658,-0.8544,-3.8810,0.3223,-6.9167
31.2500,-1.6033,0.2756,-7.1256,-10.2575,-10.3509,-2.6290,-2.7372,-4.9869,2.6663,1.5097,2.6514,-5.7171,-13.8533,-6.7705,0.6246,-1.2128,-6.7561,1.0460,-11.0435
35.1562,-0.4101,-0.0902,-10.2055,-15.2958,-13.7444,-3.4087,-5.9081,-9.3725,4.0676,2.5507,4.1091,-3.6962,-15.1235,-10.1389,1.8182,-2.1227,-8.4512,1.1384,-13.9608
39.0625,-0.1487,-1.6410,-12.9549,-18.7046,-16.0123,-4.6069,-8.8728,-12.9845,3.3059,2.2831,3.3385,-1.9129,-14.1511,-11.7764,1.4541,-3.2025,-8.6078,0.6251,-15.2734
42.9688,-1.1335,-4.0907,-14.5877,-19.9676,-16.9098,-5.9085,-11.0344,-15.2396,0.5805,0.4971,0.5001,-1.0070,-11.6836,-11.7034,-0.6373,-4.1646,-7.5497,-0.3106,-15.0913
46.8750,-3.1384,-6.5711,-14.3522,-19.0421,-16.3914,-6.7660,-11.9495,-15.8973,-3.1197,-2.3855,-3.3777,-1.2053,-8.8709,-10.4523,-3.8399,-4.8769,-5.9918,-1.3705,-13.7949
50.7812,-5.4570,-8.0440,-11.9213,-16.3000,-14.5571,-6.7162,-11.4366,-15.0630,-6.4664,-5.4745,-6.9091,-2.1609,-6.6389,-8.6745,-6.9908,-5.2879,-4.6003,-2.2601,-11.7793
54.6875,-7.2932,-7.8922,-7.7249,-12.4357,-11.6900,-5.7228,-9.6477,-13.1260,-8.4409,-7.8593,-9.0551,-3.1599,-5.3185,-6.8365,-8.9556,-5.3372,-3.6977,-2.8596,-9.3567
58.5938,-8.2227,-6.3287,-2.9778,-8.3448,-8.3281,-4.2982,-7.0731,-10.6566,-8.8317,-9.0762,-9.6246,-3.5956,-4.7140,-5.1609,-9.2215,-4.9680,-3.2615,-3.3499,-6.8351
