Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-2.5463,-0.3976,-1.2919,-0.1516,0.2769,-0.6079,-0.4407,0.7327,-0.5636,-3.4011,-2.9501,2.1020,1.4256,-0.5777,-2.7368,-2.9105,0.2370,-0.4230,-0.8092
3.9062,-0.6934,-0.0891,-0.3021,0.3089,0.5850,-0.3242,1.0746,1.4036,-0.3251,-1.7653,-2.8956,2.0971,0.8139,0.8392,-2.3572,-1.8666,-0.6774,-0.3517,-0.0130
7.8125,2.1385,0.3263,1.1989,1.0280,0.8138,0.3722,3.1206,2.1545,0.2243,0.9909,-1.8335,1.8959,0.0355,1.8675,-1.6144,-0.0477,-1.8739,0.1735,1.1080
11.7188,5.0985,0.7428,2.9595,2.0599,0.9200,1.3498,5.2273,2.8585,0.9891,4.0745,0.2204,1.3622,-0.6026,0.9259,-0.7297,1.8734,-3.1456,1.3389,2.5131
15.6250,7.0923,1.0887,4.6693,3.4198,0.9907,2.3087,6.8491,3.4456,1.7322,6.2536,2.6200,0.4608,-0.8859,-1.8870,-0.0410,3.0865,-4.2691,3.1389,4.1781
19.5312,7.3341,1.3638,6.0892,5.0027,1.2123,2.8990,7.5847,3.9004,2.1648,6.4891,4.3378,-0.6439,-0.7365,-4.6075,0.2126,3.1284,-5.0081,5.3420,6.0863
23.4375,5.7554,1.5930,7.0795,6.5129,1.7527,2.8540,7.3152,4.2031,2.0552,4.5542,4.4866,-1.6319,-0.1762,-4.9249,0.0452,2.1036,-5.1248,7.5128,8.1327
27.3438,3.0242,1.7233,7.5202,7.4713,2.6144,2.0732,6.1980,4.2680,1.3044,1.2417,2.8126,-2.2335,0.6740,-2.1868,-0.3040,0.4978,-4.4595,9.0735,9.9925
31.2500,0.1752,1.5568,7.2208,7.3427,3.5520,0.6359,4.5450,3.9367,-0.0307,-2.0060,-0.1363,-2.4649,1.5132,1.8511,-0.5614,-1.2225,-3.0678,9.4216,11.0726
35.1562,-1.9079,0.8112,5.9480,5.7570,4.1233,-1.2336,2.6816,3.0558,-1.7448,-3.8515,-3.2640,-2.6941,1.8029,4.2757,-0.6221,-2.8622,-1.3080,8.1240,10.6594
