Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-0.1735,-1.3515,-0.1748,0.4586,1.1113,0.1006,2.0773,5.2047,-1.9688,-1.6853,-2.0023,-1.6494,-3.3222,-5.1938,-2.3367,-1.4630,-1.5861,-1.6443,-3.9521
3.9062,-2.3077,-3.5685,-2.2074,-1.4494,-0.0470,1.0645,0.4456,4.5674,-4.2001,-4.2199,-3.8952,-1.8966,-1.7132,-2.7747,-4.4268,-3.4649,0.3539,-2.8241,-3.9168
7.8125,-5.4377,-6.8682,-5.7500,-4.6955,-2.5512,1.6240,-1.7738,2.4925,-7.5691,-8.0998,-6.7674,-3.0913,-0.4418,0.0187,-7.1171,-5.8615,2.2566,-5.4822,-4.5991
11.7188,-8.9662,-10.8204,-10.4700,-8.7394,-6.0336,1.1937,-4.1254,-1.1838,-11.5557,-12.5978,-10.2182,-5.3294,0.0639,2.8833,-9.8264,-8.0667,3.6333,-9.5450,-6.0526
15.6250,-12.0940,-14.7122,-15.4689,-12.5566,-9.4626,-0.5314,-6.2212,-5.9127,-15.3306,-16.6314,-13.5158,-8.0980,-0.0370,5.9614,-12.0102,-9.5076,4.4602,-14.2024,-7.7633
19.5312,-14.1991,-17.7690,-19.6030,-15.0937,-11.5862,-3.3548,-7.9676,-10.5778,-18.0692,-19.2543,-15.8801,-10.4534,-0.0760,9.7282,-13.4150,-9.8797,5.1759,-18.1770,-8.8284
23.4375,-15.1164,-19.4048,-21.9844,-15.7925,-11.5816,-6.5767,-9.5755,-14.0043,-19.2800,-20.0832,-16.8435,-11.5251,0.6400,14.5279,-14.1342,-9.2850,6.3127,-20.3206,-8.4572
27.3438,-15.1399,-19.3982,-22.3890,-14.8775,-9.5181,-9.2448,-11.3359,-15.5597,-18.9750,-19.3995,-16.4796,-11.0382,2.2682,20.0927,-14.4269,-8.1568,8.0278,-20.2015,-6.4923
31.2500,-14.7507,-17.9280,-21.3339,-13.2289,-6.3361,-10.5551,-13.3120,-15.4888,-17.5937,-17.8756,-15.3426,-9.5049,4.2057,25.4256,-14.4309,-6.9951,9.8892,-18.3245,-3.5979
35.1562,-14.2623,-15.4727,-19.7713,-11.9158,-3.3447,-10.2019,-15.1724,-14.7682,-15.7354,-16.1216,-14.1344,-7.9425,5.3907,29.1793,-13.9909,-6.0663,11.0887,-15.8443,-0.9584
39.0625,-13.6319,-12.6309,-18.5730,-11.6590,-1.5476,-8.4860,-16.3045,-14.5532,-13.8568,-14.3601,-13.2941,-7.2908,4.9366,30.2954,-12.7504,-5.2691,10.9271,-13.9378,0.3494
42.9688,-12.5650,-9.9368,-18.0932,-12.5177,-1.2074,-6.1153,-16.1582,-15.5335,-12.1059,-12.4299,-12.7683,-7.9055,2.6653,28.4772,-10.4709,-4.2820,9.2117,-13.2044,-0.0713
46.8750,-10.8248,-7.7189,-18.0368,-13.9351,-1.8828,-3.8120,-14.5980,-17.5623,-10.3626,-10.0804,-12.1069,-9.4370,-0.8242,24.1945,-7.3581,-2.9199,6.2769,-13.4202,-1.7677
50.7812,-8.5068,-6.0239,-17.6631,-15.0629,-2.8504,-1.9626,-12.0190,-19.7497,-8.4249,-7.3098,-10.8152,-11.1330,-4.5747,18.2707,-4.1352,-1.4563,2.6385,-13.7442,-3.7469
54.6875,-6.0653,-4.6164,-16.1722,-15.1456,-3.5827,-0.5227,-9.1300,-20.9309,-6.1982,-4.4862,-8.7223,-12.3202,-7.8498,11.4034,-1.7570,-0.6486,-1.4147,-13.2119,-5.0378
58.5938,-4.0642,-3.0686,-13.0536,-13.7712,-3.9586,0.7784,-6.5310,-20.2225,-3.7653,-2.1619,-6.1236,-12.7310,-10.4530,3.9858,-0.9069,-1.3771,-5.9412,-11.2214,-5.1421
62.5000,-2.8302,-0.9452,-8.2564,-10.9209,-4.1145,2.0959,-4.3598,-17.3693,-1.3174,-0.7242,-3.6145,-12.4956,-12.5875,-3.6853,-1.5955,-4.0769,-11.0697,-7.7817,-4.1325
66.4062,-2.2609,1.9576,-2.1747,-6.8814,-4.1219,3.2572,-2.2517,-12.7480,0.9716,-0.1441,-1.7442,-11.8834,-14.4194,-11.0609,-3.1383,-8.3233,-16.5481,-3.4596,-2.4181
70.3125,-1.9251,5.4197,4.4668,-2.1254,-3.7925,3.8551,0.3461,-7.1084,3.0198,-0.0046,-0.7281,-11.0383,-15.7268,-17.2237,-4.5511,-12.8738,-21.5117,0.8847,-0.4099
74.2188,-1.3764,8.7825,10.7544,2.7811,-2.7872,3.5988,3.7037,-1.2540,4.8100,0.2180,-0.3912,-9.9097,-15.9276,-21.1790,-5.1140,-16.1998,-24.7165,4.4240,1.6643
78.1250,-0.4502,11.1767,15.7457,7.2537,-0.9494,2.6615,7.4936,4.1638,6.3049,0.8256,-0.3447,-8.3832,-14.4649,-22.3766,-4.7304,-17.2142,-25.1288,6.6335,3.7151
82.0312,0.6625,11.9236,18.6722,10.7789,1.4109,1.7335,10.8561,8.6846,7.3945,1.7449,-0.2385,-6.4482,-11.2421,-21.0633,-3.8447,-15.7630,-22.4840,7.4345,5.6275
85.9375,1.5974,10.9030,19.1675,13.0106,3.5325,1.6785,12.8250,11.9826,7.9325,2.6323,0.0823,-4.2321,-6.7622,-18.1665,-2.9959,-12.5888,-17.4239,7.1785,7.1675
89.8438,2.0960,8.6530,17.4217,13.8296,4.5552,2.9744,12.8580,13.8200,7.8318,3.1338,0.5894,-1.8835,-1.8629,-14.7512,-2.3485,-8.8189,-11.1215,6.4651,8.0554
93.7500,2.1657,6.1029,14.1406,13.3210,3.9974,5.3053,11.1386,14.0666,7.1358,3.1048,1.1836,0.5602,2.7502,-11.4136,-1.5598,-5.3294,-4.6590,5.8414,8.1429
97.6562,2.0143,4.0650,10.2663,11.6852,2.0518,7.6057,8.4572,12.7617,5.9983,2.6577,1.7872,3.1596,6.8252,-8.0239,-0.0914,-2.3888,1.4177,5.5107,7.5379
101.5625,1.8382,2.7936,6.5745,9.1476,-0.4912,8.5740,5.7432,10.1527,4.5889,2.0462,2.3497,5.8992,10.5225,-3.9663,2.2676,0.2342,7.1009,5.2179,6.5695
105.4688,1.6542,1.8980,3.3680,5.9360,-2.6373,7.3682,3.5398,6.6611,3.0095,1.5080,2.8035,8.5038,14.0815,1.3318,5.0762,2.8477,12.5511,4.4191,5.6185
109.3750,1.3152,0.6830,0.4557,2.3235,-3.6527,4.0673,1.7466,2.7834,1.3015,1.1819,3.0495,10.4460,17.4769,7.9697,7.3920,5.4407,17.6821,2.6727,4.9423
113.2812,0.6856,-1.3025,-2.5722,-1.3331,-3.3322,-0.3705,-0.2192,-1.0275,-0.4620,1.1225,3.0094,11.1999,20.3264,15.5082,8.3236,7.5918,22.0211,0.0221,4.6143
117.1875,-0.1850,-3.8853,-5.9561,-4.6389,-1.9625,-4.6062,-2.9607,-4.4492,-2.0944,1.3446,2.6936,10.5781,22.0889,23.2237,7.6003,8.7067,24.9178,-2.9042,4.5839
121.0938,-1.0561,-6.3291,-9.5274,-7.2956,-0.0677,-7.5613,-6.6392,-7.3220,-3.3287,1.8229,2.1975,8.8837,22.3650,30.4147,5.7421,8.3689,25.9028,-5.1899,4.7680
125.0000,-1.6765,-7.8101,-12.7672,-9.2284,1.8659,-8.8392,-10.8008,-9.6288,-3.9801,2.4435,1.5990,6.7197,21.0608,36.5159,3.6990,6.5460,24.9153,-6.1705,5.0764
128.9062,-2.0093,-7.9793,-15.0969,-10.5796,3.5353,-8.7420,-14.5883,-11.4381,-4.1236,2.9803,0.8387,4.5669,18.3274,41.0117,2.2153,3.5515,22.2596,-5.8639,5.3652
132.8125,-2.2998,-7.2126,-16.1729,-11.5236,4.8203,-7.9598,-17.1823,-12.8224,-4.1230,3.1661,-0.2858,2.4479,14.3983,43.3576,1.3833,-0.1335,18.3905,-4.9769,5.4079
136.7188,-2.8987,-6.3575,-15.9741,-12.0057,5.7286,-7.1746,-18.1821,-13.7691,-4.4315,2.8469,-1.9551,-0.0353,9.5253,43.1122,0.7076,-3.9959,13.7467,-4.4437,4.9818
140.6250,-3.9479,-6.1454,-14.6476,-11.6028,6.3777,-6.7936,-17.6952,-14.1163,-5.2615,2.1130,-4.0815,-3.2731,4.0969,40.2604,-0.3819,-7.5034,8.7604,-4.7827,4.0664
144.5312,-5.1616,-6.6771,-12.2775,-9.6527,7.0200,-6.8832,-16.1085,-13.5558,-6.3495,1.2907,-6.1798,-7.1241,-1.1874,35.4606,-1.9727,-10.0815,3.9726,-5.7029,3.0198
148.4375,-5.8915,-7.3472,-8.7972,-5.6284,8.0316,-7.2324,-13.7309,-11.7329,-7.0174,0.7686,-7.5058,-10.7069,-5.3194,29.9227,-3.5060,-11.2041,0.0507,-6.2421,2.5641
152.3438,-5.4750,-7.2595,-4.1395,0.4570,9.7855,-7.4507,-10.5742,-8.4218,-6.5415,0.7636,-7.4278,-12.7238,-7.2881,24.8680,-4.1431,-10.6341,-2.4179,-5.3598,3.5113
156.2500,-3.6567,-5.8397,1.4955,7.8800,12.4251,-7.0678,-6.4325,-3.7010,-4.6160,1.1906,-5.8063,-12.1573,-6.5729,20.8705,-3.3911,-8.6539,-3.2712,-2.5977,6.3400
160.1562,-0.8128,-3.2183,7.4955,15.4087,15.6615,-5.6690,-1.2079,1.9718,-1.6054,1.7345,-3.1172,-8.8942,-3.5080,17.5364,-1.5113,-6.0488,-2.9889,1.6291,10.8640
164.0625,2.1772,-0.1301,12.9774,21.7795,18.7569,-3.0850,4.7519,7.8462,1.5993,2.0728,-0.2132,-3.8534,0.7637,13.8002,0.6068,-3.7385,-2.5479,6.2851,16.2053
167.9688,4.3406,2.5698,17.1598,26.1738,20.7601,0.4314,10.5559,13.1054,4.0432,2.0840,2.1293,1.4846,4.7839,8.6956,2.0233,-2.2347,-2.9209,10.3161,21.1116
171.8750,5.0587,4.4064,19.7144,28.4237,20.9085,4.1719,15.0218,17.1244,5.1948,1.8847,3.5753,5.8459,7.4578,2.1158,2.3553,-1.2968,-4.4957,13.1794,24.4572
175.7812,4.2993,5.4456,20.8394,28.8591,18.9877,7.1699,17.1604,19.6298,5.1487,1.6757,4.2696,8.7420,8.5264,-4.9452,1.9735,-0.0799,-6.7873,14.9635,25.6626
179.6875,2.5281,6.0357,20.9947,27.9423,15.4432,8.5807,16.6276,20.6860,4.4357,1.5279,4.5574,10.5138,8.5737,-10.8386,1.6608,2.2593,-8.6484,16.0725,24.8347
183.5938,0.3969,6.3687,20.4926,25.9554,11.1789,8.0562,13.8859,20.5330,3.6066,1.2889,4.6309,11.8767,8.6009,-14.1071,2.0054,5.8876,-8.8620,16.7641,22.5988
187.5000,-1.5808,6.2357,19.2591,22.9378,7.1501,5.9032,9.9876,19.3878,2.8995,0.6992,4.3927,13.3267,9.4552,-14.1968,2.9890,10.0386,-6.7639,16.9077,19.7583
191.4062,-3.1838,5.1840,16.9534,18.8741,3.9740,2.9338,6.1028,17.3370,2.2162,-0.3653,3.6427,14.8278,11.4410,-11.6219,4.0626,13.3977,-2.5366,16.1400,16.9749
195.3125,-4.4241,2.9652,13.3667,13.9517,1.7541,0.0980,3.0509,14.3769,1.3831,-1.7121,2.4186,15.9578,14.2766,-7.5555,4.6246,14.8989,2.9483,14.2708,14.5969
