Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-1.2480,-3.3178,-2.5978,-1.5522,-2.2164,-2.1187,-2.5453,-1.4703,-5.8341,1.2576,-4.7783,-0.4407,-0.9830,-0.7620,-0.9097,-2.0002,-0.3661,-3.6571,-1.7190
3.9062,-0.7015,-2.7097,-2.2234,-0.6811,-1.2118,-0.9902,-1.1172,-0.4589,-5.1370,1.0223,-3.2169,-0.2816,-0.3459,0.3080,-0.6818,-2.8979,-0.0019,-2.9638,-1.1831
7.8125,-0.1538,-1.9576,-1.9146,0.1144,-0.0885,0.2825,0.3659,0.5779,-4.2085,0.5948,-1.5905,-0.2676,0.2284,1.3539,-0.5186,-3.6844,0.2657,-2.2324,-0.7939
11.7188,0.3605,-1.1144,-1.7143,0.7196,1.0123,1.6132,1.7828,1.5194,-3.1125,-0.0128,-0.0191,-0.4322,0.6410,2.2193,-0.4188,-4.2671,0.3728,-1.5492,-0.6353
15.6250,0.8154,-0.2375,-1.6384,1.0470,1.9481,2.9101,3.0269,2.2585,-1.9172,-0.7505,1.4125,-0.7772,0.8128,2.7623,-0.3568,-4.5779,0.2743,-0.9869,-0.7540
19.5312,1.1982,0.6178,-1.6730,1.0520,2.5982,4.0860,4.0181,2.7184,-0.6868,-1.5325,2.6654,-1.2692,0.6979,2.8789,-0.2855,-4.5839,-0.0476,-0.5920,-1.1503
23.4375,1.5137,1.4040,-1.7773,0.7417,2.8832,5.0659,4.7104,2.8648,0.5244,-2.2485,3.7460,-1.8429,0.2921,2.5218,-0.1448,-4.2907,-0.5791,-0.3775,-1.7760
27.3438,1.7841,2.0842,-1.8931,0.1743,2.7771,5.7936,5.0918,2.7109,1.6746,-2.7803,4.6965,-2.4104,-0.3658,1.7094,0.1270,-3.7409,-1.2759,-0.3213,-2.5424
31.2500,2.0461,2.6330,-1.9576,-0.5498,2.3121,6.2345,5.1810,2.3140,2.7339,-3.0219,5.5772,-2.8747,-1.1993,0.5261,0.5794,-3.0059,-2.0686,-0.3716,-3.3344
35.1562,2.3446,3.0353,-1.9172,-1.3046,1.5721,6.3767,5.0190,1.7651,3.6819,-2.8998,6.4461,-3.1445,-2.1056,-0.8890,1.2377,-2.1727,-2.8723,-0.4566,-4.0303
39.0625,2.7241,3.2847,-1.7393,-1.9593,0.6791,6.2293,4.6596,1.1731,4.5036,-2.3888,7.3408,-3.1498,-2.9708,-2.3611,2.0941,-1.3303,-3.5983,-0.4974,-4.5215
42.9688,3.2192,3.3809,-1.4199,-2.3998,-0.2272,5.8202,4.1603,0.6460,5.1871,-1.5213,8.2656,-2.8521,-3.6860,-3.7054,3.1052,-0.5550,-4.1662,-0.4222,-4.7303
