Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-2.3920,-5.3038,-3.5827,-1.4812,1.3239,-2.2783,-2.2994,1.2554,-3.4237,-2.8774,-3.8634,-5.7133,-4.2201,-0.2182,-5.0385,-4.0294,-2.9762,-4.4220,-2.3238
3.9062,-2.6504,-5.9658,-5.3973,-3.3703,0.2922,-3.1133,-1.3142,-0.0636,-4.5634,-3.2767,-5.3429,-6.5622,-4.9725,-1.5660,-5.7160,-4.1430,-3.6071,-5.8341,-4.1657
7.8125,-3.0240,-6.3657,-7.2929,-5.8694,-1.1962,-4.0653,0.6402,-2.1097,-5.7942,-3.6041,-6.8714,-7.2585,-5.5884,-3.4881,-6.0078,-4.2752,-4.3454,-7.2537,-6.4812
11.7188,-3.4240,-6.1936,-8.7033,-8.3307,-2.9129,-4.8463,2.7843,-4.5765,-6.4923,-3.6607,-7.7395,-7.2514,-5.7308,-5.5203,-5.4593,-4.1079,-4.8853,-8.0790,-8.6160
15.6250,-3.6812,-5.2824,-9.2276,-10.0133,-4.4730,-5.1687,4.0203,-6.8921,-6.1327,-3.3247,-7.4185,-6.1414,-5.1763,-7.0051,-3.9446,-3.3082,-4.9019,-7.8756,-9.8617
19.5312,-3.5861,-3.6960,-8.7706,-10.3973,-5.4519,-4.8531,3.5942,-8.4071,-4.5966,-2.6107,-5.8810,-3.9310,-3.9178,-7.3887,-1.8206,-1.8027,-4.2286,-6.5943,-9.7633
23.4375,-2.9949,-1.7384,-7.5121,-9.3850,-5.5492,-3.9026,1.6093,-8.6562,-2.2842,-1.6713,-3.6635,-1.0853,-2.1683,-6.5109,0.1785,0.0638,-2.9699,-4.5891,-8.3161
27.3438,-1.9620,0.1306,-5.7518,-7.2926,-4.7285,-2.5140,-0.9590,-7.5740,0.0453,-0.7472,-1.6145,1.6471,-0.2727,-4.7135,1.2790,1.6403,-1.4662,-2.4331,-5.9502
31.2500,-0.8013,1.4575,-3.7509,-4.6657,-3.2631,-1.0204,-2.7820,-5.5513,1.6296,-0.0853,-0.4624,3.5637,1.4172,-2.6884,1.0617,2.3300,-0.1287,-0.6484,-3.3251
35.1562,0.0092,1.9851,-1.6644,-2.0429,-1.6519,0.2220,-2.9137,-3.2893,2.0631,0.1522,-0.4523,4.3062,2.6382,-1.1414,-0.2992,1.9792,0.7519,0.5011,-1.0505
39.0625,0.0791,1.7891,0.4167,0.2012,-0.4343,0.9667,-1.2941,-1.5114,1.4718,-0.0328,-1.2571,3.9702,3.2482,-0.4622,-2.0867,1.0207,1.1045,1.0581,0.5210
42.9688,-0.6145,1.2826,2.3838,1.8844,0.0147,1.1782,1.2689,-0.6669,0.4215,-0.4434,-2.2006,2.9889,3.2120,-0.5869,-3.3592,0.2413,1.0369,1.2722,1.3497
46.8750,-1.6111,1.0534,4.0696,2.9562,-0.3819,1.0504,3.5943,-0.7729,-0.3749,-0.7351,-2.6443,1.8821,2.5823,-1.1178,-3.3750,0.2948,0.7143,1.4345,1.6224
50.7812,-2.1411,1.5897,5.2879,3.4335,-1.4033,0.9198,4.7715,-1.4679,-0.3891,-0.5504,-2.3061,1.0254,1.5048,-1.6068,-1.9160,1.2693,0.2615,1.7455,1.6064
54.6875,-1.5404,3.0245,5.9189,3.3863,-2.6542,1.0990,4.5743,-2.2382,0.5181,0.3039,-1.3357,0.5564,0.2343,-1.8173,0.6367,2.6029,-0.2412,2.2669,1.5316
58.5938,0.3285,5.0424,5.9730,2.9586,-3.7467,1.7071,3.4489,-2.6858,2.0986,1.7320,-0.1350,0.4331,-0.8817,-1.8113,3.4970,3.4212,-0.6964,2.9511,1.5412
62.5000,2.9275,7.0187,5.5853,2.3716,-4.4510,2.5914,2.1545,-2.6953,3.8948,3.3680,0.9427,0.5715,-1.4846,-1.8369,5.8327,3.0964,-0.9487,3.7079,1.6988
66.4062,5.2993,8.3270,4.9503,1.8671,-4.7494,3.3967,1.3145,-2.4237,5.4819,4.7578,1.8206,0.9587,-1.3347,-2.1178,7.1234,1.6764,-0.8349,4.4652,2.0113
