Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,3.5614,2.0039,-2.7640,-1.1840,-0.5595,2.2766,-0.8849,-0.0753,0.9260,5.8543,-1.4100,-3.0392,-2.5309,-0.6606,1.2828,-2.2987,-2.0807,-2.1816,-1.8770
3.9062,2.9612,4.0475,-0.3522,0.0025,0.0263,3.6202,-1.3440,0.5882,1.0991,5.8980,0.2917,-1.5740,-1.1005,-0.1468,0.5626,-1.1460,-0.8755,-1.1994,-0.8171
7.8125,0.4247,5.1067,2.5319,1.6495,1.0032,3.4217,-1.5735,1.6019,0.8703,3.3426,2.0396,0.8628,1.4550,0.6136,-0.8722,0.3539,1.2724,0.4040,0.9333
11.7188,-4.1577,3.9551,4.8496,3.1498,1.9963,0.9032,-1.1772,2.5861,-0.0535,-2.2693,2.8410,3.7386,4.4265,1.3611,-2.9622,1.7011,3.8377,2.2437,2.9412
15.6250,-9.5826,0.6363,5.7847,3.8216,2.4689,-3.2157,0.0118,3.0925,-1.5209,-9.4124,2.1593,6.2557,6.6832,1.7725,-5.2669,2.5061,5.9786,3.7751,4.5440
19.5312,-13.6379,-3.2373,5.2419,3.3164,2.0824,-6.8951,1.8036,2.9168,-2.8792,-15.0176,0.3701,7.6862,7.2572,1.6847,-7.0636,2.6805,6.9552,4.5585,5.1800
23.4375,-14.2010,-5.3171,3.9337,1.8994,1.0179,-7.9625,3.7475,2.3112,-3.2944,-16.1426,-1.3632,7.6595,5.9062,1.2649,-7.6735,2.3897,6.5116,4.4875,4.7045
27.3438,-10.5447,-4.0417,2.9937,0.4158,0.0082,-5.5574,5.3968,1.9275,-2.2701,-11.8888,-1.7531,6.2892,3.3093,0.9878,-6.8487,1.8515,5.0005,3.8619,3.5132
31.2500,-4.0053,0.1809,3.3531,-0.0713,-0.0006,-0.8066,6.5633,2.4832,-0.0082,-4.2451,-0.1641,4.1294,0.7745,1.3982,-4.9600,1.1918,3.1995,3.2740,2.3972
35.1562,2.5213,5.0377,5.2507,1.2015,1.6044,3.8054,7.3841,4.3247,2.6605,2.8536,3.0047,2.0173,-0.3806,2.7837,-2.8171,0.4973,1.9487,3.3576,2.1962
39.0625,6.0653,7.6962,8.1394,4.2819,4.6714,5.9900,8.1471,7.1431,4.7562,5.7796,6.5666,0.8511,0.5636,4.9544,-1.1909,-0.0077,1.8147,4.5035,3.4096
42.9688,5.1946,6.6276,10.9936,8.3899,8.2413,5.0771,8.9894,10.0178,5.7174,3.3721,9.2278,1.3202,3.4323,7.2713,-0.3449,0.1119,2.9188,6.6477,5.9311
46.8750,0.7671,2.6119,12.7958,12.1620,10.9380,2.3287,9.6764,11.7762,5.6651,-2.4081,10.2388,3.6148,7.2662,8.9114,0.0821,1.3001,4.9424,9.2157,9.0124
50.7812,-4.6451,-1.8024,12.9282,14.1438,11.5807,-0.0481,9.6267,11.4879,5.1868,-7.7686,9.6265,7.2074,10.7187,9.2142,0.7204,3.6084,7.2338,11.2634,11.4725
54.6875,-8.2885,-4.0329,11.3113,13.3315,9.6880,-0.4708,8.1938,8.8527,4.8077,-9.4806,7.9451,10.8575,12.5233,7.9233,1.8659,6.4006,8.9539,11.7911,12.0917
58.5938,-8.7593,-3.1913,8.3156,9.5612,5.6329,0.9696,5.0589,4.3183,4.5411,-6.8316,5.8100,12.9540,11.8564,5.2203,3.0753,8.4694,9.2577,10.1394,10.0715
62.5000,-6.6189,-0.6064,4.5740,3.6082,0.4260,2.6683,0.5134,-1.0884,3.8441,-1.9296,3.5679,12.1428,8.5325,1.5913,3.3157,8.6017,7.5345,6.3131,5.4062
66.4062,-3.8064,1.1947,0.8096,-3.0382,-4.7024,2.6915,-4.5313,-6.1128,2.0113,1.7336,1.2810,7.9908,3.0468,-2.3514,1.6434,6.2823,3.6769,1.0776,-0.9908
70.3125,-2.3321,0.2930,-2.2949,-8.6562,-8.6939,0.1161,-8.8233,-9.6596,-1.2690,1.4445,-1.0633,1.3357,-3.5100,-5.9892,-2.0169,2.0712,-1.7379,-4.2506,-7.5008
74.2188,-3.1210,-3.3100,-4.2174,-11.8644,-10.8885,-4.3729,-11.2128,-11.0914,-5.5786,-3.2162,-3.3514,-5.9180,-9.6718,-8.7511,-6.5605,-2.6214,-7.4994,-8.2619,-12.3229
78.1250,-5.6719,-7.7560,-4.7228,-12.0794,-11.0811,-8.9410,-11.0625,-10.3688,-9.8713,-10.3287,-5.3140,-11.5184,-13.9516,-10.1673,-10.1592,-6.2374,-12.1064,-9.9760,-14.1281
82.0312,-8.5974,-10.6466,-3.9516,-9.6765,-9.4837,-11.7059,-8.4635,-8.0089,-12.9443,-16.8891,-6.6541,-13.7750,-15.2719,-9.9816,-11.2709,-7.8029,-14.2936,-9.1980,-12.5737
85.9375,-10.5585,-10.6339,-2.3975,-5.7871,-6.6517,-11.7256,-4.1916,-4.8796,-13.9924,-20.4535,-7.1905,-12.2188,-13.3328,-8.2918,-9.5768,-7.2431,-13.5061,-6.5548,-8.4404
89.8438,-10.9647,-8.1926,-0.7372,-1.8254,-3.3777,-9.3274,0.5557,-1.8926,-12.9425,-20.2051,-6.9042,-7.7051,-8.7550,-5.6160,-6.2181,-5.1543,-10.0929,-3.2092,-3.3184
93.7500,-10.0919,-5.1397,0.4279,1.0379,-0.5281,-5.7448,4.5311,0.2917,-10.4313,-17.0136,-5.8966,-1.9563,-2.9102,-2.7856,-3.1328,-2.2929,-5.1395,-0.3915,1.0174
97.6562,-8.7129,-3.3647,0.7938,2.2218,1.1709,-2.4329,6.7969,1.4279,-7.4878,-12.7093,-4.3514,3.1832,2.5136,-0.6716,-1.8877,0.7979,-0.0489,1.0435,3.2624
101.5625,-7.6068,-3.7011,0.4268,1.7790,1.3274,-0.4845,6.9691,1.6468,-5.1058,-9.1413,-2.5574,6.4020,6.0449,0.1301,-2.7460,3.7847,3.9087,0.8717,2.9871
105.4688,-7.2669,-5.6408,-0.3370,0.1835,-0.0278,-0.3436,5.2868,1.2529,-3.8938,-7.5015,-0.9422,7.2269,6.8538,-0.5138,-4.5744,6.2801,5.8987,-0.5016,0.6610
109.3750,-7.8815,-7.9120,-1.0929,-1.9638,-2.4981,-1.7835,2.4906,0.4917,-3.9174,-8.0876,-0.0095,5.9426,4.9323,-2.3068,-5.6522,7.6626,5.6266,-2.2627,-2.6535
113.2812,-9.4437,-9.3674,-1.5489,-4.1402,-5.4811,-4.0530,-0.4536,-0.5591,-4.7651,-10.4220,-0.1411,3.2852,1.0060,-4.7239,-4.8536,7.2504,3.3117,-3.5324,-5.7530
117.1875,-11.8105,-9.5457,-1.6066,-5.9483,-8.3397,-6.1585,-2.6985,-1.9129,-5.8004,-13.5665,-1.3620,0.1199,-3.7463,-7.2330,-2.4348,4.7701,-0.3870,-3.7108,-7.6979
