Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
0.0000,-10.5680,-5.5211,-4.7104,-3.1183,-3.3329,-2.5327,-3.9241,-1.9309,-7.7371,-11.9788,-7.8464,-4.3267,-3.9543,-4.3852,-8.9288,-4.1359,-4.9119,-5.2526,-3.9436
3.9062,-7.5409,-3.6008,-3.5122,-2.1006,-1.4522,-1.3194,-3.1917,-0.9823,-5.3738,-7.4477,-4.8271,-1.3066,-0.8209,-2.1538,-5.3863,-0.2926,-1.8491,-3.8966,-2.5458
7.8125,-3.2266,-1.0394,-1.8459,-0.8932,0.9443,0.0817,-1.4291,-0.1562,-1.9602,-1.5000,-0.8359,2.3728,3.1535,0.8959,-0.7859,4.2542,2.3673,-1.8833,-0.4163
11.7188,1.2732,1.4263,-0.0771,0.2161,3.1121,1.1770,1.1096,0.2004,1.6068,4.0637,3.0190,5.6087,6.8690,4.0637,3.4619,8.0575,6.7572,0.3502,1.9522
15.6250,4.4369,2.9168,1.3414,1.0273,4.3560,1.4643,3.6135,0.0408,4.1353,7.1668,5.4395,7.3564,9.2069,6.5442,5.8094,9.7889,10.1384,2.1835,3.8238
19.5312,5.0019,2.8167,2.0700,1.5152,4.4259,0.6660,5.0707,-0.3152,4.6864,6.4374,5.4959,7.1266,9.5746,7.8010,5.3072,8.8712,11.6444,3.0660,4.5560
23.4375,2.6928,1.1223,2.0341,1.7850,3.6588,-1.0918,4.8179,-0.3651,3.0827,2.0184,3.0952,5.1994,8.1858,7.8010,2.1318,5.7503,11.0888,2.7565,3.9305
27.3438,-1.4241,-1.4664,1.4439,1.9402,2.7664,-3.2540,2.9400,0.2518,0.0862,-4.2593,-0.8734,2.4428,5.9056,6.9781,-2.3862,1.6696,8.9880,1.4323,2.2789
31.2500,-5.2764,-3.7973,0.6744,1.9737,2.4017,-5.0196,0.2532,1.5051,-2.8949,-9.5539,-4.8248,-0.1444,3.7585,5.9618,-6.2964,-1.9240,6.2528,-0.3825,0.3154
35.1562,-6.7734,-4.7746,0.0820,1.7812,2.7910,-5.6847,-2.1257,2.9721,-4.4605,-11.3270,-7.1163,-1.8928,2.3983,5.2447,-7.9035,-4.0188,3.7535,-2.0261,-1.2241
39.0625,-4.9789,-3.8862,-0.1375,1.3007,3.6672,-4.9945,-3.3404,4.0950,-3.8981,-8.6767,-6.7675,-2.6695,1.8573,4.9838,-6.5738,-4.4043,1.9997,-2.9386,-1.9218
42.9688,-0.7814,-1.4714,0.0246,0.6685,4.5275,-3.3134,-3.1331,4.5285,-1.5146,-2.9515,-3.9151,-2.7570,1.6947,5.0258,-3.0584,-3.6107,1.0762,-2.8245,-1.7975
46.8750,3.4284,1.4300,0.4696,0.2519,5.0114,-1.4884,-1.7851,4.3499,1.5750,2.7959,0.2503,-2.5319,1.4041,5.0930,0.8588,-2.5068,0.7899,-1.6869,-1.1664
50.7812,5.0007,3.5862,1.1005,0.4858,5.1176,-0.4473,0.2112,3.9890,4.0813,5.3302,4.0600,-2.1847,0.7790,4.9733,3.2376,-1.8051,0.8725,0.2401,-0.3704
54.6875,2.5169,4.1757,1.8711,1.5889,5.1139,-0.7347,2.4482,3.9273,5.2196,2.9467,6.1680,-1.6622,-0.0048,4.5923,2.9370,-1.7401,1.0926,2.5909,0.4098
58.5938,-3.3669,3.1577,2.7467,3.3398,5.2311,-2.2481,4.6416,4.3629,5.0342,-3.5994,6.1425,-0.8405,-0.6121,3.9588,0.1425,-2.0638,1.2551,4.9437,1.1413
62.5000,-10.2639,1.2191,3.6234,5.0906,5.4027,-4.3264,6.4547,5.0654,4.2007,-11.5078,4.5323,0.2335,-0.8707,3.0837,-3.8104,-2.3087,1.1718,6.8638,1.7788
66.4062,-15.3845,-0.6484,4.2986,6.0586,5.2770,-6.1303,7.3671,5.5177,3.4799,-17.4569,2.4082,1.2414,-0.9256,1.9788,-7.1907,-2.1324,0.7083,7.9578,2.1397
70.3125,-17.0115,-1.6748,4.5473,5.7513,4.5139,-7.0731,6.8198,5.2564,3.2197,-19.3153,0.7047,1.7382,-1.0953,0.7549,-8.7442,-1.5252,-0.0864,7.9719,1.9660
74.2188,-15.2037,-1.6361,4.2726,4.2761,3.1458,-7.0397,4.6097,4.1908,3.2406,-17.0168,-0.2094,1.4626,-1.5407,-0.2792,-8.1789,-0.7700,-0.8729,6.9198,1.1592
78.1250,-11.3550,-0.8220,3.6215,2.3280,1.7085,-6.2892,1.2330,2.6929,3.1464,-12.1458,-0.4915,0.5976,-2.0135,-0.6452,-6.0404,-0.2009,-1.0760,5.1605,0.0036
82.0312,-7.0326,0.2757,2.9636,0.8372,0.9970,-5.1578,-2.1644,1.3936,2.7826,-6.6478,-0.4275,-0.2225,-1.9065,0.1010,-3.1609,0.0662,-0.1436,3.3377,-0.8423
85.9375,-2.9845,1.3122,2.7166,0.4690,1.5797,-3.8067,-4.3048,0.8082,2.4621,-1.6320,-0.0429,-0.2051,-0.6085,2.0902,-0.1280,0.2453,2.1118,2.1596,-0.6509
89.8438,0.9896,2.2512,3.1184,1.2729,3.3959,-2.1977,-4.4711,1.0256,2.7655,2.9202,0.9464,1.1603,2.0629,4.9739,2.8632,0.7583,5.3086,2.1058,0.9346
93.7500,5.3120,3.2719,4.0946,2.6928,5.7319,-0.2855,-2.8932,1.6611,4.0612,7.4619,2.8054,3.7803,5.6544,8.0171,5.7489,1.9592,8.5972,3.2152,3.6252
97.6562,9.7299,4.5328,5.3153,3.9311,7.6189,1.7608,-0.5416,2.1080,6.1197,11.8884,5.3611,6.9560,9.2496,10.4282,8.2418,3.8824,11.0475,5.0840,6.5898
101.5625,13.0517,5.9787,6.3955,4.4347,8.4026,3.5122,1.5316,1.9331,8.1354,15.1372,7.8685,9.7101,11.9207,11.7359,9.7548,6.1767,12.1027,7.0735,8.8987
105.4688,13.7999,7.3096,7.0925,4.1924,8.1051,4.4661,2.8181,1.1615,9.1633,15.7672,9.3255,11.2447,13.1637,11.9745,9.7216,8.2520,11.8159,8.5989,10.0213
109.3750,11.3124,8.1002,7.3556,3.6600,7.3351,4.3291,3.4848,0.2607,8.6641,13.0889,9.0364,11.2578,13.0449,11.5584,8.0626,9.5305,10.7165,9.3201,10.0431
113.2812,6.4263,7.9713,7.2094,3.3743,6.8140,3.1793,3.9484,-0.1722,6.7728,7.9265,7.0195,9.9494,11.9935,10.9405,5.3804,9.6390,9.3969,9.1398,9.4633
117.1875,1.1616,6.7201,6.5965,3.5337,6.8509,1.3920,4.2853,0.1810,4.1213,2.3374,3.9586,7.7627,10.4247,10.2948,2.6577,8.4492,8.1042,8.0693,8.7411
121.0938,-2.4317,4.3897,5.3556,3.8454,7.1363,-0.5975,4.0148,1.1324,1.3888,-1.5920,0.7491,5.0756,8.4830,9.4484,0.6388,6.0079,6.6233,6.1262,7.9407
125.0000,-3.4638,1.2988,3.4005,3.7595,6.9995,-2.4967,2.4917,2.1043,-1.0581,-3.0267,-2.0078,2.0726,6.0840,8.1042,-0.6361,2.4806,4.5354,3.3920,6.7535
128.9062,-2.5974,-1.9639,0.9830,2.9297,5.9433,-4.1718,-0.3777,2.5201,-3.1755,-2.7948,-4.1882,-1.1325,3.1954,6.1808,-1.7544,-1.8030,1.6737,0.1960,4.8771
132.8125,-1.3981,-4.6300,-1.2005,1.5685,4.0744,-5.5010,-3.7041,2.2047,-4.9550,-2.6219,-5.9119,-4.2541,0.1131,4.0099,-3.3310,-6.2394,-1.5523,-2.7585,2.4486
136.7188,-1.1542,-5.9722,-2.2330,0.4120,2.1145,-6.2441,-5.9153,1.5080,-6.1446,-3.7545,-7.1476,-6.7105,-2.5093,2.2309,-5.3392,-9.9262,-4.2126,-4.5270,0.1661
140.6250,-2.0346,-5.6177,-1.4765,0.2777,0.9741,-6.0963,-5.6879,1.0523,-6.2742,-5.9878,-7.5370,-7.7720,-3.9302,1.4435,-6.9176,-11.8512,-5.2896,-4.3420,-1.0445
144.5312,-3.1419,-3.7962,0.9473,1.4896,1.1760,-4.9311,-2.8886,1.2678,-5.0063,-7.8013,-6.6168,-6.9277,-3.7148,1.8606,-6.8647,-11.2790,-4.2271,-2.1023,-0.6126
148.4375,-3.3307,-1.3318,4.0466,3.5704,2.5241,-3.0403,1.1711,2.0462,-2.5292,-7.4718,-4.2597,-4.2337,-1.9826,3.2018,-4.5059,-8.1418,-1.2545,1.4066,1.2576
152.3438,-2.1086,0.6972,6.3741,5.4468,4.2415,-1.1362,4.4160,2.7757,0.3685,-4.3261,-0.9437,-0.3870,0.6620,4.8995,-0.3035,-3.1787,2.7135,4.7880,3.6562
156.2500,0.0531,1.4931,6.7835,6.0790,5.4806,-0.0312,5.2143,2.7577,2.6746,0.7691,2.4206,3.5628,3.4667,6.4620,4.2637,2.3110,6.5275,6.7226,5.5103
160.1562,2.1685,0.9682,5.0927,5.1256,5.8563,-0.1607,3.3257,1.7317,3.7574,5.9828,5.0179,6.7085,5.9076,7.7341,7.5127,7.0017,9.3264,6.6896,6.2471
164.0625,3.5344,-0.1996,2.2388,3.2132,5.6508,-1.2602,-0.0133,0.1394,3.7723,9.6949,6.6201,8.6967,7.8728,8.8831,8.5321,10.0768,10.8354,5.2773,6.1317
167.9688,4.2564,-0.9331,-0.1887,1.6178,5.5759,-2.4347,-2.8740,-1.0692,3.5721,11.4307,7.6659,9.8164,9.5754,10.1517,7.6877,11.4759,11.3236,3.8673,6.0578
171.8750,5.1579,-0.3218,-0.7686,1.5474,6.2814,-2.6074,-3.7296,-0.9768,4.1778,11.9836,8.8712,10.7387,11.3070,11.5916,6.3650,11.7501,11.3243,3.8679,6.9443
175.7812,7.2212,1.9530,1.0559,3.4673,7.9533,-1.0837,-2.1637,0.7636,6.1824,12.7797,10.6825,12.0897,13.2246,12.9964,6.1708,11.6564,11.3422,5.9537,9.1480
179.6875,11.0050,5.5613,4.7842,6.8718,10.2484,2.1005,1.1526,3.7373,9.4793,15.0238,12.9978,14.1138,15.2896,14.0769,8.1238,11.7570,11.7073,9.7470,12.2640
183.5938,16.3981,9.7970,9.2160,10.6048,12.5538,6.2270,5.0269,7.0200,13.4442,19.1695,15.3440,16.5837,17.3284,14.7162,12.2736,12.2300,12.5729,14.0842,15.3909
187.5000,22.7348,13.9384,13.0807,13.4844,14.3333,10.2658,8.3706,9.6741,17.3553,24.8820,17.3153,18.9386,19.0925,15.0637,17.8293,12.9236,13.9374,17.6413,17.6236
191.4062,29.0450,17.4480,15.5490,14.8239,15.2995,13.3231,10.5052,11.1518,20.7046,31.2803,18.8718,20.5170,20.2413,15.3546,23.5600,13.5299,15.5920,19.5164,18.4267
195.3125,34.2413,19.9565,16.3935,14.5711,15.3322,14.9310,11.1359,11.3790,23.2106,37.1783,20.2429,20.7600,20.2984,15.5785,28.1872,13.7375,17.0323,19.4706,17.6953
199.2188,37.2606,21.1758,15.8396,13.0841,14.2911,15.0933,10.2445,10.5587,24.6425,41.2713,21.5483,19.3551,18.7230,15.2827,30.6685,13.3115,17.4902,17.8101,15.5842
203.1250,37.3197,20.9292,14.3245,10.8005,11.9649,14.1598,8.1154,8.9248,24.7314,42.4254,22.5189,16.3564,15.1763,13.7375,30.4483,12.1531,16.2078,15.1187,12.3457
207.0312,34.3255,19.3342,12.3552,8.0717,8.2697,12.6515,5.4430,6.6695,23.3356,40.1731,22.6299,12.2819,9.8863,10.4357,27.7259,10.3908,12.8935,12.0646,8.3456
210.9375,29.2100,16.9622,10.4814,5.2319,3.5655,11.1102,3.2726,4.0650,20.7446,35.2069,21.5889,8.1068,3.8541,5.6136,23.6030,8.4634,8.0952,9.3365,4.1987
214.8438,23.8246,14.7485,9.2545,2.7390,-1.2000,9.9707,2.6059,1.5992,17.8060,29.4326,19.7727,5.0389,-1.3415,0.4005,19.8578,7.0739,3.1812,7.5887,0.7956
218.7500,20.2361,13.5871,9.0611,1.1559,-4.7397,9.4445,3.8218,-0.0912,15.6475,25.2946,18.1876,4.0659,-4.1563,-3.5975,18.2429,6.9317,-0.1855,7.2649,-0.9537
222.6562,19.7195,13.8238,9.8788,0.8950,-6.0150,9.4524,6.3186,-0.5284,15.0888,24.5879,17.8835,5.4549,-3.8311,-5.0999,19.5779,8.3589,-0.8612,8.3345,-0.5910
226.5625,22.0770,15.0078,11.1509,1.8882,-4.8265,9.6772,8.7220,0.2546,16.1329,27.4593,19.2093,8.5108,-0.8343,-3.8692,23.1947,11.0045,1.1397,10.1518,1.5192
230.4688,25.7981,16.1345,11.9626,3.4724,-2.0078,9.7607,9.6235,1.6114,17.9362,32.3183,21.4825,11.8239,3.3209,-0.8743,27.2022,13.9087,4.6047,11.6522,4.2471
234.3750,29.0346,16.2749,11.5075,4.6595,0.9646,9.5570,8.4044,2.5772,19.3350,36.8229,23.3745,13.9569,6.8420,2.2432,29.5422,15.9648,7.7694,11.8859,6.2507
238.2812,30.7649,15.1870,9.5922,4.6823,2.7541,9.2709,5.5968,2.4207,19.5944,39.3382,23.7825,14.2131,8.5872,4.1007,29.2273,16.5378,9.3012,10.6000,6.7315
242.1875,31.3420,13.4851,6.8470,3.4712,2.8758,9.3550,2.5423,1.0978,18.8572,39.8789,22.5781,13.0129,8.6106,4.3395,26.9477,15.8416,9.0309,8.4666,5.9032
246.0938,32.0311,12.2320,4.4581,1.7221,1.8998,10.1954,0.5980,-0.7085,17.9738,39.8650,20.6884,11.6108,7.9912,3.7458,24.5995,14.7934,7.9731,6.7414,4.8338
250.0000,33.8718,12.2221,3.5426,0.4802,1.0230,11.7834,0.4346,-2.0102,17.8372,40.8608,19.4460,11.2941,8.0549,3.6577,24.0096,14.4008,7.6114,6.5150,4.7278
253.9062,36.6928,13.4415,4.5272,0.4924,1.2870,13.6083,1.8481,-2.1237,18.7032,43.2105,19.6694,12.5542,9.4801,5.0378,25.7001,15.0691,8.8935,8.0286,6.1032
257.8125,39.0078,15.0620,6.9020,1.7499,2.9339,14.8661,4.0920,-1.0708,19.9753,45.5652,21.1153,14.7591,11.8461,7.8006,28.5158,16.2962,11.5717,10.5090,8.4063
261.7188,38.8796,15.9515,9.4905,3.5155,5.2855,14.8678,6.3724,0.4816,20.5878,45.6557,22.6526,16.5368,13.8930,10.8087,30.3495,16.9732,14.3017,12.6387,10.3250
265.6250,35.1534,15.3407,11.0634,4.7999,7.1827,13.3899,8.1236,1.6733,19.6931,41.7742,22.9864,16.6190,14.3079,12.5270,29.4488,16.1037,15.4359,13.3464,10.5924
269.5312,28.2227,13.2138,10.9379,4.9582,7.6733,10.7602,8.9717,1.9752,17.1754,33.9420,21.4057,14.5977,12.5252,11.9095,25.4348,13.4642,14.0050,12.3870,8.7569
273.4375,19.8588,10.2255,9.2462,4.0191,6.5148,7.6580,8.6174,1.4486,13.6787,24.0050,18.0851,11.1227,9.0455,8.9791,19.4177,9.7705,10.2833,10.3536,5.4294
277.3438,12.2933,7.2792,6.7815,2.5719,4.2193,4.7947,6.9121,0.6143,10.2035,14.6672,13.8491,7.4560,5.1074,4.7752,13.2569,6.2541,5.6129,8.1734,1.8873
281.2500,7.2010,5.0963,4.5666,1.3422,1.6852,2.6812,4.1437,0.0750,7.6021,8.1670,9.6864,4.7197,1.9638,0.7566,8.5578,3.9491,1.6368,6.5009,-0.6637
285.1562,5.1774,4.0247,3.4033,0.7816,-0.3000,1.5769,1.2325,0.1728,6.2950,5.4229,6.3868,3.3471,0.2407,-1.9407,6.0603,3.1644,-0.5601,5.4489,-1.6748
289.0625,5.8553,4.1019,3.6038,0.9325,-1.3713,1.5529,-0.5019,0.8870,6.2958,6.0226,4.4579,3.0542,-0.2363,-2.9506,5.6702,3.4622,-0.8892,4.8015,-1.3453
292.9688,8.3618,5.1972,4.9701,1.5994,-1.5806,2.5361,-0.0229,1.9751,7.3853,8.8042,4.1872,3.2674,-0.1032,-2.6279,6.8820,4.0972,-0.0733,4.4608,-0.2513
296.8750,11.7050,7.0631,6.9601,2.6291,-1.1665,4.2725,2.7048,3.1934,9.2264,12.4837,5.6232,3.6328,0.1079,-1.6300,9.1410,4.5714,0.9626,4.7013,1.1519
300.7812,14.9278,9.2887,8.9324,4.0503,-0.3197,6.2803,6.5282,4.4211,11.3564,15.9664,8.4173,4.2286,0.3564,-0.4557,11.9007,4.9179,1.6901,5.9831,2.7792
304.6875,17.1746,11.2925,10.3770,5.9669,0.8950,7.9226,9.7045,5.6236,13.1762,18.3956,11.7146,5.3613,1.0591,0.7690,14.5087,5.5559,2.2034,8.4514,4.7741
308.5938,17.8949,12.4840,11.0645,8.3087,2.4468,8.6479,10.9603,6.7322,14.0923,19.2320,14.3456,7.1566,2.7004,2.1843,16.2365,6.8738,2.9955,11.5384,7.1473
312.5000,17.1831,12.5565,11.0732,10.6592,4.1963,8.2874,10.2891,7.5669,13.8100,18.5145,15.3558,9.2933,5.3837,3.9195,16.6055,8.8646,4.5049,14.0447,9.5215
316.4062,15.9785,11.7123,10.6830,12.3242,5.8400,7.2041,8.8959,7.8689,12.5877,17.1143,14.5869,11.1026,8.6408,5.8766,15.8067,11.0652,6.7618,14.7326,11.2074
